county,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""47149""","""Rutherford""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",123.00,282558.00,100661.00,396390.97,51,60,51,26,32,26,25,28,25,10.10,11.01,1.88,2,2,23300,20772,23153,1,1,1,13555,12235,13460,10255,9292,10180,3298,2940,3277,3,3,3,5,5,5,1.5,4.5,0.92,0.25,8450,71,10250,86,68,19,3303,1164,1235,843,66,34
"""47151""","""Scott""","""""",16.00,22043.00,8309.00,340665.92,73,87,45,31,39,17,42,48,27,9.21,0.65,1.83,2,2,23187,20764,25041,1,1,1,12751,11698,14732,9456,8745,11175,3283,2940,3544,12,14,12,10,12,10,1.8,1.9,0.20,0.02,1636,67,1586,81,206,7,3784,784,770,458,73,27
"""47153""","""Sequatchie""","""Chattanooga, TN-GA""",8.00,14592.00,5615.00,170144.47,53,62,47,23,29,20,30,33,27,9.88,1.00,1.97,2,2,24353,21779,25026,1,0,1,14159,12447,14580,10703,9356,11027,3447,3084,3542,9,7,11,8,6,10,1.3,3.2,0.21,0.03,2041,71,1986,81,187,7,4337,913,1004,531,74,26
"""47155""","""Sevier""","""Sevierville, TN""",44.00,93617.00,36717.00,379207.02,60,70,48,28,35,22,32,35,26,9.87,2.40,1.86,2,2,23626,21149,24190,0,0,0,13469,11780,13954,10121,8783,10525,3344,2994,3424,3,3,5,7,6,9,2.6,2.6,0.35,0.10,3507,66,4090,84,63,20,2950,988,1027,744,67,33
"""47157""","""Shelby""","""Memphis, TN-MS-AR""",628.00,937750.00,347224.00,488463.79,56,65,49,30,38,27,25,27,23,8.56,17.57,1.66,1,2,20867,18687,20853,2,3,2,12046,10300,12170,9057,7616,9183,2953,2646,2951,36,38,36,35,37,35,3.1,7.6,2.26,0.71,15608,69,22615,87,24,64,2742,1203,1228,844,57,43
"""47159""","""Smith""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",11.00,19136.00,7478.00,201144.70,49,58,49,21,26,21,28,32,28,10.14,0.68,2.09,2,2,25366,22679,25234,0,0,0,14953,13688,14867,11355,10474,11287,3590,3210,3572,8,4,8,6,3,7,1.6,2.1,0.19,0.04,2086,72,2075,82,156,10,3660,940,1060,561,76,24
"""47161""","""Stewart""","""""",11.00,13286.00,5131.00,293972.37,59,69,48,25,32,20,34,37,28,9.89,0.49,1.98,2,2,23752,21189,25323,1,1,1,14125,12457,15094,10748,9442,11492,3362,3000,3584,16,15,18,14,13,15,1.8,1.7,0.11,0.02,1214,74,1055,80,171,5,4081,888,964,404,79,21
"""47163""","""Sullivan""","""Kingsport-Bristol-Bristol, TN-VA""",111.00,156752.00,66421.00,264581.70,57,67,45,27,34,20,30,34,25,9.00,6.27,1.72,2,2,21625,19276,23646,1,1,1,11959,10781,13676,8893,8047,10324,3062,2729,3347,5,5,5,10,11,10,2.5,4.2,0.77,0.25,5370,71,6612,84,43,31,2633,899,978,548,74,26
"""47165""","""Sumner""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",94.00,169623.00,62425.00,338788.86,54,65,54,28,35,28,26,29,26,10.10,6.99,1.94,2,2,24254,21636,24108,0,0,0,13988,12690,13893,10553,9626,10478,3433,3062,3412,3,1,3,1,0,1,1.6,4.4,0.64,0.18,6141,76,6638,85,72,18,2886,1274,1331,798,72,28
"""47167""","""Tipton""","""Memphis, TN-MS-AR""",35.00,61674.00,21575.00,293379.86,58,68,51,28,34,24,30,33,27,10.57,2.80,1.98,2,2,24955,22419,24908,1,0,1,14340,12596,14471,10798,9413,10935,3532,3174,3525,10,9,11,9,8,10,1.4,3.1,0.27,0.07,2660,78,2069,81,212,8,5160,1093,1193,781,72,28
"""47169""","""Trousdale""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5.00,7884.00,2926.00,73083.57,48,57,48,20,26,21,27,31,27,10.37,0.89,2.06,2,2,25230,22541,25099,0,0,0,14791,13531,14705,11213,10337,11145,3571,3190,3552,8,3,8,6,3,7,1.6,2.1,0.17,0.04,1997,68,1936,82,155,7,3591,923,1015,372,75,25
"""47171""","""Unicoi""","""Johnson City, TN""",14.00,18069.00,7428.00,119145.51,55,65,43,23,29,17,33,37,27,9.05,3.60,1.85,2,2,22481,20112,24524,0,0,0,12717,11595,14433,9532,8745,10959,3183,2848,3471,2,2,3,2,2,3,2.0,1.3,0.49,0.06,2990,74,2731,83,77,16,2415,750,781,596,74,26
"""47173""","""Union""","""Knoxville, TN""",14.00,19096.00,7302.00,143071.46,53,62,46,22,28,19,31,34,27,9.69,0.74,1.96,2,2,23788,21134,25016,0,0,1,14045,12330,14707,10672,9334,11157,3367,2992,3541,7,4,10,6,3,8,1.8,1.8,0.23,0.05,2166,66,1854,82,119,14,4056,846,896,484,78,22
"""47175""","""Van Buren""","""""",4.00,5596.00,2106.00,174985.64,64,75,50,27,34,20,37,41,29,10.29,0.17,2.10,2,2,24613,21947,25906,0,0,1,14898,13173,15775,11408,10060,12098,3484,3107,3667,7,6,10,6,5,9,0.6,1.2,0.11,0.01,1315,77,1269,81,262,5,4153,914,958,415,86,14
"""47177""","""Warren""","""McMinnville, TN""",27.00,40015.00,15661.00,276914.87,64,76,45,27,33,17,37,42,27,9.82,2.62,1.89,2,2,23539,21145,24964,0,0,0,13075,11971,14685,9741,8975,11150,3333,2994,3533,1,2,2,1,1,1,1.5,0.8,0.25,0.06,2778,73,2773,84,131,9,3822,786,847,532,69,31
"""47179""","""Washington""","""Johnson City, TN""",78.00,125317.00,52638.00,208936.63,60,71,46,30,37,22,30,34,25,8.83,6.83,1.68,2,2,20950,18682,22940,1,1,1,11636,10491,13327,8653,7828,10063,2966,2645,3247,17,18,17,40,42,41,2.7,4.4,0.89,0.25,6289,64,8526,85,47,28,2260,970,1010,648,66,34
"""47181""","""Wayne""","""""",13.00,16897.00,5967.00,469826.40,73,87,46,30,38,17,43,49,28,9.75,0.28,1.91,2,2,22972,20534,25464,1,1,1,13122,12069,15324,9852,9143,11700,3252,2907,3604,18,19,20,15,16,17,0.9,1.8,0.21,0.01,1000,73,949,79,225,5,3553,775,814,264,82,18
"""47183""","""Weakley""","""Martin, TN""",25.00,34415.00,13678.00,371425.15,58,69,43,25,32,17,34,38,26,9.51,1.40,1.79,2,2,22553,20306,24545,1,1,1,12468,11407,14212,9260,8515,10722,3193,2875,3474,15,17,16,13,14,14,1.5,4.0,0.39,0.04,1793,72,2119,80,112,7,3170,779,863,553,68,32
"""47185""","""White""","""""",17.00,26252.00,9731.00,241073.84,67,80,47,29,36,19,38,44,28,10.09,1.18,1.94,2,2,24112,21580,25417,0,0,0,13412,12286,15031,9995,9227,11428,3414,3055,3597,4,4,5,3,4,5,1.3,1.5,0.21,0.04,1952,76,1940,82,182,8,3862,842,909,540,79,21
"""47187""","""Williamson""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",81.00,199456.00,69478.00,372865.90,69,83,69,43,54,43,26,29,26,10.69,8.14,1.95,2,2,24230,21523,24089,0,0,0,14070,12707,13984,10639,9659,10573,3429,3046,3409,2,1,2,1,1,1,1.0,5.4,0.71,0.19,7462,81,12755,86,64,19,2836,1931,2011,993,81,19
"""47189""","""Wilson""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",61.00,122445.00,44528.00,365481.69,56,67,56,29,37,30,26,30,26,10.53,5.24,1.98,2,2,24706,22030,24566,0,0,0,14296,12983,14207,10795,9863,10726,3497,3118,3477,4,2,4,1,1,1,1.4,4.7,0.37,0.12,5149,79,5679,84,87,13,2991,1328,1367,796,78,22
