mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""01196401""","""Mobile Area Transportation Study""","""Mobile, AL""",252.31,384862.44,143852.67,420161.73,57,66,47,29,36,23,28,30,24,8.95,10.14,1.74,2,2,21648,19342,22398,1,1,1,12313,10620,12910,9463,8069,9963,2835,2534,2933,15,17,14,19,21,17,2.9,4.8,1.50,0.34,9168,73,11426,86,27,73,1725,1049,1119,767,65,35
"""01196402""","""Gadsden-Etowah MPO""","""Anniston-Oxford-Jacksonville, AL,Birmingham-Hoover, AL,Gadsden, AL""",71.47,84306.35,33002.08,194208.75,59,71,46,29,36,21,31,35,25,9.16,5.24,1.77,2,2,22399,20052,23746,1,1,0,12094,10955,13558,9157,8325,10446,2934,2627,3109,3,3,3,4,5,4,2.1,3.6,0.56,0.17,4420,78,5538,84,48,24,2765,936,994,563,69,31
"""01197401""","""Tuscaloosa Area MPO""","""Birmingham-Hoover, AL,Tuscaloosa, AL""",115.00,200457.39,69127.80,845864.11,59,69,49,30,37,24,30,32,25,9.62,7.39,1.82,2,2,22802,20318,23044,0,0,0,12892,11199,13259,9903,8535,10239,2986,2661,3017,3,3,2,4,5,4,1.6,3.1,0.47,0.08,6242,63,9755,86,58,13,3823,1079,1107,803,64,36
"""01197402""","""Shoals Area MPO""","""Florence-Muscle Shoals, AL""",83.15,100109.23,42180.43,164736.23,54,63,44,25,32,20,29,32,25,8.89,8.38,1.74,2,2,21695,19397,23401,0,0,0,12327,10739,13320,9484,8195,10253,2841,2541,3064,2,3,2,2,2,2,2.5,3.3,0.84,0.26,6006,75,7053,85,34,37,2300,892,972,546,65,35
"""01197501""","""Montgomery MPO""","""Montgomery, AL""",246.40,328304.50,124445.30,592210.94,54,63,47,27,34,24,27,29,24,9.06,10.92,1.75,2,2,22163,19922,22910,1,1,1,12413,10705,12935,9501,8083,9926,2902,2610,3000,10,12,9,11,13,10,2.1,5.3,0.84,0.21,8532,72,10940,85,54,19,3183,1057,1048,759,63,37
"""01197502""","""Auburn - Opelika MPO""","""Auburn-Opelika, AL,Valley, AL""",51.90,93748.07,36047.86,140672.95,56,65,47,28,35,23,28,30,24,9.08,10.78,1.75,2,2,22201,19749,22740,0,0,0,12446,10855,12853,9538,8268,9874,2907,2587,2978,1,0,1,1,0,1,3.1,2.1,1.38,0.26,6488,50,8542,87,47,24,2373,1039,1071,815,50,50
"""01197601""","""Huntsville MPO""","""Albertville, AL,Huntsville, AL,Scottsboro, AL""",198.34,367247.70,144427.16,589154.23,48,57,50,24,30,25,24,27,25,9.44,8.99,1.88,2,2,22610,20106,23087,0,0,0,13185,11897,13337,10220,9260,10309,2961,2633,3023,5,5,5,6,6,7,2.6,3.2,1.39,0.25,7949,73,11171,87,31,49,1720,1133,1156,787,69,31
"""01197602""","""Calhoun Area Metropolitan Planning Organization""","""Anniston-Oxford-Jacksonville, AL,Talladega-Sylacauga, AL""",72.98,99504.66,38372.98,196276.73,57,66,45,26,33,20,30,33,25,9.22,4.67,1.78,2,2,22341,19987,23655,0,1,0,12591,10983,13506,9654,8351,10399,2926,2618,3098,12,14,10,14,17,12,2.9,2.8,1.07,0.20,4243,73,4986,84,43,35,1989,909,934,605,67,33
"""01197700""","""Birmingham MPO""","""Birmingham-Hoover, AL,Cullman, AL,Talladega-Sylacauga, AL,Tuscaloosa, AL""",653.02,922589.58,358497.30,1422950.68,54,63,50,29,36,26,25,28,24,9.11,10.62,1.77,2,2,22026,19541,22648,0,0,0,12524,10843,12889,9635,8279,9918,2884,2560,2966,5,4,5,6,6,6,2.4,5.9,1.21,0.25,9868,72,15590,86,34,32,2254,1189,1205,723,68,32
"""01198200""","""Decatur Area MPO""","""Decatur, AL,Huntsville, AL""",57.99,92512.25,35873.51,137651.09,54,63,46,26,32,21,28,31,25,9.32,8.42,1.78,2,2,22405,19937,23390,0,0,0,12636,10994,13276,9700,8381,10211,2934,2611,3063,2,1,2,1,1,2,2.3,3.8,0.97,0.26,6135,70,7658,85,34,30,2222,948,1021,558,68,32
"""01198300""","""Southeast Wiregrass Area MPO""","""Dothan, AL,Ozark, AL""",63.74,99148.83,37521.80,194276.08,58,68,45,27,34,21,31,33,25,9.69,6.23,1.75,2,2,22819,20442,23728,0,0,0,12527,10925,13240,9536,8244,10130,2988,2678,3107,3,3,3,2,2,3,3.0,4.2,0.91,0.19,4645,70,6693,84,45,25,2192,935,1041,712,62,38
"""01201300""","""Eastern Shore MPO""","""Daphne-Fairhope-Foley, AL""",39.14,96159.97,35240.72,198492.91,58,69,54,31,38,29,27,31,26,10.18,4.72,1.91,2,2,23776,21267,24213,0,0,0,13517,12263,13796,10389,9464,10611,3113,2785,3171,15,14,15,10,10,11,2.4,2.7,0.83,0.18,3837,75,3675,83,59,24,2417,1289,1377,976,71,29
"""02196800""","""Anchorage Metropolitan Area Transportation Solutions""","""Anchorage, AK""",203.47,280512.95,99235.80,154858.46,44,53,60,26,33,37,18,20,23,9.14,27.68,1.84,2,2,22006,19452,20511,4,3,4,14172,12578,12495,10522,9359,9093,3530,3121,3289,119,99,113,69,57,66,4.2,6.9,2.69,0.64,12851,48,23729,87,28,46,3400,1677,1642,1143,60,40
"""02200300""","""Fairbanks Metropolitan Area Transportation System""","""Fairbanks, AK""",42.85,59515.78,21615.04,70693.13,44,51,55,25,31,33,20,21,23,9.36,12.37,1.81,2,2,22565,20140,21566,3,2,3,13994,12033,12623,10353,8785,9143,3620,3230,3458,21,19,21,30,26,30,4.4,7.5,1.76,0.31,4296,54,6708,81,33,36,2869,1468,1480,1038,58,42
"""04197301""","""Maricopa Association of Governments""","""Payson, AZ,Phoenix-Mesa-Scottsdale, AZ,Prescott, AZ,Tucson, AZ,Yuma, AZ""",2610.00,4264628.89,1522314.21,6802890.56,53,63,52,29,36,29,24,27,24,8.25,23.77,1.76,2,2,20359,18015,20181,4,4,4,12863,11461,12784,9585,8558,9534,3265,2889,3236,14,14,14,16,15,15,1.9,5.0,1.10,0.22,24073,67,31490,90,20,20,4467,1298,1276,1021,61,39
"""04197302""","""Pima Association of Governments""","""Nogales, AZ,Phoenix-Mesa-Scottsdale, AZ,Safford, AZ,Sierra Vista-Douglas, AZ,Tucson, AZ,Yuma, AZ""",629.99,998507.70,389647.05,5879602.74,56,66,50,30,37,26,27,29,24,8.15,17.47,1.67,1,2,19844,17617,20939,4,4,4,12302,10571,13023,9077,7702,9623,3182,2826,3358,43,43,42,67,67,66,0.7,5.1,0.56,0.07,15815,60,17000,87,68,6,6279,1153,1186,878,61,39
"""04198300""","""Yuma MPO""","""El Centro, CA,Phoenix-Mesa-Scottsdale, AZ,Tucson, AZ,Yuma, AZ""",142.00,202986.98,70638.98,3528937.32,62,72,48,30,38,23,32,35,26,8.56,17.21,1.78,2,2,21279,18812,22134,1,1,1,13105,11288,13865,9684,8261,10309,3412,3018,3549,9,9,7,9,9,7,2.0,0.5,2.78,0.02,7822,55,6649,86,30,3,11478,1021,991,738,68,32
"""04199600""","""Flagstaff MPO""","""Flagstaff, AZ""",52.22,84623.12,29396.60,337245.31,58,69,54,32,40,30,26,30,25,9.16,12.89,1.79,2,2,21811,19423,21503,2,2,2,13290,11945,13207,9762,8804,9729,3497,3115,3448,30,27,30,41,36,41,2.0,2.6,1.28,0.09,5431,53,9564,86,38,17,4215,1333,1326,980,53,47
"""04200300""","""Central Yavapai MPO""","""Prescott, AZ""",53.99,111584.94,46981.17,257043.06,59,69,51,31,39,26,28,30,26,8.48,8.57,1.68,2,2,20616,18271,23479,1,1,1,12459,10874,13933,9150,7941,10165,3306,2931,3765,3,3,3,2,2,2,1.9,3.8,9.02,0.18,4935,66,4491,83,50,23,2646,1161,1246,901,67,33
"""04201301""","""Lake Havasu Metropolitan Planning Organization""","""Lake Havasu City-Kingman, AZ""",33.41,50759.53,21934.17,64337.68,65,78,51,35,43,25,31,35,26,8.47,11.05,1.64,1,2,20555,18337,23344,1,1,1,11755,10648,13914,8453,7701,10166,3297,2941,3743,5,5,4,5,6,4,2.6,3.5,1.81,0.34,6814,79,4031,83,31,44,2465,1111,1083,860,68,32
"""04201302""","""Sierra Vista Metropolitan Planning Organization""","""Sierra Vista-Douglas, AZ""",36.56,52570.91,20065.83,109220.83,57,68,50,31,39,26,26,29,24,8.72,15.78,1.58,1,2,20188,17948,22373,1,1,1,11866,10307,13114,8602,7403,9503,3237,2879,3588,26,25,23,22,21,20,5.3,6.2,0.85,0.18,6403,67,5001,82,26,20,2524,1171,1019,958,59,41
"""04201303""","""Sun Corridor Metropolitan Planning Organization""","""Phoenix-Mesa-Scottsdale, AZ,Tucson, AZ""",68.03,107687.27,34737.82,737650.48,48,58,48,22,28,22,27,30,26,9.19,8.95,1.94,2,2,23571,20974,23356,0,0,0,14322,12994,14268,10542,9631,10522,3780,3363,3745,0,0,0,0,0,0,2.6,0.8,1.21,0.05,4669,65,4052,85,44,14,3029,989,1003,828,67,33
"""05196400""","""Southeast Arkansas Regional Planning Commission""","""Pine Bluff, AR""",60.88,61949.06,24117.01,147914.80,57,67,42,27,33,18,30,34,24,8.38,7.13,1.62,1,2,20887,18719,23170,1,1,1,11127,10096,13012,8378,7629,9969,2736,2452,3034,13,15,9,11,13,8,2.5,5.0,0.79,0.16,4929,72,5284,83,62,25,3041,824,830,635,62,38
"""05197300""","""Frontier MPO""","""Fort Smith, AR-OK""",117.00,171593.78,66329.30,300494.37,58,69,44,27,33,19,31,36,25,9.39,9.58,1.78,2,2,22420,20097,23445,0,1,0,12119,10968,13456,9165,8319,10368,2951,2645,3084,3,4,3,5,6,4,2.3,2.3,1.13,0.22,5948,71,8691,86,47,25,2563,858,912,617,63,37
"""05197400""","""Metroplan""","""Hot Springs, AR,Little Rock-North Little Rock-Conway, AR,Malvern, AR,Pine Bluff, AR,Searcy, AR""",415.81,642195.88,245805.91,980856.37,51,60,47,26,32,23,26,28,24,9.30,10.93,1.79,2,2,22459,20129,22665,1,1,1,12671,10941,12854,9719,8293,9875,2941,2637,2968,10,11,11,12,14,13,2.5,5.0,0.93,0.25,8346,67,13566,86,52,27,2966,1053,1112,730,63,37
"""05198200""","""Northwest Arkansas Regional Planning Commission""","""Fayetteville-Springdale-Rogers, AR-MO,Fort Smith, AR-OK""",249.00,454628.03,167391.38,1145203.54,52,61,48,25,32,23,27,29,25,9.68,8.46,1.86,2,2,23104,20685,23074,1,1,1,13143,11409,13226,10104,8686,10190,3025,2710,3022,14,14,14,21,21,21,1.9,3.3,0.72,0.15,6411,68,9417,86,54,19,2956,1041,1106,764,61,39
"""05198300""","""West Memphis Area Transportation Study""","""Memphis, TN-MS-AR""",30.10,40164.57,14894.26,73976.54,48,55,42,22,28,19,27,29,24,8.85,10.00,1.78,2,2,22516,20293,22493,1,1,1,12654,10937,12781,9694,8266,9824,2948,2658,2945,11,12,11,11,12,11,3.2,3.7,1.72,0.20,4871,69,5777,85,31,21,2730,875,910,630,55,45
"""05200301""","""Tri-Lakes MPO""","""Hot Springs, AR,Little Rock-North Little Rock-Conway, AR,Malvern, AR""",64.17,86427.07,36273.87,200603.64,59,70,46,29,37,21,30,34,25,8.53,5.98,1.72,2,2,21199,18936,23331,1,1,1,11641,10545,13408,8861,8061,10350,2777,2480,3055,3,3,3,5,5,4,2.7,2.1,0.61,0.18,4361,66,5459,85,47,33,2703,945,1016,632,65,35
"""05200302""","""Jonesboro MPO""","""Jonesboro, AR""",49.17,87992.93,33565.29,155671.72,58,67,45,27,34,21,31,33,25,9.37,8.70,1.77,2,2,22219,19967,23127,1,1,1,12565,10933,13279,9652,8313,10248,2910,2615,3028,4,4,3,5,6,4,2.5,2.1,0.99,0.22,5608,69,8293,86,59,23,2712,923,931,699,57,43
"""06196600""","""Santa Barbara County Association of Governments""","""Bakersfield, CA,Oxnard-Thousand Oaks-Ventura, CA,San Luis Obispo-Paso Robles-Arroyo Grande, CA,Santa Maria-Santa Barbara, CA""",311.71,435425.59,142596.04,1749778.96,60,71,69,36,45,43,24,26,26,9.13,33.02,1.96,2,2,22348,19909,21157,2,2,2,15496,13436,14149,11161,9578,10048,4287,3818,4057,47,41,44,40,35,37,1.5,1.0,0.96,0.08,11221,58,14611,90,34,8,5383,1917,1822,1460,52,48
"""06196700""","""Sacramento Area COG""","""Chico, CA,Clearlake, CA,Napa, CA,Reno, NV,Sacramento--Roseville--Arden-Arcade, CA,San Francisco-Oakland-Hayward, CA,Stockton-Lodi, CA,Truckee-Grass Valley, CA,Vallejo-Fairfield, CA,Yuba City, CA""",1426.04,2350537.53,838708.31,3905243.75,55,65,60,32,40,35,24,26,25,8.48,24.17,1.78,2,2,20624,18298,20566,4,4,4,14189,12248,13631,10150,8658,9609,3956,3509,3944,82,81,79,69,69,67,1.7,4.9,1.06,0.21,20183,68,25075,89,36,17,4284,1564,1637,1146,59,41
"""06196800""","""San Joaquin COG""","""Modesto, CA,Sacramento--Roseville--Arden-Arcade, CA,San Francisco-Oakland-Hayward, CA,Stockton-Lodi, CA""",395.08,708640.97,219099.05,890036.06,60,71,58,33,41,32,28,31,26,9.04,24.64,1.90,2,2,22285,19926,21369,2,2,2,14659,13158,14201,10342,9292,10064,4273,3821,4098,43,45,39,31,32,28,2.5,1.8,0.94,0.25,15786,74,15804,90,32,20,4046,1444,1465,1173,57,43
"""06197001""","""Metropolitan Transportation Commission""","""Clearlake, CA,Merced, CA,Modesto, CA,Napa, CA,Sacramento--Roseville--Arden-Arcade, CA,San Francisco-Oakland-Hayward, CA,San Jose-Sunnyvale-Santa Clara, CA,Santa Cruz-Watsonville, CA,Santa Rosa, CA,Stockton-Lodi, CA,Ukiah, CA,Vallejo-Fairfield, CA""",4748.38,7457449.61,2662287.96,4423446.16,49,58,71,32,39,48,17,19,23,7.70,40.47,1.77,2,2,18793,16608,17921,11,10,10,14066,12430,12610,10133,8937,8850,3603,3184,3434,330,310,325,192,180,189,2.3,4.5,2.17,0.60,38101,54,58822,92,17,39,3592,2168,2275,1568,55,45
"""06197002""","""Kern COG""","""Bakersfield, CA,Hanford-Corcoran, CA,Los Angeles-Long Beach-Anaheim, CA,Oxnard-Thousand Oaks-Ventura, CA,Riverside-San Bernardino-Ontario, CA,San Luis Obispo-Paso Robles-Arroyo Grande, CA,Santa Maria-Santa Barbara, CA,Visalia-Porterville, CA""",455.93,865606.41,259673.19,5203705.82,60,71,54,30,38,27,31,33,27,9.34,19.46,1.95,2,2,22992,20606,22142,1,1,1,15066,13096,14756,10631,9116,10488,4409,3953,4246,26,27,22,31,32,26,2.6,0.3,1.26,0.05,12090,72,13655,90,38,10,3625,1228,1223,969,57,43
"""06197201""","""San Diego Association of Governments""","""El Centro, CA,Los Angeles-Long Beach-Anaheim, CA,Riverside-San Bernardino-Ontario, CA,San Diego-Carlsbad, CA""",1792.62,3221453.60,1093489.25,2691460.84,57,67,66,35,44,42,22,24,24,8.15,34.68,1.79,2,2,19847,17424,18846,7,7,7,14250,12272,13053,10194,8696,9198,3807,3341,3614,249,234,241,229,215,222,2.4,4.3,1.57,0.41,28153,52,32919,91,23,27,3340,1885,1901,1446,53,47
"""06197202""","""Fresno Council of Governments""","""Fresno, CA,Hanford-Corcoran, CA,Madera, CA,Merced, CA,Salinas, CA,San Jose-Sunnyvale-Santa Clara, CA,Visalia-Porterville, CA""",590.36,959276.26,297054.29,3817825.50,64,75,53,33,41,27,31,34,26,8.90,21.73,1.83,2,2,21850,19532,21217,2,2,2,14221,12336,14121,9978,8533,10004,4190,3747,4069,53,56,48,68,71,61,2.2,1.7,0.94,0.08,16840,68,19645,90,46,8,5528,1235,1202,991,53,47
"""06197203""","""Stanislaus COG""","""Merced, CA,Modesto, CA,San Francisco-Oakland-Hayward, CA,San Jose-Sunnyvale-Santa Clara, CA,Sonora, CA,Stockton-Lodi, CA""",308.02,527403.00,169208.54,956782.75,60,72,56,32,39,29,29,32,26,9.02,23.66,1.88,2,2,22043,19758,21475,2,2,2,14509,13016,14277,10231,9173,10113,4227,3789,4118,52,54,47,60,62,54,1.8,1.5,0.78,0.18,14781,75,15754,90,39,12,5226,1319,1365,1024,57,43
"""06197501""","""Southern California Association of Governments""","""Bakersfield, CA,El Centro, CA,Lake Havasu City-Kingman, AZ,Las Vegas-Henderson-Paradise, NV,Los Angeles-Long Beach-Anaheim, CA,Oxnard-Thousand Oaks-Ventura, CA,Riverside-San Bernardino-Ontario, CA,San Diego-Carlsbad, CA,Santa Maria-Santa Barbara, CA,Yuma, AZ""",10886.85,18562935.34,5899602.95,24404349.70,59,70,63,36,45,40,23,25,24,7.77,37.83,1.79,2,2,19095,16877,17735,8,8,8,13997,12145,12736,10121,8702,9128,3688,3258,3424,188,184,184,205,201,201,2.3,4.3,1.57,0.24,43574,55,59918,92,18,17,5748,1795,1860,1352,53,47
"""06197502""","""Association of Monterey Bay Area Governments""","""Fresno, CA,Hanford-Corcoran, CA,Merced, CA,Salinas, CA,San Francisco-Oakland-Hayward, CA,San Jose-Sunnyvale-Santa Clara, CA,San Luis Obispo-Paso Robles-Arroyo Grande, CA,Santa Cruz-Watsonville, CA""",466.35,754951.68,237239.03,3273234.64,59,70,68,35,44,42,24,27,27,9.26,26.07,1.98,2,2,22773,20348,21477,3,2,2,15455,13719,14335,11012,9749,10146,4368,3902,4118,76,67,70,46,41,43,2.2,0.8,0.72,0.07,10682,64,12130,89,51,10,4473,1869,1920,1405,54,46
"""06198000""","""Butte County Association of Governments""","""Chico, CA,Red Bluff, CA,Yuba City, CA""",195.00,222569.25,85319.92,1047394.31,64,75,53,34,42,27,31,33,27,8.56,14.25,1.71,2,2,20901,18674,22255,2,2,2,13373,11595,14342,9328,7974,10041,4008,3582,4268,37,38,33,33,34,30,1.7,2.9,0.51,0.08,8103,63,8275,85,70,9,4555,1225,1239,865,59,41
"""06198100""","""Shasta Regional Transportation Agency""","""Red Bluff, CA,Redding, CA,Susanville, CA""",131.00,178941.35,69374.74,2416240.51,65,77,56,35,43,29,31,34,27,8.96,8.24,1.77,2,2,21505,19214,23025,1,2,1,13766,11998,14784,9615,8283,10345,4124,3686,4415,27,29,24,24,26,21,1.1,2.9,0.37,0.03,5497,70,6633,84,81,5,4744,1293,1357,941,62,38
"""06198200""","""Tulare County Association of Governments""","""Bakersfield, CA,Fresno, CA,Hanford-Corcoran, CA,Visalia-Porterville, CA""",270.07,454229.18,133596.29,3087727.11,68,79,52,32,41,25,36,39,27,9.38,14.83,1.93,2,2,23398,21121,22443,2,2,1,15014,13060,14779,10480,8957,10435,4487,4051,4304,47,51,40,49,54,42,1.1,0.8,0.44,0.04,7829,76,9288,88,62,6,6121,1135,1175,893,57,43
"""06198600""","""Merced County Association of Governments""","""Fresno, CA,Madera, CA,Merced, CA,Modesto, CA,San Jose-Sunnyvale-Santa Clara, CA""",142.58,261259.26,76904.18,1234155.16,67,78,53,32,40,25,35,38,28,9.64,15.37,1.90,2,2,23412,21116,22739,1,1,1,14849,12968,14844,10335,8889,10463,4490,4051,4360,24,28,20,17,20,14,2.7,0.4,0.37,0.06,7666,75,7277,88,51,7,4406,1133,1200,910,52,48
"""06199200""","""San Luis Obispo COG""","""Bakersfield, CA,Hanford-Corcoran, CA,Salinas, CA,San Luis Obispo-Paso Robles-Arroyo Grande, CA,Santa Maria-Santa Barbara, CA""",161.97,276560.73,103573.04,2112344.24,60,71,67,35,44,39,25,27,27,9.17,15.76,1.90,2,2,22175,19777,22784,1,1,1,15121,13211,14799,10856,9408,10418,4254,3793,4369,12,10,12,8,7,8,1.8,1.2,0.42,0.05,5935,67,6615,86,59,7,4404,1773,1845,1297,58,42
"""06200301""","""Kings County Association of Governments""","""Bakersfield, CA,Fresno, CA,Hanford-Corcoran, CA,Salinas, CA,San Luis Obispo-Paso Robles-Arroyo Grande, CA,Visalia-Porterville, CA""",81.01,150961.24,41563.27,889207.65,62,72,53,30,38,26,31,34,27,9.46,15.88,1.85,2,2,22815,20443,22313,1,1,1,14485,12677,14557,10092,8736,10266,4375,3921,4279,19,19,12,23,23,14,2.8,0.8,1.80,0.05,7106,71,6047,87,41,8,3939,1177,1162,924,51,49
"""06200302""","""Madera County Transportation Commission""","""Fresno, CA,Madera, CA,Merced, CA,Sonora, CA""",80.04,153248.45,43186.22,1367699.52,67,79,57,34,42,28,34,37,29,9.78,10.01,1.97,2,2,23927,21483,24069,0,1,0,15319,13504,15792,10725,9376,11174,4588,4121,4616,6,7,2,7,8,3,1.3,0.1,0.57,0.03,5133,81,5127,87,140,6,5327,1265,1281,880,61,39
"""08197701""","""Denver Regional COG""","""Boulder, CO,Colorado Springs, CO,Denver-Aurora-Lakewood, CO,Fort Collins, CO,Greeley, CO""",1990.86,3004935.32,1157769.44,2280480.22,47,55,56,27,34,34,20,21,23,8.25,28.74,1.79,2,2,19777,17450,19482,6,6,6,13136,11254,12295,10218,8671,9416,2785,2456,2742,133,127,136,113,107,115,1.7,4.6,2.02,0.51,27562,60,39124,91,21,34,3196,1510,1531,1038,63,37
"""08197702""","""Pikes Peak Area COG""","""Colorado Springs, CO,Denver-Aurora-Lakewood, CO,Pueblo, CO""",360.77,648085.87,243080.08,532353.95,49,59,53,28,35,30,22,24,23,8.69,20.53,1.79,2,2,20924,18523,20837,3,3,3,12739,11393,12600,9734,8730,9607,2948,2609,2935,57,54,58,51,48,52,2.8,5.1,2.03,0.46,16464,67,16713,87,22,61,2164,1347,1391,1043,62,38
"""08197703""","""Pueblo Area COG MPO and TPR""","""Pueblo, CO""",123.23,148934.80,58103.92,218754.14,58,68,46,29,37,23,29,31,24,8.41,16.45,1.65,1,2,20395,18301,21724,2,3,2,11894,10232,12863,8999,7628,9783,2873,2579,3060,22,24,20,35,40,32,1.8,5.0,1.36,0.27,9702,75,9249,85,26,30,2914,1014,1045,733,62,38
"""08198200""","""Grand Valley Metropolitan Planning Organization""","""Grand Junction, CO""",78.37,128521.22,51687.35,80643.62,54,63,51,29,36,26,26,28,24,8.79,15.92,1.77,2,2,21313,18985,22291,1,1,1,12632,10871,13194,9608,8175,10033,3002,2675,3140,21,21,22,34,35,35,2.8,2.8,1.86,0.64,8385,68,10106,87,18,54,2526,1176,1186,856,66,34
"""08198800""","""North Front Range MPO""","""Boulder, CO,Fort Collins, CO,Greeley, CO""",279.90,460282.90,172547.49,413536.97,49,58,54,26,33,29,23,25,25,9.17,18.65,1.90,2,2,22125,19659,21959,1,1,1,13678,12114,13279,10540,9324,10163,3117,2769,3093,21,20,23,29,27,31,2.2,1.6,1.79,0.42,11784,65,13043,89,23,35,2154,1322,1336,1004,63,37
"""09197401""","""South Central Regional COG""","""Hartford-West Hartford-East Hartford, CT,New Haven-Milford, CT,Norwich-New London, CT,Providence-Warwick, RI-MA""",441.82,570297.34,219595.46,234928.85,55,64,61,34,42,39,21,22,23,8.23,23.11,1.72,2,2,20260,17851,20186,4,4,5,12922,11060,12271,9843,8339,9201,2957,2604,2945,122,116,125,52,49,53,2.9,6.9,2.09,0.93,18863,54,25988,88,24,68,1855,1730,1878,908,62,38
"""09197402""","""Southeastern Connecticut COG""","""Hartford-West Hartford-East Hartford, CT,Norwich-New London, CT,Providence-Warwick, RI-MA,Worcester, MA-CT""",192.81,285496.37,110103.88,382719.46,49,58,59,28,35,34,21,23,25,9.32,10.70,1.87,2,2,22555,20004,22681,1,1,1,14004,12130,13297,10704,9206,9979,3292,2918,3309,8,7,8,8,6,8,1.9,4.7,0.87,0.29,7792,62,10039,86,48,27,2473,1543,1727,961,64,36
"""09197501""","""Capital Region COG""","""Hartford-West Hartford-East Hartford, CT,New Haven-Milford, CT,Norwich-New London, CT,Springfield, MA,Torrington, CT,Worcester, MA-CT""",713.97,975699.39,371429.27,657455.28,47,56,60,29,36,37,19,20,23,8.54,16.91,1.76,2,2,20753,18282,20782,4,3,4,13130,11262,12373,10060,8558,9298,3029,2667,3032,41,38,42,41,38,42,2.4,7.4,1.29,0.56,17179,58,26860,87,35,40,2193,1661,1784,776,66,34
"""09197502""","""Naugatuck Valley Council of Governments""","""Hartford-West Hartford-East Hartford, CT,New Haven-Milford, CT,Torrington, CT""",243.00,359044.91,134476.26,228335.90,51,60,60,30,37,36,21,23,24,9.05,14.93,1.82,2,2,21655,19076,21612,3,2,3,13636,11746,12909,10414,8906,9693,3161,2783,3153,62,57,63,30,27,30,2.5,6.3,2.60,0.59,14146,60,15694,87,35,46,1996,1604,1748,798,68,32
"""09197504""","""Housatonic Valley MPO""","""Bridgeport-Stamford-Norwalk, CT,New York-Newark-Jersey City, NY-NJ-PA,Torrington, CT""",142.97,229134.73,81666.86,206375.49,51,62,76,33,41,51,18,20,25,9.90,11.32,2.00,2,2,23704,20899,22715,2,2,2,14956,13351,13477,11396,10227,10081,3460,3050,3314,100,74,82,20,14,16,1.8,6.5,0.85,0.40,11566,68,14448,87,49,37,2228,2276,2447,1013,76,24
"""09198100""","""South Western MPO""","""Bridgeport-Stamford-Norwalk, CT,New York-Newark-Jersey City, NY-NJ-PA""",272.34,372372.29,134836.65,133586.45,55,67,84,39,49,61,16,18,22,8.46,27.69,1.80,2,2,20444,17863,19363,8,7,7,13624,12072,12109,10299,9160,8963,2984,2607,2825,342,304,321,66,59,62,2.7,8.4,1.88,1.01,24996,57,36694,89,19,85,1568,2760,2934,1366,66,34
"""09198101""","""Greater Bridgeport / Valley MPO""","""Bridgeport-Stamford-Norwalk, CT,New Haven-Milford, CT""",281.78,413574.58,146094.54,125640.84,47,56,68,30,37,45,17,19,23,8.47,26.89,1.83,2,2,20880,18318,19920,6,5,5,13765,12150,12338,10466,9253,9197,3047,2673,2906,251,223,235,51,46,48,3.0,7.4,2.59,1.16,22843,56,24774,88,19,92,1671,2022,2189,969,66,34
"""09201499""","""Lower Connecticut River Valley MPO""","""Hartford-West Hartford-East Hartford, CT,New Haven-Milford, CT,Norwich-New London, CT""",127.81,174952.31,70236.85,271280.67,53,62,66,32,40,41,21,23,26,9.74,8.62,1.95,2,2,23436,20845,23484,1,1,1,14572,12597,13782,11143,9549,10348,3420,3041,3426,8,7,8,8,7,8,1.6,5.0,0.74,0.26,8307,73,10083,86,53,30,2349,1853,2003,847,75,25
"""10197100""","""Wilmington Area Planning Council""","""Baltimore-Columbia-Towson, MD,Dover, DE,Lancaster, PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",423.16,650356.69,238484.62,493680.35,49,58,56,28,35,33,21,23,23,8.85,19.33,1.77,2,2,21213,18661,20992,3,3,3,13294,11387,12548,10118,8592,9405,3133,2755,3099,43,40,43,28,26,28,2.4,7.0,1.85,0.48,15691,58,22353,87,28,46,2125,1471,1521,837,70,30
