place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""4715480""","""Clifton""","""""",1.05,711.03,290.84,4076.16,69,82,44,32,40,18,37,43,25,8.17,2.05,1.63,1,2,21491,19401,23913,1,1,1,11475,10446,13723,8409,7672,10320,3043,2747,3385,23,27,18,20,23,16,1.7,3.2,0.28,0.07,1074,75,1278,80,26,19,2822,814,869,681,66,34
"""4715580""","""Clinton""","""Knoxville, TN""",6.05,8740.62,3880.89,7319.26,51,59,44,23,29,20,28,30,25,8.54,10.61,1.75,2,2,22002,19690,23144,0,0,0,12660,11032,13329,9545,8244,10052,3114,2788,3276,1,1,1,1,0,1,3.3,2.9,2.10,0.53,5354,68,6946,86,29,59,1857,876,991,634,57,43
"""4715880""","""Coalfield""","""Knoxville, TN""",1.49,1956.93,728.20,15822.17,57,67,50,26,32,22,31,34,28,10.64,0.68,2.00,2,2,24123,21403,25371,0,0,1,14325,12586,14989,10905,9553,11389,3414,3030,3591,6,2,9,5,2,8,1.5,1.8,0.23,0.05,1837,67,1726,81,162,8,2988,985,1026,474,83,17
"""4715920""","""Coalmont""","""""",0.22,228.63,80.36,3812.94,81,96,45,34,42,17,47,54,28,10.17,0.24,1.85,2,2,22786,20273,25287,1,1,1,12799,11741,15115,9562,8859,11522,3226,2870,3579,11,12,14,10,10,12,1.8,1.5,0.47,0.02,1434,64,1311,81,165,7,2949,772,810,604,82,18
"""4716300""","""Collegedale""","""Chattanooga, TN-GA""",4.13,7693.35,2553.67,7897.59,57,67,51,30,37,26,28,30,25,10.23,3.90,1.78,2,2,23208,20699,23881,0,0,0,12953,11281,13381,9665,8349,9997,3285,2931,3380,2,1,4,2,1,3,3.7,6.4,1.18,0.32,5125,68,6590,84,50,40,1765,1160,1286,747,67,33
"""4716420""","""Collierville""","""Memphis, TN-MS-AR""",19.25,47020.74,15558.99,23076.75,79,94,70,50,62,44,29,31,26,11.25,11.45,1.90,2,2,24244,21558,24208,0,0,0,13756,11928,13882,10325,8876,10455,3431,3052,3426,0,0,1,0,0,1,3.4,5.3,2.50,0.67,8170,86,9189,86,28,78,1282,1979,2035,643,83,17
"""4716480""","""Collinwood""","""""",0.14,161.09,61.62,1802.83,70,83,44,28,35,16,42,48,28,10.15,0.35,1.86,2,2,23042,20752,25497,1,1,1,12875,11841,15098,9594,8882,11471,3262,2938,3609,19,21,18,16,18,16,1.7,1.6,0.74,0.03,939,80,906,79,135,9,2050,711,791,450,76,24
"""4716500""","""Colonial Heights""","""Kingsport-Bristol-Bristol, TN-VA""",0.99,2711.32,1151.45,2429.63,62,74,49,31,39,23,31,36,26,9.53,4.70,1.79,2,2,22585,20114,24684,0,0,0,12450,11275,14181,9253,8427,10687,3198,2848,3494,0,0,0,0,0,1,2.6,4.1,0.94,0.47,5193,84,4913,84,30,44,1658,1025,1098,671,82,18
"""4716540""","""Columbia""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",22.13,25968.62,10609.00,20353.28,43,51,43,20,25,20,23,26,23,8.39,8.87,1.73,2,2,22613,20256,22452,0,0,0,12618,11368,12500,9416,8500,9320,3201,2867,3178,1,1,2,0,0,0,4.5,7.2,1.89,0.52,6025,66,8448,84,19,67,1450,884,1007,703,54,46
"""4716920""","""Cookeville""","""Cookeville, TN""",17.83,30995.28,12618.42,22610.01,60,72,42,30,37,19,31,35,23,8.05,8.74,1.52,1,2,19932,17853,21916,0,0,0,10676,9658,12458,7851,7126,9355,2822,2528,3102,3,4,1,2,4,1,4.6,5.0,2.05,0.56,7103,55,11458,87,20,91,1369,860,981,645,45,55
"""4716980""","""Coopertown""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.99,3661.83,1209.09,20151.12,58,70,58,30,37,30,29,33,28,11.69,0.71,2.16,2,2,25923,23211,25791,0,0,0,15404,14109,15324,11734,10823,11672,3669,3285,3650,1,0,1,0,0,0,0.7,3.1,0.17,0.06,3252,88,2661,82,190,9,3409,1338,1384,1081,85,15
"""4717000""","""Copperhill""","""Cleveland, TN""",0.04,63.55,26.02,1194.10,64,75,51,30,37,23,35,38,28,9.24,0.20,2.02,2,2,24478,21838,25450,1,1,1,14470,12748,15176,10994,9646,11559,3464,3092,3602,11,10,14,10,8,12,1.8,1.7,0.71,0.02,1159,71,1234,80,133,11,2429,1025,1114,619,82,18
"""4717180""","""Cornersville""","""Lewisburg, TN""",0.32,566.93,237.26,4005.21,61,71,49,27,34,21,34,37,28,10.27,0.67,2.01,2,2,24836,22350,25473,0,0,0,14454,12708,15000,10934,9538,11387,3515,3164,3605,5,6,7,4,5,6,1.9,2.1,1.36,0.06,1913,87,1628,81,72,12,1988,964,1036,702,79,21
"""4717340""","""Cottage Grove""","""Paris, TN""",0.00,3.35,1.26,122.60,60,71,46,25,31,18,35,40,28,10.04,0.10,1.96,2,2,22946,20371,25256,1,1,1,13382,12303,15204,10113,9400,11604,3249,2884,3575,21,19,25,17,16,21,1.6,1.9,0.06,0.01,884,63,874,79,246,3,4001,796,827,660,81,19
"""4717420""","""Cottontown""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.20,370.43,137.35,2238.90,57,69,57,29,36,29,29,33,29,11.29,0.92,2.18,2,2,26122,23363,25989,0,0,0,15547,14235,15469,11850,10928,11790,3697,3307,3678,0,0,0,0,0,0,0.8,2.5,0.26,0.06,3150,90,3069,83,184,8,3220,1293,1350,322,87,13
"""4717680""","""Covington""","""Memphis, TN-MS-AR""",5.87,6002.84,2534.57,7356.19,46,53,40,19,24,17,26,29,24,8.12,10.47,1.72,2,2,22511,20303,22493,0,0,0,12534,10917,12671,9343,8036,9482,3186,2875,3184,5,6,5,4,5,5,3.5,4.3,0.88,0.34,3320,64,4121,83,34,43,2287,761,960,598,45,55
"""4717700""","""Cowan""","""Tullahoma-Manchester, TN""",0.35,354.57,149.02,1321.61,54,63,44,23,28,18,32,35,27,9.35,1.99,1.86,2,2,23214,20847,24639,0,0,0,13424,11760,14333,10132,8802,10839,3286,2952,3487,6,7,7,5,6,6,3.1,1.4,1.46,0.11,1771,79,1623,81,40,24,1921,798,875,603,72,28
"""4717840""","""Crab Orchard""","""Crossville, TN""",0.13,256.44,110.01,7114.97,63,75,49,28,35,20,34,40,28,9.81,0.17,1.95,2,2,22651,20153,25523,1,0,1,13308,12254,15348,10092,9392,11723,3207,2853,3612,9,9,12,8,8,10,1.4,1.4,0.10,0.02,1502,71,1335,81,235,6,3609,912,986,656,80,20
"""4718420""","""Cross Plains""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.48,1583.44,552.22,5430.89,57,68,57,30,37,30,27,31,27,10.97,1.27,2.04,2,2,25218,22523,25086,0,0,0,14699,13417,14614,11126,10227,11059,3569,3188,3551,4,2,4,1,0,1,1.9,2.8,0.25,0.10,3085,73,2356,82,116,13,2612,1346,1458,965,77,23
"""4718540""","""Crossville""","""Crossville, TN""",5.48,8912.61,3574.14,12984.53,52,62,41,23,28,16,29,33,25,8.41,3.35,1.63,1,2,20540,18410,23380,0,0,0,11310,10321,13378,8402,7714,10068,2908,2607,3309,0,0,0,0,0,0,4.2,1.5,0.94,0.28,3761,60,6262,86,29,59,1673,727,719,606,50,50
"""4718620""","""Crump""","""""",0.70,952.21,354.31,8541.95,64,76,45,27,33,17,38,43,28,9.70,0.54,1.92,2,2,23611,21055,25342,1,1,1,13292,12152,15075,9934,9157,11471,3343,2981,3587,15,14,18,12,12,15,1.4,1.6,0.16,0.04,1122,75,997,79,94,12,2951,784,818,582,85,15
"""4718820""","""Cumberland City""","""""",0.30,211.59,100.29,3170.75,58,68,47,25,31,20,33,36,28,8.48,0.27,1.94,2,2,23564,20913,25148,1,1,1,13925,12236,14897,10575,9263,11320,3335,2961,3559,15,12,18,13,11,15,2.2,2.0,0.38,0.03,1142,68,1150,80,84,12,2823,877,955,492,83,17
"""4718880""","""Cumberland Gap""","""""",0.12,221.17,90.93,210.00,61,72,43,27,34,18,34,38,26,9.28,4.02,1.68,2,2,21866,19651,24219,0,1,0,11763,10692,13776,8658,7899,10342,3096,2782,3428,8,10,7,7,9,6,4.3,2.8,2.65,0.43,2589,74,2327,82,26,53,1164,786,898,558,67,33
"""4719380""","""Dandridge""","""Morristown, TN""",1.21,2322.91,725.88,3766.58,64,76,49,31,39,23,33,37,26,9.69,2.29,1.86,2,2,23526,20920,24569,0,0,0,12951,11760,14265,9620,8798,10787,3331,2962,3477,0,0,1,0,0,1,3.1,1.7,0.56,0.19,3124,67,3162,84,38,37,1945,1030,1097,973,77,23
"""4719500""","""Darden""","""""",0.17,178.87,63.17,5363.12,62,74,47,26,33,19,36,41,28,10.96,0.13,2.02,2,2,24209,21551,25393,1,1,1,13859,12721,15297,10413,9653,11681,3428,3051,3594,19,17,22,16,14,19,1.4,2.2,0.06,0.01,962,67,965,79,188,6,3412,851,914,508,84,16
"""4719700""","""Dayton""","""Dayton, TN""",2.38,3910.07,1478.76,4897.58,55,65,40,24,30,16,31,36,24,8.54,3.74,1.62,1,2,21307,19139,23021,0,0,0,11372,10344,13067,8354,7630,9807,3017,2710,3258,1,4,1,1,3,1,4.9,2.8,1.31,0.30,3174,57,4335,84,32,49,1744,714,900,513,49,51
"""4719880""","""Decatur""","""""",0.10,198.46,77.04,1922.35,67,79,46,30,37,19,37,42,27,9.41,0.38,1.84,2,2,22477,19891,24997,0,0,0,12685,11601,14739,9497,8780,11193,3182,2816,3538,5,4,8,4,4,7,2.6,1.4,0.35,0.04,1993,61,1901,82,95,11,2368,855,927,566,79,21
"""4719900""","""Decaturville""","""""",0.08,84.98,32.31,1063.42,61,73,46,27,34,19,34,39,27,9.76,0.31,1.84,2,2,22683,20478,25113,1,1,1,12744,11723,14680,9513,8802,11106,3212,2899,3554,19,22,19,16,18,16,2.4,2.6,0.32,0.03,1085,76,1108,79,127,10,2911,838,945,576,68,32
"""4719920""","""Decherd""","""Tullahoma-Manchester, TN""",1.23,2285.68,922.41,3076.41,50,58,41,21,27,17,29,31,24,8.83,4.95,1.68,2,2,21709,19481,23119,0,0,0,12243,10659,13162,9166,7895,9888,3073,2758,3272,4,6,3,3,5,2,4.7,4.2,1.14,0.30,3655,70,4000,83,15,59,1417,760,892,563,60,40
"""4720620""","""Dickson""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",8.43,10903.89,4118.52,12890.63,44,52,44,20,25,20,24,27,24,9.03,5.37,1.80,2,2,23021,20632,22860,0,0,0,13081,11843,12961,9822,8922,9725,3258,2920,3236,0,0,1,0,0,0,4.1,4.2,1.22,0.32,3898,63,5931,85,24,58,1564,903,881,732,53,47
"""4720930""","""Dodson Branch""","""Cookeville, TN""",0.41,741.23,302.91,7109.75,68,81,47,30,37,19,38,43,28,9.61,0.41,1.91,2,2,23158,20606,25215,1,0,1,13143,12060,14962,9855,9134,11380,3279,2917,3569,9,9,13,8,7,11,1.7,1.2,0.11,0.04,2031,62,1524,81,300,8,4840,865,962,525,78,22
"""4721400""","""Dover""","""""",0.92,1200.38,473.18,2415.52,51,59,42,21,26,16,30,33,25,8.60,2.37,1.73,2,2,22307,20107,23856,1,1,1,12605,11054,13664,9429,8186,10272,3157,2847,3376,18,21,15,16,18,13,3.8,2.2,0.71,0.20,1623,74,1394,80,27,34,1984,726,958,402,59,41
"""4721420""","""Dowelltown""","""""",0.02,34.77,11.39,502.83,66,78,49,27,34,19,38,44,30,11.29,0.26,2.14,2,2,25540,22930,26293,0,0,0,14686,13537,16014,11070,10290,12292,3616,3246,3721,0,0,0,0,0,0,0.5,0.4,0.31,0.02,1525,85,1506,82,329,6,3875,873,938,539,83,17
"""4721500""","""Doyle""","""""",0.09,159.13,52.62,838.15,63,74,44,24,30,16,39,44,28,10.78,0.68,1.95,2,2,24253,21664,25536,0,0,0,13489,12332,15107,10050,9259,11484,3434,3067,3614,5,5,8,4,5,7,1.8,1.2,0.37,0.06,1467,76,1440,81,89,14,2045,702,720,609,84,16
"""4721540""","""Dresden""","""Martin, TN""",0.71,971.06,393.57,3556.73,48,57,36,22,27,15,31,35,25,8.97,2.05,1.62,1,2,22094,19832,24079,1,1,1,11517,10425,13234,8365,7593,9800,3128,2808,3408,23,24,25,20,21,21,1.8,8.5,0.63,0.11,2215,72,3042,79,55,19,2252,666,766,421,71,29
"""4721740""","""Ducktown""","""Cleveland, TN""",0.31,179.87,69.10,1661.73,55,64,44,23,28,17,32,35,26,7.41,0.33,1.84,2,2,23249,20918,24194,1,1,1,13325,11747,14045,10021,8771,10607,3291,2962,3424,13,15,13,11,12,11,4.1,1.1,0.66,0.04,1593,61,1389,81,69,23,1980,784,907,607,56,44
"""4722000""","""Dunlap""","""Chattanooga, TN-GA""",2.08,3280.97,1320.25,6876.23,50,58,44,22,27,19,28,31,25,9.30,1.94,1.83,2,2,23647,21251,24289,1,1,1,13315,11663,13735,9958,8645,10286,3347,3009,3438,10,9,11,8,8,9,3.4,4.1,1.22,0.19,2475,69,2425,81,69,29,2166,843,1050,554,62,38
"""4722180""","""Dyer""","""""",0.18,244.35,94.34,1457.66,60,71,46,26,33,19,34,39,27,9.53,0.72,1.87,2,2,23693,21343,25032,1,1,1,13045,11951,14531,9678,8915,10975,3355,3022,3543,12,14,13,10,12,11,2.7,2.1,0.89,0.06,1514,75,1364,80,100,8,2590,837,949,589,69,31
"""4722200""","""Dyersburg""","""Dyersburg, TN""",11.23,14235.70,5976.90,11118.61,51,60,42,23,29,18,29,32,24,8.34,9.12,1.69,2,2,22270,20105,23251,0,0,0,12369,10789,13085,9216,7942,9794,3152,2847,3291,0,1,0,0,0,0,5.3,3.3,2.79,0.54,4281,71,6255,86,19,69,1406,822,1004,582,50,50
"""4722340""","""Eagleton Village""","""Knoxville, TN""",2.94,3651.92,1623.15,1882.08,52,60,45,24,29,20,28,31,25,9.20,11.17,1.79,2,2,22593,20234,23751,0,0,0,12946,11258,13636,9748,8393,10274,3198,2865,3362,0,0,0,0,0,0,4.1,3.5,2.34,0.86,7868,85,8419,87,17,96,1126,894,940,774,69,31
"""4722360""","""Eagleville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.06,146.05,57.08,1759.73,52,63,52,24,30,24,28,32,28,10.68,0.35,2.14,2,2,25687,23027,25549,0,0,0,15277,14036,15190,11641,10777,11574,3636,3259,3616,0,0,0,0,0,0,1.5,1.8,0.17,0.03,2818,78,2584,83,216,6,3466,1087,1203,743,75,25
"""4722500""","""East Cleveland""","""Cleveland, TN""",2.04,1953.73,720.76,811.58,50,58,40,22,28,17,28,30,23,8.47,8.66,1.60,1,2,20730,18546,21723,0,0,0,11652,10096,12417,8718,7467,9342,2934,2626,3075,0,3,0,0,3,0,6.5,6.0,1.97,0.89,8663,66,11794,87,8,186,786,774,656,350,51,49
"""4722720""","""East Ridge""","""Chattanooga, TN-GA""",18.58,20569.11,8657.69,5299.96,48,56,43,23,28,20,25,27,23,8.63,17.22,1.63,1,2,21093,18859,21718,1,1,1,11880,10229,12319,8873,7534,9222,2985,2670,3074,22,25,23,15,17,15,5.8,7.1,3.20,1.63,11539,64,14060,87,17,133,1272,891,956,716,53,47
"""4722920""","""Eastview""","""""",0.19,404.99,154.82,3129.00,75,89,49,34,43,21,40,47,28,10.40,0.51,1.90,2,2,23610,21268,25513,1,1,1,13180,12118,15152,9823,9089,11526,3343,3011,3611,14,18,15,12,15,12,1.7,0.9,0.17,0.05,1414,83,970,80,128,8,2619,927,1021,642,75,25
"""4723440""","""Elgin""","""""",0.06,57.51,23.42,1242.81,67,79,41,23,29,13,44,50,28,10.06,0.22,1.93,2,2,23631,21058,25469,1,1,1,13305,12217,15273,9947,9223,11653,3346,2981,3605,12,13,16,10,11,13,1.5,1.6,0.13,0.02,1283,67,1216,80,234,7,3831,578,597,132,83,17
"""4723500""","""Elizabethton""","""Johnson City, TN""",7.30,11683.75,5090.97,6252.02,54,63,42,24,30,18,29,33,24,8.16,9.89,1.64,1,2,20963,18795,22924,0,0,0,11419,10310,13088,8451,7649,9844,2968,2661,3245,0,0,0,0,0,0,4.8,4.3,2.28,0.81,6181,70,7014,85,15,96,1069,791,905,455,62,38
"""4723660""","""Elkton""","""""",0.06,76.81,33.32,1381.20,65,76,51,31,38,23,34,38,28,9.60,0.25,1.96,2,2,23842,21354,25211,1,1,1,14051,12394,14937,10660,9354,11350,3375,3023,3568,16,16,18,14,14,16,2.1,1.8,0.29,0.02,1145,72,1053,80,125,7,2502,1053,1069,131,75,25
"""4724040""","""Englewood""","""Athens, TN""",0.74,774.13,291.16,1163.46,55,65,42,22,28,16,33,37,26,9.85,2.59,1.82,2,2,23070,20605,24310,0,0,0,12683,11526,14146,9412,8603,10699,3266,2917,3441,5,6,6,5,5,5,4.2,1.0,0.86,0.25,2570,70,1891,82,26,43,1313,717,786,528,73,27
"""4724240""","""Enville""","""Jackson, TN""",0.03,31.06,13.95,930.45,62,72,49,26,32,20,37,40,29,9.29,0.14,2.12,2,2,25164,22548,25912,1,1,1,15121,13357,15746,11543,10150,12060,3562,3192,3667,16,15,19,14,13,16,0.6,2.0,0.06,0.01,952,83,895,79,211,5,3401,884,819,1340,87,13
"""4724320""","""Erin""","""""",0.24,230.21,97.09,2616.93,55,66,44,23,29,17,32,37,27,9.23,0.35,1.83,2,2,22921,20624,24892,1,1,1,12697,11666,14432,9434,8725,10892,3245,2920,3523,19,21,17,16,18,14,2.8,3.0,0.45,0.04,1437,73,1384,80,121,14,2269,761,883,540,65,35
"""4724360""","""Erwin""","""Johnson City, TN""",5.59,4590.23,1989.15,2583.41,52,61,41,21,27,15,30,34,25,8.05,10.01,1.70,2,2,21146,19006,23087,0,0,0,11779,10644,13491,8784,7952,10223,2994,2691,3268,1,1,0,1,1,0,4.7,1.7,1.88,0.77,4268,79,4057,85,9,137,1027,695,674,602,68,32
"""4724440""","""Estill Springs""","""Tullahoma-Manchester, TN""",0.73,1223.84,482.51,2813.94,58,67,47,26,32,20,32,35,27,9.80,1.90,1.90,2,2,23472,20950,24944,0,0,0,13681,11957,14596,10356,8988,11060,3322,2966,3531,4,3,6,3,2,5,2.6,1.9,0.65,0.17,2420,82,1918,82,38,23,1787,910,950,727,83,17
"""4724460""","""Ethridge""","""Lawrenceburg, TN""",0.05,89.69,33.25,750.07,61,73,46,26,33,18,35,40,27,9.96,0.44,1.91,2,2,23977,21570,25239,1,1,1,13242,12158,14746,9836,9091,11162,3395,3054,3572,11,13,12,10,11,10,2.2,2.3,0.21,0.04,1607,75,1465,81,149,7,2806,826,932,509,70,30
"""4724480""","""Etowah""","""Athens, TN""",1.57,1405.80,569.87,1867.29,59,70,45,27,34,20,32,36,25,8.60,4.76,1.76,2,2,22403,20124,23627,0,1,0,12270,11119,13740,9091,8260,10389,3172,2849,3344,8,10,6,7,8,5,3.4,2.3,1.10,0.31,2840,80,2400,82,21,69,1315,880,1026,528,69,31
"""4724640""","""Eva""","""""",0.21,140.20,62.85,1278.19,71,85,48,34,42,21,38,43,27,9.06,0.54,1.81,2,2,22228,19775,24958,1,1,1,12496,11414,14670,9331,8597,11117,3147,2800,3532,18,17,21,15,14,18,1.9,2.6,0.16,0.05,1279,68,1141,79,109,17,3610,936,961,479,82,18
"""4724960""","""Fairfield""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.04,51.37,19.16,633.92,50,59,50,22,27,22,28,32,28,10.79,0.33,2.12,2,2,25518,22664,25402,1,0,1,15171,13889,15099,11548,10675,11494,3612,3208,3595,10,6,10,3,2,3,1.4,2.4,0.05,0.03,1534,65,1464,81,221,8,3790,977,998,856,85,15
"""4724980""","""Fairfield Glade""","""Crossville, TN""",1.94,4978.48,2501.43,14560.16,65,78,51,34,42,24,32,36,27,7.70,4.59,1.78,2,2,21855,19406,24691,1,1,1,12278,11144,14365,9168,8382,10852,3094,2748,3495,15,14,19,13,12,16,1.5,3.9,0.67,0.17,2915,81,1670,80,58,36,2203,1080,1057,1161,86,14
"""4724990""","""Fairgarden""","""Sevierville, TN""",0.18,409.10,162.65,2162.75,72,85,57,38,47,30,34,38,28,10.48,0.79,2.02,2,2,24693,21950,25297,0,0,1,14503,12714,15007,11001,9603,11417,3495,3108,3580,7,3,10,13,6,19,1.7,1.6,0.16,0.08,2419,70,1752,82,111,15,2340,1331,1423,722,87,13
"""4725080""","""Fairmount""","""Chattanooga, TN-GA""",0.62,1706.00,550.15,2869.61,71,85,63,41,51,35,31,34,28,11.57,2.52,2.01,2,2,24831,22214,25521,0,0,0,14464,12677,14900,10949,9531,11288,3514,3145,3612,0,0,0,0,0,0,1.2,2.9,0.42,0.19,4274,90,3600,84,97,16,2815,1592,1757,785,83,17
"""4725440""","""Fairview""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",3.29,5445.90,1990.64,10816.28,53,63,53,26,33,27,27,30,27,10.77,5.17,2.00,2,2,25083,22479,24945,0,0,0,14416,13110,14324,10863,9928,10790,3550,3182,3531,2,0,3,1,0,1,1.8,3.3,0.52,0.18,3245,81,2741,82,66,22,2383,1191,1298,899,76,24
"""4725540""","""Fall Branch""","""Greeneville, TN,Johnson City, TN""",0.51,886.08,341.89,2891.15,63,76,49,29,37,21,34,39,28,10.31,1.39,1.91,2,2,23431,20948,25513,0,0,0,13188,12042,14938,9866,9072,11319,3318,2966,3611,4,4,7,9,7,16,1.6,2.2,0.34,0.12,2061,81,1693,81,95,12,2311,943,951,54,84,16
"""4725560""","""Falling Water""","""Chattanooga, TN-GA""",0.81,1749.91,691.83,3414.45,56,66,50,27,34,24,29,31,26,10.11,2.45,1.87,2,2,23675,21100,24356,0,0,0,13560,11835,13994,10201,8843,10536,3351,2987,3447,7,5,11,5,3,7,2.8,5.0,0.67,0.20,5473,75,4548,83,55,21,2106,1066,1186,723,75,25
"""4725760""","""Farragut""","""Knoxville, TN""",8.28,21305.58,7629.47,10252.65,76,90,66,46,58,39,30,32,27,10.71,9.43,1.89,2,2,23397,20813,24615,0,0,0,13587,11751,14317,10275,8805,10834,3312,2947,3484,0,0,0,0,0,0,2.0,3.4,1.23,0.74,7836,84,10330,87,33,53,1670,1759,1845,787,88,12
"""4725920""","""Fayetteville""","""""",4.08,5146.95,2277.41,6210.42,46,54,36,21,26,16,30,32,24,7.11,4.70,1.64,1,2,21324,19190,22737,0,0,0,11951,10427,12902,8931,7707,9683,3018,2717,3218,2,3,1,1,2,1,4.5,3.2,1.26,0.37,3656,61,4914,84,23,59,1666,699,776,495,48,52
"""4726120""","""Fincastle""","""Knoxville, TN""",0.50,707.73,294.18,2337.85,56,66,49,26,32,22,31,34,27,9.18,1.33,1.96,2,2,23838,21166,25067,1,0,1,14046,12304,14719,10660,9299,11156,3374,2997,3548,12,8,15,10,7,13,1.9,1.9,0.38,0.13,2486,70,1507,81,101,22,2219,975,1063,547,83,17
"""4726160""","""Finger""","""""",0.06,79.55,26.50,976.45,69,81,45,27,34,16,41,47,29,10.70,0.29,1.95,2,2,23689,21055,25577,1,1,1,13455,12319,15379,10085,9323,11738,3354,2981,3620,16,15,21,14,13,18,1.1,1.9,0.11,0.03,950,73,910,79,142,7,2841,740,770,438,91,9
"""4726490""","""Flat Top Mountain""","""Chattanooga, TN-GA""",0.29,509.84,208.54,11085.30,66,78,58,34,43,30,32,35,29,10.21,0.19,2.10,2,2,24903,22147,25608,1,0,1,14997,13227,15420,11453,10080,11772,3525,3136,3625,19,12,23,13,8,16,0.8,2.6,0.10,0.02,1846,71,1621,81,336,5,4869,1335,1434,763,85,15
"""4726580""","""Flintville""","""""",0.15,211.40,90.30,3404.55,60,70,47,25,31,19,35,39,28,9.51,0.29,1.97,2,2,23801,21281,25287,1,1,1,14109,12456,15022,10725,9429,11425,3369,3013,3579,15,14,18,13,12,15,1.7,1.6,0.10,0.03,1447,69,1127,80,252,5,3983,844,917,617,76,24
"""4727020""","""Forest Hills""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5.16,5649.82,2003.73,5901.51,96,117,96,70,87,70,27,30,27,11.14,3.98,1.99,2,2,24964,22090,24827,0,0,0,14356,12965,14282,10822,9839,10768,3533,3127,3514,0,0,0,0,0,0,0.6,8.8,0.46,0.34,9744,97,18999,86,72,29,2070,3143,3159,697,96,4
"""4727740""","""Franklin""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",25.94,56921.26,22173.41,26495.04,60,72,60,36,45,36,24,27,24,9.40,13.12,1.78,2,2,22373,19764,22225,0,0,0,12866,11510,12771,9697,8710,9622,3167,2797,3146,3,2,3,2,1,2,3.5,6.1,2.87,0.84,9815,61,21153,88,20,71,1388,1624,1761,1161,66,34
"""4727960""","""Friendship""","""Jackson, TN""",0.12,111.67,38.71,832.16,55,64,43,22,27,17,33,36,27,10.15,0.47,1.88,2,2,23915,21569,24641,1,1,1,13661,12047,14294,10257,8972,10785,3385,3054,3488,19,21,20,16,18,17,3.6,1.6,0.71,0.05,1024,67,979,79,91,13,2036,752,895,520,62,38
"""4728060""","""Friendsville""","""Knoxville, TN""",0.39,528.29,213.54,1929.70,59,69,51,28,35,24,31,34,28,10.24,1.44,1.99,2,2,24016,21341,25262,0,0,0,14216,12450,14899,10817,9428,11324,3399,3021,3575,0,0,0,0,0,0,2.1,1.4,0.35,0.11,3441,78,3052,84,60,25,1887,1069,1156,721,84,16
"""4728380""","""Gadsden""","""Jackson, TN""",0.07,44.94,16.84,700.31,62,72,49,26,32,20,36,40,29,10.43,0.25,2.08,2,2,25153,22604,25911,0,0,0,14911,13170,15540,11344,9963,11863,3560,3200,3667,6,7,9,5,6,7,0.9,1.9,0.21,0.02,1483,86,1412,81,189,8,3337,886,926,698,82,18
"""4728420""","""Gainesboro""","""Cookeville, TN""",0.15,126.28,48.35,990.65,64,75,45,26,32,17,38,43,28,8.31,0.41,1.91,2,2,23241,20630,25333,0,0,0,13140,12005,14999,9848,9083,11408,3291,2921,3586,1,1,5,1,1,5,2.0,1.3,0.57,0.05,1817,67,1883,82,106,14,2548,749,446,546,84,16
"""4728540""","""Gallatin""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",16.37,28661.87,10524.72,20245.53,49,59,49,25,31,25,24,27,24,8.96,8.21,1.81,2,2,23141,20662,22979,0,0,0,13110,11847,12997,9834,8922,9744,3275,2924,3252,1,1,1,0,0,0,4.2,5.0,3.18,0.52,6568,66,10473,86,27,51,1869,1132,1199,672,57,43
"""4728560""","""Gallaway""","""Memphis, TN-MS-AR""",0.86,692.93,230.76,3917.01,44,51,39,17,21,15,27,30,24,8.94,1.19,1.78,2,2,23416,21060,23383,1,1,1,12994,11425,13135,9668,8432,9813,3314,2982,3310,12,12,13,10,10,11,2.5,3.5,0.25,0.06,1997,50,2352,82,108,10,3541,665,759,590,44,56
