place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""2146027""","""Lexington-Fayette""","""Lexington-Fayette, KY""",208.00,308306.00,125752.00,181537.55,50,59,48,26,32,25,24,27,23,8.32,24.46,1.74,2,2,20182,17966,20668,2,2,2,12348,11042,12624,9469,8476,9674,2857,2543,2925,23,23,24,31,31,33,2.4,3.1,1.59,0.69,19068,61,29574,91,27,36,3874,1102,1174,804,54,46
"""2146072""","""Liberty""","""""",0.28,327.90,132.85,1199.99,69,83,46,31,39,19,38,44,27,9.36,1.28,1.77,2,2,22771,20501,25146,0,1,0,12389,11332,14502,9157,8419,10936,3224,2903,3559,8,10,7,7,9,6,2.4,2.2,1.36,0.11,1621,79,1753,81,69,17,1938,837,1003,477,72,28
"""2146540""","""Lincolnshire""","""Louisville/Jefferson County, KY-IN""",0.12,171.47,53.36,30.49,53,62,51,29,37,28,23,26,23,8.00,14.00,1.67,1,2,19832,17636,20187,3,3,3,11938,10487,12198,9090,7948,9300,2807,2496,2857,41,43,41,49,51,49,5.5,8.7,2.74,1.75,24407,66,41196,89,11,109,899,1257,1348,960,77,23
"""2147062""","""Livermore""","""Owensboro, KY""",0.14,141.06,54.95,659.35,52,60,45,21,26,18,31,34,28,9.98,0.84,1.99,2,2,24456,21974,25322,0,0,0,14303,12578,14843,10835,9460,11250,3461,3111,3584,7,6,9,6,6,7,2.3,1.2,1.82,0.08,1603,80,1379,81,78,18,1804,804,880,613,75,25
"""2147098""","""Livingston""","""Richmond-Berea, KY""",0.02,14.42,5.63,200.12,54,62,42,18,23,14,36,39,28,9.08,0.26,2.04,2,2,24698,22205,25667,0,0,0,14592,12878,15301,11092,9729,11661,3496,3144,3633,4,5,7,4,4,6,1.7,1.1,0.56,0.03,1447,80,1424,81,126,10,3402,616,717,265,78,22
"""2147476""","""London""","""London, KY""",7.17,8307.48,3437.69,6686.58,60,71,40,26,32,16,34,39,24,8.60,5.42,1.58,1,2,21003,18784,23335,0,0,0,11131,10123,13202,8158,7463,9899,2974,2659,3303,0,0,0,0,0,0,5.5,1.8,1.67,0.51,4467,57,8919,88,26,81,1351,696,520,567,49,51
"""2147710""","""Loretto""","""""",0.13,191.22,72.83,2040.15,68,81,52,31,39,23,36,42,29,10.44,0.37,2.06,2,2,24512,21916,26120,0,0,0,14117,12981,15718,10645,9877,12016,3471,3103,3697,2,2,5,2,1,4,0.5,1.6,0.09,0.04,1749,84,1640,81,327,5,4127,1011,1083,574,86,14
"""2147854""","""Louisa""","""""",1.55,2341.56,870.48,1438.17,52,61,38,23,28,15,29,33,23,8.13,11.13,1.50,1,2,19722,17676,21767,1,1,1,10536,9508,12466,7719,6979,9372,2792,2503,3081,24,27,13,20,23,11,3.5,5.2,1.62,0.61,2428,63,3018,82,9,105,1655,675,834,456,52,48
"""2148000""","""Louisville""","""Louisville/Jefferson County, KY-IN""",234.49,246083.49,103916.14,39290.53,42,50,41,21,27,20,21,23,21,6.66,28.33,1.52,1,2,17695,15888,17969,5,5,5,10840,9525,11055,8264,7203,8440,2504,2249,2543,72,73,72,84,86,85,6.4,8.6,6.16,2.64,24069,58,44269,89,8,180,982,910,982,699,47,53
"""2148006""","""Louisville/Jefferson County metro government (balance)""","""Louisville/Jefferson County, KY-IN""",239.23,371811.38,144511.62,168767.65,52,62,50,28,35,26,25,28,24,9.08,16.99,1.76,2,2,21459,19026,21843,2,2,2,12664,11308,12891,9596,8585,9768,3037,2693,3092,31,30,32,36,36,37,2.9,6.5,2.09,0.86,15315,71,18514,88,29,45,1973,1180,1242,725,70,30
"""2148072""","""Lovelaceville""","""Paducah, KY-IL""",0.01,9.21,4.41,320.55,66,78,55,32,40,25,35,38,30,9.36,0.13,2.13,2,2,24411,21793,26073,1,1,1,15052,13308,15945,11583,10211,12238,3455,3086,3690,13,11,17,11,9,15,0.3,1.6,0.15,0.01,937,83,921,79,283,,3811,1138,1143,1097,90,10
"""2148234""","""Lowes""","""Mayfield, KY""",0.02,20.57,6.32,437.43,,,,,,,36,42,29,11.60,0.17,2.10,2,2,24750,22016,25809,0,0,1,14361,13192,15730,10848,10069,12064,3504,3117,3653,9,6,12,7,5,11,0.8,1.0,0.05,0.01,1278,72,1203,81,248,5,3937,,,,89,11
"""2148288""","""Loyall""","""""",0.35,151.79,60.47,188.48,70,83,39,29,36,14,42,47,25,9.22,3.00,1.53,1,2,19874,17908,23416,1,1,1,10717,9759,13604,7882,7198,10279,2814,2536,3314,21,26,11,18,22,9,5.2,1.7,2.20,0.32,2268,71,1733,82,15,99,1178,614,663,550,63,37
"""2148378""","""Ludlow""","""Cincinnati, OH-KY-IN""",4.94,4168.03,1644.15,583.77,43,51,45,22,27,22,21,24,22,7.78,28.88,1.67,1,2,19666,17559,19807,4,4,4,11933,10556,11966,9091,8012,9103,2783,2485,2803,58,59,60,47,48,49,6.5,6.4,6.04,2.82,10703,58,10502,86,6,236,788,1009,1175,808,60,40
"""2148540""","""Lynch""","""""",0.03,19.24,8.51,191.70,84,100,45,37,47,18,46,53,27,8.90,0.55,1.71,2,2,21584,19490,25069,1,1,1,11918,10952,14754,8840,8166,11188,3056,2759,3548,22,26,18,19,22,15,2.5,1.7,3.28,0.04,1262,81,1015,79,74,11,1632,806,854,677,73,27
"""2148558""","""Lyndon""","""Louisville/Jefferson County, KY-IN""",8.06,12833.57,5566.14,2306.17,49,58,47,27,34,26,22,24,21,7.89,22.79,1.58,1,2,19224,17064,19562,3,4,4,11343,10009,11562,8574,7545,8744,2721,2415,2769,48,49,49,56,58,58,5.5,8.6,4.27,2.41,20007,54,33435,89,13,107,1096,1146,1374,916,54,46
"""2148648""","""Lynnview""","""Louisville/Jefferson County, KY-IN""",0.90,947.24,383.47,118.92,44,51,42,20,25,19,24,26,23,8.60,27.98,1.71,2,2,20575,18382,20921,1,1,2,12261,10823,12507,9328,8201,9525,2912,2602,2961,21,19,21,24,23,25,3.8,8.8,3.95,3.22,18259,99,50612,90,9,160,1185,851,825,953,80,20
"""2148810""","""McCarr""","""""",0.03,25.15,9.28,156.86,73,87,49,36,45,22,38,43,27,9.62,0.57,1.81,2,2,21874,19264,24994,1,1,2,12449,11316,14732,9352,8588,11194,3097,2727,3538,0,0,0,0,0,0,1.8,1.6,0.26,0.06,1431,57,1069,80,183,7,2967,992,1044,666,86,14
"""2148954""","""McDowell""","""""",0.28,281.44,115.15,1585.28,69,83,43,30,37,17,39,45,26,8.13,0.61,1.70,2,2,21410,19081,24626,1,1,1,11826,10857,14250,8770,8129,10741,3031,2702,3486,25,26,23,21,23,19,2.5,2.4,0.53,0.07,1751,56,1258,80,280,13,4202,752,856,449,67,33
"""2149026""","""Maceo""","""Owensboro, KY""",0.10,145.03,59.16,944.57,56,66,49,25,31,21,32,35,28,10.37,0.69,2.04,2,2,24637,21864,25568,1,0,1,14602,12813,15148,11109,9713,11520,3487,3096,3619,7,4,9,16,9,21,1.3,3.2,0.55,0.06,2159,77,1746,81,177,10,3651,946,965,740,90,10
"""2149098""","""McHenry""","""""",0.04,54.79,19.19,408.76,59,68,45,24,30,18,35,38,27,10.55,0.50,1.94,2,2,24150,21531,25052,1,0,1,14009,12318,14780,10581,9260,11223,3418,3048,3546,10,9,12,8,8,10,2.6,1.3,0.27,0.05,1731,67,1441,81,85,10,2120,796,864,557,78,22
"""2149116""","""McKee""","""""",0.09,147.11,69.48,1488.55,65,78,41,27,33,15,39,45,26,7.85,0.40,1.67,2,2,21214,19174,24503,1,1,1,11623,10744,14109,8597,8003,10629,3004,2715,3468,22,27,12,18,23,10,3.4,0.9,0.37,0.05,1616,59,1407,81,262,10,3386,659,804,483,51,49
"""2149134""","""McKinney""","""Danville, KY""",0.02,39.37,14.07,270.83,54,64,42,21,26,15,33,38,27,10.27,0.53,1.87,2,2,22760,19975,24760,1,1,1,12868,11738,14534,9631,8900,11010,3222,2828,3504,14,10,20,12,8,17,2.5,1.6,0.17,0.05,1458,47,1385,81,190,8,2632,658,693,505,81,19
"""2149206""","""Mackville""","""""",0.01,9.85,3.73,260.22,61,71,48,24,30,18,37,41,29,10.87,0.16,2.14,2,2,25468,22867,25980,0,0,0,15231,13485,15741,11622,10244,12057,3605,3238,3677,4,4,7,3,3,6,0.6,1.7,0.08,0.01,1562,80,1584,81,397,4,4419,827,906,490,81,19
"""2149278""","""McRoberts""","""""",0.94,905.51,315.99,3586.37,73,88,46,33,41,18,41,47,28,9.45,0.83,1.79,2,2,22363,20217,25507,1,1,1,12404,11416,14914,9218,8529,11287,3166,2862,3610,20,24,16,17,20,14,1.6,1.9,0.52,0.09,1553,87,1046,79,152,12,2588,822,,822,73,27
"""2149368""","""Madisonville""","""Madisonville, KY""",12.32,13246.48,5403.87,11479.26,52,60,42,22,28,17,30,32,25,8.37,6.52,1.73,2,2,22313,20044,23670,0,0,0,12563,10955,13438,9405,8116,10087,3158,2838,3350,1,1,1,1,1,1,3.5,3.7,1.68,0.47,4408,74,6870,85,30,56,1975,778,845,567,61,39
"""2149476""","""Magnolia""","""Elizabethtown-Fort Knox, KY""",0.10,118.42,47.79,1294.80,51,59,47,21,26,19,30,33,28,10.23,0.41,2.09,2,2,25500,23006,25700,0,0,1,14997,13250,15177,11380,9984,11531,3609,3257,3637,8,8,9,7,7,8,1.3,1.9,0.13,0.04,1556,86,1397,81,200,6,3518,846,916,690,73,27
"""2149656""","""Manchester""","""""",0.95,746.19,307.65,1794.31,80,94,38,37,46,15,44,48,23,7.42,2.44,1.30,1,2,18808,16920,22763,2,2,1,9397,8223,12579,6702,5732,9345,2663,2454,3222,32,37,13,27,32,11,5.2,5.7,0.74,0.17,2351,50,3399,82,52,30,1900,661,884,495,46,54
"""2149746""","""Manitou""","""Madisonville, KY""",0.02,48.03,16.72,421.39,64,75,52,30,37,23,34,37,28,10.71,0.44,2.02,2,2,24200,21596,25607,0,0,1,14405,12693,15240,10971,9629,11604,3425,3058,3624,8,6,11,7,5,10,1.0,2.3,0.16,0.04,1865,77,1612,81,216,7,3340,1052,1140,595,83,17
"""2149800""","""Manor Creek""","""Louisville/Jefferson County, KY-IN""",0.07,140.87,50.24,35.27,79,95,76,54,67,51,26,28,25,9.99,14.23,1.83,2,2,21851,19330,22257,1,1,1,13081,11576,13350,9971,8822,10182,3093,2736,3150,18,18,18,21,21,21,3.3,6.8,1.83,1.42,16454,83,22318,89,12,72,1016,2292,2292,,91,9
"""2150034""","""Marion""","""""",1.18,842.00,418.32,2133.49,55,65,40,22,27,14,34,38,25,8.52,5.22,1.68,2,2,22151,20006,24229,1,1,1,11843,10767,13740,8695,7921,10301,3136,2832,3429,11,14,9,10,12,8,2.2,3.9,1.02,0.20,2190,80,2277,81,47,26,2131,639,716,468,66,34
"""2150124""","""Marrowbone""","""""",0.02,16.45,6.62,814.87,71,84,46,30,38,18,41,47,28,9.60,0.08,1.89,2,2,22704,20302,25190,1,1,1,12980,11972,15099,9750,9080,11517,3215,2874,3565,16,18,17,14,15,14,2.0,1.9,0.04,0.01,1365,66,1249,80,282,3,4162,802,884,571,73,27
"""2150286""","""Martin""","""""",0.13,109.62,48.48,468.02,62,73,39,26,33,15,36,41,24,6.34,0.84,1.52,1,2,20027,17915,23217,2,2,1,10686,9767,13175,7822,7199,9870,2835,2536,3286,28,32,19,24,27,16,5.4,2.6,1.57,0.10,1854,48,1642,81,46,19,1631,655,896,370,51,49
"""2150412""","""Maryhill Estates""","""Louisville/Jefferson County, KY-IN""",0.10,94.47,43.69,25.31,65,77,62,40,50,38,25,27,24,8.08,13.95,1.76,2,2,20878,18342,21297,3,3,3,12595,11044,12884,9601,8411,9831,2955,2596,3014,39,38,39,45,44,46,3.5,8.5,2.40,1.73,20983,73,28541,88,10,140,900,1723,1723,,99,1
"""2150520""","""Masonville""","""Owensboro, KY""",0.82,907.04,373.29,6629.31,52,60,46,19,24,16,33,36,29,10.93,0.62,2.12,2,2,25442,22817,26347,0,0,0,15128,13338,15671,11527,10108,11942,3601,3230,3729,0,0,0,0,0,0,0.2,3.3,0.37,0.06,2398,96,2735,82,261,5,3226,739,769,525,88,12
"""2150556""","""Massac""","""Paducah, KY-IL""",2.54,3538.74,1604.43,2584.98,57,66,47,29,36,23,28,30,24,8.62,7.49,1.65,1,2,21172,18904,22706,1,1,1,12050,10424,12987,8994,7683,9717,2997,2676,3214,59,64,57,39,42,37,3.6,4.7,1.33,0.62,4980,57,4828,84,25,53,1432,1047,1310,538,60,40
"""2150898""","""Mayfield""","""Mayfield, KY""",6.56,7555.58,2865.34,4411.26,52,62,41,22,27,16,31,35,25,7.32,4.77,1.73,2,2,22408,20258,23469,0,0,0,12092,10989,13431,8920,8121,10109,3173,2868,3322,0,0,0,0,0,0,5.1,1.4,2.13,0.65,3619,74,4987,86,16,86,1066,709,574,499,51,49
"""2150952""","""Mayking""","""""",0.28,182.71,73.37,985.33,30,36,19,15,19,9,38,43,26,3.37,0.39,1.63,2,2,21280,19301,24431,1,1,1,11440,10533,13950,8406,7773,10482,3013,2733,3458,21,27,11,18,23,9,4.0,2.2,0.60,0.07,1600,71,1706,81,80,23,1874,384,435,264,53,47
"""2151006""","""Mays Lick""","""Maysville, KY""",0.01,16.83,5.95,407.49,73,88,56,37,46,26,37,42,29,10.94,0.16,2.09,2,2,24776,22249,25940,0,0,0,14308,13182,15743,10794,10026,12063,3508,3150,3672,6,6,8,5,5,7,0.7,1.7,0.16,0.01,1679,84,1446,81,271,5,3721,1183,1296,681,82,18
"""2151024""","""Maysville""","""Maysville, KY""",7.15,6569.79,2674.23,12156.28,55,65,42,24,30,18,30,34,24,8.20,6.63,1.69,2,2,21665,19476,22808,0,1,0,11786,10692,13152,8711,7925,9919,3067,2757,3228,7,9,5,6,8,4,3.3,2.7,1.42,0.22,2860,63,3923,84,27,39,2008,788,927,568,54,46
"""2151042""","""Maytown""","""""",0.06,67.95,24.02,364.94,81,98,50,40,50,23,41,47,27,9.87,0.66,1.77,2,2,22339,20227,25469,1,1,1,12303,11340,14800,9118,8449,11178,3163,2864,3605,22,27,17,19,23,15,1.4,3.2,0.35,0.07,1613,87,1223,79,240,12,3394,1013,1182,587,70,30
"""2151193""","""Meadowbrook Farm""","""Louisville/Jefferson County, KY-IN""",0.13,138.40,48.78,16.67,52,61,49,28,35,26,24,26,23,9.22,26.99,1.69,1,2,20613,18567,20919,1,1,1,12138,10727,12365,9204,8078,9389,2917,2628,2961,16,20,16,19,24,19,5.2,8.5,3.34,2.93,16428,100,30548,88,4,150,687,1188,1213,1133,69,31
"""2151258""","""Meadow Vale""","""Louisville/Jefferson County, KY-IN""",0.56,645.33,263.94,124.09,57,68,55,33,41,31,25,27,24,8.98,19.68,1.77,2,2,21278,18936,21649,2,2,2,12662,11186,12918,9627,8481,9830,3012,2680,3064,24,25,24,28,29,28,4.1,7.5,2.97,2.13,16495,88,24695,89,8,85,965,1395,1417,886,84,16
"""2151294""","""Meadowview Estates""","""Louisville/Jefferson County, KY-IN""",0.27,275.61,121.20,50.12,47,55,45,27,33,25,20,22,20,7.21,17.44,1.44,1,1,17466,15566,17762,5,6,5,10392,9106,10601,7847,6826,8013,2472,2203,2514,73,76,74,86,90,87,8.2,8.9,4.93,2.42,24808,30,44037,89,9,156,1067,1131,1375,984,38,62
"""2151438""","""Melbourne""","""Cincinnati, OH-KY-IN""",0.29,459.08,154.55,541.05,47,56,48,23,28,23,24,27,25,10.00,3.49,1.85,2,2,23276,20838,23452,1,1,1,13399,12110,13419,10089,9146,10082,3294,2949,3319,16,14,17,13,11,14,4.1,4.5,1.37,0.29,4240,68,4166,83,36,28,1820,1045,1203,739,64,36
"""2151564""","""Mentor""","""Cincinnati, OH-KY-IN""",0.08,61.17,21.97,477.90,56,67,57,29,36,30,27,31,28,10.77,0.50,2.09,2,2,25183,22518,25392,0,0,0,14944,13663,14969,11371,10472,11367,3564,3187,3594,9,5,9,7,4,7,1.8,2.9,0.19,0.05,2220,81,1892,81,93,13,2818,1331,1497,629,81,19
"""2151924""","""Middlesborough""","""Middlesborough, KY""",7.83,7405.68,3131.71,4723.55,83,97,40,39,48,16,45,49,24,7.72,9.12,1.42,1,2,19010,17109,22887,1,1,0,10021,8721,13155,7316,6222,9913,2691,2481,3239,14,18,2,12,15,2,5.6,2.0,2.01,0.66,3900,65,4006,84,15,100,1453,722,794,525,57,43
"""2151978""","""Middletown""","""Louisville/Jefferson County, KY-IN""",4.81,7716.63,3206.53,3292.91,56,67,54,32,40,30,25,27,24,8.90,13.52,1.75,2,2,21675,19086,22092,1,1,1,12606,11206,12845,9519,8487,9698,3068,2701,3127,20,18,21,23,21,24,3.8,8.3,2.85,0.97,12983,70,23207,88,18,71,1261,1358,1437,739,82,18
"""2152140""","""Midway""","""Lexington-Fayette, KY""",0.10,131.12,47.41,708.36,56,67,53,26,32,25,30,34,29,10.67,0.79,2.13,2,2,25245,22700,25814,0,0,0,15186,13955,15429,11613,10742,11775,3573,3213,3654,0,0,0,0,0,0,2.6,0.1,1.84,0.07,3262,81,4181,87,86,12,2035,1100,1221,808,70,30
"""2152302""","""Millersburg""","""Lexington-Fayette, KY""",0.02,19.24,7.50,261.66,50,60,48,21,26,20,30,34,28,10.30,0.30,2.11,2,2,25118,22651,25695,0,0,0,15051,13854,15304,11496,10648,11667,3555,3206,3637,0,0,0,0,0,0,2.1,0.4,1.18,0.03,1736,81,1818,83,137,9,2422,878,1057,474,70,30
"""2152464""","""Millstone""","""""",0.03,14.31,6.09,136.87,27,32,17,9,11,5,39,45,27,4.49,0.44,1.71,2,2,21397,19176,24565,1,2,1,11861,10883,14349,8806,8140,10851,3030,2715,3477,25,27,22,21,23,18,2.6,2.0,0.37,0.04,1394,66,1072,80,91,18,1682,220,255,164,68,32
"""2152590""","""Milton""","""Louisville/Jefferson County, KY-IN""",0.12,144.71,61.27,891.34,50,60,48,23,29,22,27,31,26,9.29,0.76,1.91,2,2,24074,21536,24478,1,1,1,13841,12645,14028,10420,9585,10547,3407,3048,3465,14,12,16,12,10,14,3.3,2.8,0.46,0.07,1738,60,1637,81,116,12,2806,983,1102,769,65,35
"""2152842""","""Mockingbird Valley""","""Louisville/Jefferson County, KY-IN""",0.23,276.56,130.09,134.76,75,90,72,50,63,48,25,27,24,8.02,9.17,1.78,2,2,21170,18574,21598,3,3,3,12746,11257,13017,9707,8586,9917,2996,2629,3057,43,41,43,50,49,50,3.3,8.0,2.56,0.97,18202,70,24926,88,15,71,1221,2135,2186,806,93,7
"""2153076""","""Monterey""","""""",0.00,3.61,1.78,164.51,59,69,48,23,29,18,36,40,29,9.48,0.10,2.13,2,2,24657,21802,25886,0,0,0,15061,13298,15831,11569,10211,12160,3490,3087,3664,3,0,7,2,0,6,0.5,1.7,0.11,0.01,1571,68,1765,82,365,3,4893,820,829,725,92,8
"""2153130""","""Monticello""","""""",2.64,3929.32,1721.37,3756.34,64,76,38,26,32,14,38,44,25,8.18,8.35,1.56,1,2,20351,18188,22998,0,0,0,10930,9944,13298,8042,7361,10043,2881,2575,3255,6,8,0,5,7,0,4.7,0.4,1.34,0.46,3731,53,3547,85,26,61,1543,610,469,281,51,49
"""2153328""","""Moorland""","""Louisville/Jefferson County, KY-IN""",0.47,343.08,161.70,60.08,45,53,43,23,28,21,23,25,22,8.13,21.89,1.62,1,2,19802,17665,20129,3,3,3,11654,10297,11872,8807,7750,8979,2803,2500,2849,44,47,45,52,55,52,6.4,8.7,3.91,2.69,18785,74,31495,88,6,100,764,963,1118,717,61,39
"""2153418""","""Morehead""","""""",4.33,6812.06,1975.63,6065.30,51,60,37,21,26,14,30,34,23,5.84,1.59,1.55,1,2,21278,19302,22584,0,1,0,11022,10015,12455,8005,7273,9255,3013,2733,3196,5,9,4,4,8,3,4.8,6.0,1.05,0.33,2837,58,5435,83,61,47,1959,635,257,615,39,61
"""2153472""","""Morganfield""","""""",0.45,781.28,309.99,1873.22,56,65,43,23,29,17,33,36,26,9.31,2.38,1.82,2,2,22920,20653,24576,0,0,0,13129,11542,14186,9883,8616,10706,3244,2924,3478,2,2,2,2,2,2,3.4,0.4,1.33,0.17,1900,70,2140,83,46,23,1829,767,849,546,60,40
"""2153490""","""Morgantown""","""Bowling Green, KY""",0.24,437.51,180.82,2135.86,47,54,38,17,22,14,29,32,25,8.07,0.87,1.74,2,2,22976,20742,23745,1,1,1,12718,11203,13262,9455,8252,9888,3252,2937,3361,12,14,13,10,12,11,3.9,3.1,2.46,0.08,1718,53,2053,81,120,12,3309,622,844,456,44,56
"""2153616""","""Mortons Gap""","""Madisonville, KY""",0.08,96.64,37.97,736.50,54,62,44,21,26,16,33,37,28,9.50,0.53,1.97,2,2,24099,21645,25456,1,1,1,14137,12441,14986,10715,9365,11370,3411,3065,3603,11,12,13,10,10,11,1.5,2.9,0.92,0.05,1894,86,1451,80,98,9,2356,726,731,696,79,21
"""2153976""","""Mount Olivet""","""""",0.02,17.89,7.56,528.61,75,90,49,34,42,20,42,48,29,9.45,0.14,1.93,2,2,22551,20098,25626,0,0,1,13183,12154,15479,9981,9299,11841,3193,2846,3627,9,9,12,7,8,10,0.9,1.6,0.10,0.01,1549,69,1442,81,418,4,5008,894,981,536,81,19
"""2154084""","""Mount Sterling""","""Mount Sterling, KY""",3.38,4751.64,1934.85,2823.89,57,68,41,26,32,17,31,36,24,8.88,12.44,1.60,1,2,21475,19199,22765,0,0,0,11323,10247,12855,8281,7526,9633,3041,2718,3222,1,3,0,1,2,0,4.2,3.1,1.79,0.69,4777,56,6411,86,24,61,2070,779,776,521,50,50
"""2154174""","""Mount Vernon""","""Richmond-Berea, KY""",0.49,555.03,208.51,1315.40,52,60,41,20,25,15,32,35,26,8.68,1.64,1.80,2,2,23443,21020,24400,0,0,1,13145,11498,13858,9819,8514,10394,3318,2976,3453,8,8,10,7,7,8,3.9,3.5,1.08,0.16,2048,67,2273,82,56,31,1833,684,784,528,68,32
"""2154228""","""Mount Washington""","""Louisville/Jefferson County, KY-IN""",4.76,7874.31,3041.93,5651.10,53,63,51,27,34,26,26,30,26,9.95,9.87,1.87,2,2,23504,20875,23925,1,1,1,13523,12130,13758,10195,9175,10371,3327,2955,3386,1,1,1,1,1,1,2.2,5.5,1.41,0.54,6087,77,4900,83,36,39,1714,1146,1181,507,83,17
"""2154480""","""Muldraugh""","""Elizabethtown-Fort Knox, KY""",0.94,997.08,418.26,334.68,41,48,38,18,22,16,24,26,22,7.37,9.51,1.63,1,2,20210,18030,20398,1,1,1,11750,10179,11929,8872,7610,9024,2860,2553,2887,17,16,17,15,14,15,7.8,3.0,4.24,1.25,2374,37,2214,82,5,203,822,730,940,608,37,63
"""2154570""","""Munfordville""","""""",0.53,435.52,222.78,1431.95,54,64,38,21,26,13,33,38,25,8.30,2.14,1.64,2,2,21781,19716,23776,0,1,0,11571,10568,13463,8480,7765,10096,3084,2792,3365,7,12,2,6,10,2,4.3,2.5,0.97,0.16,2105,69,2610,83,51,22,2650,597,717,471,51,49
"""2154642""","""Murray""","""Murray, KY""",13.20,14780.31,5372.35,7366.37,54,64,40,24,30,17,30,33,23,7.34,9.66,1.56,1,2,20488,18406,22054,0,0,0,10952,9911,12446,8051,7304,9324,2901,2606,3121,1,1,1,1,1,1,5.8,3.4,2.76,0.73,5270,51,8112,86,18,74,1311,751,881,488,41,59
"""2154660""","""Murray Hill""","""Louisville/Jefferson County, KY-IN""",0.66,664.75,301.23,83.95,51,60,48,28,35,27,22,25,22,7.80,34.44,1.58,1,2,19356,17127,19700,3,3,3,11402,10123,11602,8623,7661,8772,2740,2424,2788,39,38,41,46,45,48,5.1,7.1,4.80,3.59,16656,46,21505,88,12,150,1028,1211,1524,673,45,55
"""2155092""","""Nebo""","""Madisonville, KY""",0.00,4.52,1.96,156.21,57,67,46,23,28,18,34,38,29,10.12,0.13,2.04,2,2,24348,21983,25677,1,1,1,14575,12928,15395,11117,9802,11748,3446,3113,3634,11,13,12,10,11,11,1.5,1.6,0.19,0.01,1108,83,1139,80,221,3,3993,802,886,594,71,29
"""2155596""","""New Castle""","""Louisville/Jefferson County, KY-IN""",0.07,97.02,37.00,260.62,44,53,42,18,22,17,26,30,25,8.96,1.27,1.86,2,2,24032,21854,24364,0,0,0,13542,12404,13704,10137,9304,10250,3401,3093,3448,4,7,5,4,6,5,4.3,2.9,1.57,0.14,1990,75,2140,82,70,18,1406,766,913,629,48,52
"""2155758""","""New Haven""","""Bardstown, KY""",0.04,63.43,25.72,367.79,48,56,44,19,24,18,29,31,26,9.72,0.68,1.94,2,2,24578,22100,24782,1,1,1,14054,12368,14244,10564,9229,10725,3479,3129,3508,11,10,12,9,9,10,3.2,2.6,1.02,0.07,1791,69,1705,81,105,12,1878,795,895,618,64,36
"""2155794""","""New Hope""","""Bardstown, KY""",0.01,17.69,5.71,397.25,51,59,47,20,25,18,31,34,29,11.33,0.16,2.15,2,2,25655,23111,25861,0,0,0,15337,13586,15526,11701,10309,11860,3631,3272,3660,5,5,6,5,4,5,1.1,1.8,0.06,0.01,1461,84,1528,81,271,4,4267,808,914,500,74,26
"""2155884""","""Newport""","""Cincinnati, OH-KY-IN""",15.90,16143.00,6381.12,1744.70,40,47,42,20,25,21,20,22,21,6.70,30.97,1.56,1,2,17771,15923,17877,6,6,7,11107,9782,11134,8475,7410,8484,2515,2254,2530,117,119,120,95,97,97,7.2,7.7,7.23,3.66,18495,50,19413,87,7,306,758,942,1119,692,46,54
"""2156136""","""Nicholasville""","""Lexington-Fayette, KY""",11.15,18789.68,7185.46,8644.21,49,59,47,23,29,22,26,30,25,9.20,16.51,1.86,2,2,22653,20307,23154,0,0,0,13324,12105,13544,10118,9231,10267,3206,2874,3277,0,0,0,0,0,0,3.8,0.4,2.36,0.83,8905,69,8551,89,27,50,1778,978,1085,751,54,46
"""2156550""","""Norbourne Estates""","""Louisville/Jefferson County, KY-IN""",0.25,453.52,204.47,51.09,46,54,44,25,31,24,21,23,20,7.21,28.87,1.50,1,2,17801,16068,18064,6,6,6,10739,9393,10961,8143,7039,8328,2519,2274,2557,77,80,77,90,95,91,7.5,9.1,5.50,4.00,23847,58,43742,89,5,207,573,1060,1330,784,51,49
"""2156694""","""North Corbin""","""London, KY""",0.80,985.63,426.61,1138.35,56,66,38,22,27,13,35,39,25,8.29,4.19,1.60,1,2,20762,18405,23060,0,0,0,11221,10153,13271,8280,7544,10008,2940,2606,3264,1,3,0,1,2,0,5.2,2.5,1.09,0.37,4128,55,6188,86,21,72,1702,590,255,554,63,37
"""2156730""","""Northfield""","""Louisville/Jefferson County, KY-IN""",1.08,1073.61,401.96,301.40,68,81,65,43,54,41,25,27,24,8.75,12.19,1.77,2,2,21314,18861,21716,3,3,3,12677,11201,12940,9619,8491,9825,3017,2669,3074,41,41,41,48,48,49,3.1,7.7,3.44,1.33,15256,75,18870,87,14,95,1287,1830,1872,371,87,13
