place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""4730220""","""Graball""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.07,155.44,55.06,1282.92,46,57,49,20,25,21,26,32,28,11.57,0.52,2.25,2,2,27198,26727,27192,0,0,0,17534,17073,17469,13439,13049,13375,4092,4021,4091,4,3,4,2,2,2,1.0,1.5,0.10,0.04,2993,75,2513,86,209,8,3316,1091,1179,487,90,10
"""4730280""","""Grand Junction""","""Memphis, TN-MS-AR""",0.02,32.02,11.27,758.68,68,83,47,30,38,20,38,45,28,11.03,0.17,2.06,2,2,25068,24265,27036,0,0,0,15475,14807,17503,11698,11150,13430,3772,3651,4067,5,5,6,7,6,7,1.1,0.3,0.23,0.01,1568,74,1263,88,193,6,3180,1026,1078,836,87,13
"""4730700""","""Gray""","""Johnson City, TN""",0.27,1023.42,464.99,649.47,55,67,41,26,33,19,28,34,22,7.73,5.54,1.73,2,2,18090,17502,19674,1,1,1,12534,12071,14132,9801,9426,11160,2722,2634,2960,11,12,12,14,14,15,4.9,3.4,2.46,0.72,6354,59,7735,83,22,46,1183,975,1039,845,70,30
"""4730760""","""Graysville""","""Dayton, TN""",0.23,419.25,161.52,752.04,57,69,41,26,32,17,31,37,23,8.14,1.92,1.80,2,2,19863,19002,21084,0,0,0,13213,12605,14752,10217,9738,11573,2989,2859,3172,7,7,7,9,9,9,4.1,1.2,0.90,0.21,2702,52,2184,86,42,31,1481,904,1026,665,72,28
"""4730880""","""Greenback""","""Knoxville, TN""",0.36,1087.54,365.66,5341.59,53,64,47,23,29,20,30,35,27,11.03,0.75,2.13,2,2,24384,23702,25319,0,0,0,16433,15276,16995,12758,11702,13179,3668,3567,3809,7,7,7,8,8,9,1.8,0.7,0.27,0.07,3307,82,2675,87,71,12,2429,1043,1130,696,83,17
"""4730960""","""Greenbrier""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",2.69,4355.67,1529.17,4649.84,48,59,50,23,28,24,25,31,26,10.47,4.39,2.17,2,2,24589,24084,24557,0,0,0,16685,16262,16625,12983,12637,12928,3699,3623,3694,3,3,3,1,1,1,1.2,2.6,0.83,0.33,4526,89,4192,84,81,30,2284,1256,1330,837,81,19
"""4730980""","""Greeneville""","""Greeneville, TN""",8.89,11799.67,4877.54,10842.04,50,61,36,22,27,15,28,33,21,6.58,5.52,1.65,2,2,16692,15997,18084,0,0,0,11892,11375,13420,9371,8958,10690,2512,2407,2720,9,10,9,11,12,11,4.0,3.0,1.12,0.45,4635,64,7807,83,18,65,1236,778,823,551,61,39
"""4731000""","""Greenfield""","""Martin, TN""",0.16,209.97,89.21,2233.63,59,72,41,22,27,14,37,44,27,9.77,0.41,1.99,2,2,23405,22531,26126,0,0,0,14805,14202,17105,11278,10807,13170,3522,3391,3930,4,4,5,6,6,6,1.1,0.3,0.75,0.04,1690,88,1420,88,130,7,2736,721,774,599,74,26
"""4731100""","""Green Hill""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",4.25,6245.10,2342.88,2225.79,49,61,52,26,32,27,24,29,25,9.41,11.80,2.09,2,2,21786,21353,21756,1,1,1,15796,15408,15743,12512,12189,12463,3277,3212,3273,7,7,7,3,3,3,2.5,4.4,1.42,1.05,11973,89,9607,82,29,71,1922,1411,1546,526,83,17
"""4731420""","""Grimsley""","""""",0.16,338.08,114.81,3049.47,65,79,41,23,29,13,42,50,28,11.72,0.46,2.00,2,2,26113,25312,28299,0,0,0,15287,14702,17494,11352,10888,13229,3930,3809,4257,6,6,7,7,7,9,0.9,0.7,0.07,0.04,2110,65,1511,87,349,6,4982,695,829,74,83,17
"""4731490""","""Gruetli-Laager""","""""",0.40,692.53,231.47,8109.09,67,82,46,28,34,18,40,48,28,11.72,0.35,2.11,2,2,26788,25923,27686,0,0,0,16013,15404,17589,11975,11497,13417,4031,3901,4165,7,6,7,8,8,9,1.0,1.0,0.14,0.03,2079,75,1624,86,216,6,3468,930,972,638,89,11
"""4731680""","""Guys""","""Corinth, MS""",0.43,446.60,177.26,7297.18,69,84,46,30,37,19,39,47,27,10.49,0.26,2.03,2,2,24835,23886,26633,0,0,0,15276,14652,17203,11533,11052,13191,3737,3594,4006,5,5,5,6,6,7,1.5,0.5,0.10,0.02,1563,74,1288,87,147,7,2953,979,980,992,81,19
"""4731820""","""Halls""","""""",0.80,616.77,256.83,2361.37,56,69,39,23,29,15,33,40,24,8.16,1.76,1.82,2,2,20114,19070,22531,0,0,0,13360,12743,15363,10329,9869,11969,3027,2870,3389,4,4,4,5,5,5,2.2,0.2,1.22,0.11,1602,79,1451,88,57,19,2114,762,889,658,55,45
"""4732520""","""Harriman""","""Knoxville, TN""",0.63,708.85,334.95,1323.09,39,46,35,14,17,12,25,29,23,7.07,2.39,1.83,2,2,18261,17694,19071,0,0,0,13672,12610,14210,10918,9940,11334,2747,2663,2869,7,8,8,9,9,9,3.1,2.1,0.85,0.25,3004,81,2973,85,25,70,1744,637,827,220,76,24
"""4732600""","""Harrison""","""Chattanooga, TN-GA""",4.52,7526.45,2917.24,4172.30,53,64,46,24,30,20,29,34,25,9.55,6.83,2.02,2,2,22093,21525,22831,1,1,1,15444,14389,15942,12113,11143,12501,3324,3239,3434,7,7,7,8,8,8,2.4,2.9,0.94,0.70,7144,83,7683,84,45,50,2360,1066,1203,421,80,20
"""4732640""","""Harrogate""","""""",2.16,2982.58,1284.26,4449.53,64,78,41,30,38,18,34,40,23,7.61,3.37,1.71,2,2,18036,17278,20355,0,0,0,12439,11884,14614,9718,9277,11545,2714,2600,3062,7,7,7,9,9,9,3.0,2.0,1.29,0.29,2993,74,2556,85,35,46,1998,924,972,812,76,24
"""4732742""","""Hartsville/Trousdale County""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5.00,10231.00,3189.00,73178.56,45,55,47,19,24,20,26,32,27,11.40,0.80,2.21,2,2,26577,26043,26553,0,0,0,17217,16775,17154,13211,12850,13152,3998,3918,3994,7,7,7,9,9,9,1.0,1.5,0.17,0.04,2571,78,2382,86,167,7,3592,1048,1174,450,81,19
"""4733120""","""Helenwood""","""""",0.21,365.58,128.86,2215.71,60,73,40,25,31,15,35,42,25,9.39,0.59,1.83,2,2,21238,20436,23002,0,0,0,13573,12926,15569,10370,9844,12102,3196,3075,3460,7,7,7,8,8,9,2.0,1.1,0.33,0.06,2075,65,2151,86,135,12,2658,807,930,528,73,27
"""4733260""","""Henderson""","""Jackson, TN""",2.48,4557.16,1286.48,3179.85,50,61,39,23,29,17,27,32,22,7.29,2.93,1.73,2,2,17781,17108,18829,0,0,0,12506,11973,13820,9823,9392,10981,2676,2574,2833,7,7,7,9,9,8,3.8,2.7,1.39,0.40,2333,73,3729,84,26,63,1221,907,1106,529,63,37
"""4733280""","""Hendersonville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",25.90,51027.00,19336.53,21079.40,50,61,52,27,34,29,22,27,23,8.50,10.63,1.96,2,2,20446,20043,20421,1,1,1,14818,14438,14763,11735,11415,11683,3076,3015,3072,8,8,8,4,4,4,3.3,4.8,2.15,0.92,10824,72,11555,81,30,66,1856,1513,1562,991,73,27
"""4733360""","""Henning""","""""",0.15,207.00,92.11,1578.67,55,67,38,23,29,15,32,39,24,7.93,0.52,1.75,2,2,20141,19251,22338,0,0,0,12958,12340,14942,9922,9437,11576,3031,2897,3360,5,5,5,6,7,6,2.1,0.8,0.53,0.06,1910,63,1588,87,102,11,2210,762,984,543,56,44
"""4733400""","""Henry""","""Paris, TN""",0.03,35.15,13.78,821.85,63,77,44,25,31,16,38,46,28,10.82,0.18,2.06,2,2,25120,24266,27336,0,0,0,15490,14925,17508,11706,11269,13391,3780,3652,4112,5,5,6,6,6,7,1.6,0.3,0.20,0.02,1627,67,1416,88,168,7,2794,846,892,679,82,18
"""4733920""","""Hickory Valley""","""""",0.01,12.62,4.85,160.12,69,84,47,30,38,19,38,46,28,11.10,0.34,2.04,2,2,25662,24961,27485,0,0,0,15436,14860,17431,11568,11098,13289,3862,3756,4135,7,6,7,8,8,9,0.7,1.3,0.28,0.03,2206,84,1428,86,203,7,3424,1019,1017,1030,87,13
"""4734700""","""Hillsboro""","""Tullahoma-Manchester, TN""",0.19,534.81,198.36,4773.68,54,65,46,22,28,18,32,37,27,10.94,0.51,2.12,2,2,25788,25073,26805,0,0,0,16554,15389,17186,12668,11610,13147,3879,3773,4032,6,6,7,8,8,8,1.3,0.6,0.14,0.04,2623,70,2005,87,174,7,3597,953,996,781,78,22
"""4735160""","""Hohenwald""","""""",1.15,1932.04,721.03,3427.21,61,74,39,26,33,16,35,41,24,7.62,2.65,1.77,2,2,19127,18172,21144,0,0,0,12942,12367,14838,10058,9627,11651,2878,2735,3181,6,6,6,7,7,7,3.0,1.6,0.74,0.21,2068,72,2153,86,32,38,1605,814,995,547,65,35
"""4735280""","""Hollow Rock""","""""",0.12,152.91,59.61,1088.12,54,66,40,21,27,15,33,39,25,9.09,0.68,1.90,2,2,21724,20935,23349,0,0,0,14075,13473,15835,10801,10317,12317,3269,3150,3512,6,6,6,7,7,7,2.0,0.9,0.46,0.05,1660,73,1320,86,99,13,2353,761,799,683,77,23
"""4736000""","""Hornbeak""","""Union City, TN""",0.03,42.43,18.89,689.98,65,79,44,25,32,16,39,47,28,10.86,0.30,2.06,2,2,25622,24874,27870,0,0,0,15565,14961,17781,11704,11213,13582,3856,3743,4193,5,5,6,7,6,8,0.9,0.5,0.38,0.03,1616,80,1109,87,198,6,3112,833,856,686,90,10
"""4736080""","""Hornsby""","""""",0.01,17.32,7.22,671.97,67,81,46,27,34,17,40,48,29,11.15,0.12,2.10,2,2,26611,25854,28599,0,0,0,15927,15322,18008,11918,11427,13700,4004,3891,4302,5,5,6,7,6,8,0.8,0.4,0.14,0.01,1512,77,1115,87,252,3,3861,911,933,763,91,9
"""4736460""","""Humboldt""","""Jackson, TN""",1.58,1250.17,528.18,2542.20,44,54,35,18,23,14,26,31,21,3.87,0.62,1.70,2,2,16914,16188,18002,0,0,0,12177,11637,13491,9625,9194,10777,2545,2436,2708,7,7,6,8,9,8,2.9,1.6,1.68,0.21,2954,72,3113,85,26,43,1754,711,918,463,67,33
"""4736500""","""Hunter""","""Johnson City, TN,Kingsport-Bristol, TN-VA""",0.00,5.95,2.71,20.65,48,58,37,19,23,13,29,35,24,7.49,0.98,1.78,2,2,19166,18563,20962,0,0,0,12992,12457,14775,10099,9655,11613,2884,2793,3153,8,9,9,11,11,12,3.2,2.0,0.52,0.13,4006,61,3735,85,52,27,1641,694,739,588,74,26
"""4736600""","""Huntland""","""Tullahoma-Manchester, TN""",0.29,379.48,140.26,969.24,52,62,43,21,26,17,31,36,26,10.03,1.45,2.06,2,2,23192,22421,24217,0,0,0,15807,14663,16431,12313,11284,12783,3489,3374,3643,5,5,5,6,6,7,2.2,0.8,0.71,0.14,1981,86,1695,87,47,26,1474,896,958,723,77,23
"""4736640""","""Huntsville""","""""",0.42,665.19,225.58,2591.60,56,68,38,23,29,15,33,39,23,8.05,0.75,1.71,2,2,19708,18888,21453,0,0,0,12701,12109,14524,9729,9260,11290,2966,2842,3227,7,7,7,8,8,8,3.3,1.7,0.39,0.09,2085,47,3017,85,96,19,2342,760,1030,465,61,39
"""4737360""","""Iron City""","""Lawrenceburg, TN""",0.03,45.72,17.87,440.66,55,67,40,20,25,14,35,42,27,9.82,0.40,2.05,2,2,24074,23174,24988,0,0,0,15248,14615,16713,11619,11121,12948,3623,3487,3759,6,6,6,8,7,8,1.8,0.7,0.34,0.04,1909,80,1378,87,82,11,2014,723,780,475,84,16
"""4737600""","""Jacksboro""","""Knoxville, TN""",1.41,1826.71,798.27,1652.09,45,54,40,20,25,18,25,29,23,6.96,4.09,1.82,2,2,18965,18325,19797,0,0,0,13751,12709,14258,10890,9944,11272,2853,2758,2978,7,8,8,9,9,10,4.5,1.8,1.86,0.48,3716,62,3523,85,20,63,1279,925,1078,634,69,31
"""4737640""","""Jackson""","""Jackson, TN""",36.52,47245.41,17606.29,33300.83,52,64,41,26,32,19,26,32,22,6.86,7.36,1.71,2,2,17639,17124,18455,1,1,1,12397,11920,13634,9730,9330,10846,2654,2577,2776,13,14,13,19,19,18,3.4,3.9,2.15,0.53,6484,71,11785,82,25,70,1555,1006,1070,844,58,42
"""4737780""","""Jamestown""","""""",0.39,427.91,183.53,1887.05,53,64,34,18,23,11,34,41,23,7.49,0.84,1.68,2,2,19218,18343,21465,0,0,0,12459,11842,14577,9561,9076,11342,2892,2760,3229,6,6,6,7,7,7,2.4,1.5,0.83,0.10,1919,64,2347,86,99,23,2253,561,618,506,58,42
"""4737820""","""Jasper""","""Chattanooga, TN-GA""",0.08,97.47,38.24,454.80,50,60,44,20,25,17,31,36,27,10.34,1.10,2.12,2,2,24330,23769,25166,0,0,0,16375,15247,16927,12707,11663,13134,3660,3577,3786,8,7,8,9,9,10,1.4,1.8,0.33,0.08,2736,85,2518,85,90,18,2645,868,909,298,89,11
"""4737960""","""Jefferson City""","""Morristown, TN""",4.28,5652.91,1905.30,4263.44,47,57,36,20,25,14,27,32,22,6.70,5.53,1.69,2,2,17606,16751,18702,0,0,0,12276,11753,13518,9620,9225,10698,2649,2521,2813,7,7,7,9,9,8,4.2,1.5,1.55,0.45,3962,53,4411,86,18,72,1548,756,733,652,55,45
"""4738020""","""Jellico""","""Knoxville, TN,London, KY""",1.41,1705.81,814.89,4026.25,36,43,32,14,18,12,22,25,20,4.79,3.29,1.61,2,2,15454,14858,16282,0,0,0,11933,10938,12437,9603,8696,9983,2325,2236,2449,5,6,6,7,7,7,2.7,1.7,1.54,0.20,2190,47,1823,85,23,40,2492,653,1042,386,53,47
"""4738320""","""Johnson City""","""Johnson City, TN,Kingsport-Bristol, TN-VA""",23.54,26901.19,11461.43,13629.58,48,59,37,23,29,17,25,30,20,5.99,9.37,1.54,1,2,15613,15361,16685,2,2,2,11110,10651,12614,8725,8302,10070,2350,2312,2510,35,38,33,44,47,42,4.8,5.3,2.08,0.84,9440,54,14643,81,16,103,1410,868,949,666,55,45
"""4738540""","""Jonesborough""","""Johnson City, TN""",1.07,2588.71,1138.46,4408.13,68,84,51,37,46,26,31,38,25,9.23,2.39,1.89,2,2,21320,20789,23000,0,0,1,13956,13466,15727,10738,10328,12256,3208,3128,3460,10,10,11,12,12,14,1.7,2.9,0.47,0.26,4897,81,4287,84,80,17,2181,1372,1497,980,78,22
"""4739140""","""Kenton""","""Jackson, TN,Union City, TN""",0.09,78.71,33.80,1243.87,59,72,43,24,30,16,35,42,27,10.04,0.27,2.03,2,2,24372,23543,26169,0,0,0,15181,14592,16985,11508,11044,13043,3668,3543,3937,5,5,5,6,6,7,1.2,0.5,0.89,0.03,1528,83,1172,87,133,7,2512,860,946,633,77,23
"""4739400""","""Kimball""","""Chattanooga, TN-GA""",0.61,839.99,316.38,2433.62,48,57,41,20,25,17,28,32,24,8.77,1.18,1.93,2,2,21193,20560,22048,0,0,0,14747,13656,15293,11552,10556,11969,3188,3094,3317,7,7,7,8,8,9,3.2,1.7,0.74,0.13,2652,63,3457,85,53,27,2163,892,1025,591,74,26
"""4739560""","""Kingsport""","""Johnson City, TN,Kingsport-Bristol, TN-VA""",33.66,48224.77,21275.82,35476.84,50,62,38,24,30,17,27,32,21,7.10,7.72,1.64,2,2,17343,17130,18289,1,1,1,11946,11464,13467,9315,8863,10695,2610,2578,2751,22,23,22,27,29,27,3.7,4.2,2.11,0.60,7689,66,11136,82,21,71,1612,892,1033,621,67,33
"""4739620""","""Kingston""","""Knoxville, TN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4739660""","""Kingston Springs""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.71,1049.06,388.64,2245.19,51,63,54,25,32,27,25,31,27,10.54,1.99,2.19,2,2,25132,24654,25113,0,0,0,16857,16419,16795,13072,12707,13014,3781,3709,3778,4,4,4,2,2,2,1.2,2.5,0.36,0.17,3506,91,3376,84,95,19,2422,1405,1450,1243,86,14
"""4740000""","""Knoxville""","""Knoxville, TN""",109.57,174714.57,76599.31,60073.96,45,54,40,22,28,19,23,27,21,6.39,11.62,1.68,2,2,16230,15925,16762,2,2,2,12546,11585,13008,10057,9139,10440,2441,2396,2522,47,50,47,59,62,58,4.6,5.2,2.82,1.28,14554,58,22553,81,19,100,1360,1014,1110,835,55,45
"""4740180""","""La Follette""","""Knoxville, TN""",0.39,360.67,169.15,432.89,43,51,38,18,23,16,24,28,22,3.34,0.88,1.76,2,2,18375,17722,19207,0,0,0,13283,12270,13767,10512,9596,10870,2764,2667,2889,7,7,7,8,9,9,4.9,1.9,1.62,0.39,3131,52,3730,85,22,88,1467,833,957,639,62,38
"""4740200""","""La Grange""","""Memphis, TN-MS-AR""",0.04,21.87,9.08,1285.89,53,63,45,21,27,18,31,36,27,10.88,0.08,2.11,2,2,26593,25848,26983,0,0,0,16619,15394,16994,12613,11499,12929,4000,3890,4059,6,5,6,7,7,7,0.7,0.6,0.12,0.01,1469,79,1585,87,260,5,3683,949,1402,,74,26
"""4740350""","""Lakeland""","""Memphis, TN-MS-AR""",0.00,6.37,3.38,2.02,51,61,43,27,34,23,23,27,20,6.44,10.78,1.64,2,2,16796,16372,17026,2,2,2,12359,11417,12652,9788,8906,10049,2527,2464,2561,44,47,42,55,58,52,7.8,5.2,7.46,1.67,14610,34,18478,81,8,201,598,1210,1744,950,38,62
"""4740540""","""Lakesite""","""Chattanooga, TN-GA""",1.40,2434.28,912.15,1176.63,57,69,49,28,35,24,29,34,25,9.76,8.01,2.03,2,2,22045,21419,22827,1,0,1,15494,14414,16016,12172,11185,12576,3316,3223,3434,6,6,6,7,7,7,3.1,2.3,0.98,0.78,6013,88,3701,85,21,69,1461,1249,1290,914,90,10
"""4740560""","""Lake Tansi""","""Crossville, TN""",1.56,2563.44,1079.36,5514.96,54,66,42,24,30,18,30,36,25,8.80,1.74,1.89,2,2,20362,19757,22154,0,0,0,13780,13261,15535,10709,10281,12194,3064,2973,3333,7,7,8,9,9,10,4.0,1.3,0.58,0.20,2939,61,2082,86,36,48,1715,919,938,771,89,11
"""4740732""","""Lakewood Park""","""Nashville-Davidson--Murfreesboro--Franklin, TN,Tullahoma-Manchester, TN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4741200""","""La Vergne""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",8.04,21799.43,6782.46,11902.16,46,57,48,21,26,22,25,30,26,10.14,9.06,2.16,2,2,23132,22691,23099,1,1,1,16400,16021,16346,12917,12604,12867,3480,3413,3475,4,4,4,13,13,13,2.2,2.5,7.28,0.57,9764,75,14681,84,65,39,1967,1166,1164,1195,70,30
"""4741340""","""Lawrenceburg""","""Lawrenceburg, TN""",6.09,6731.43,2696.04,8065.50,49,59,36,21,26,15,28,33,21,6.56,5.70,1.68,2,2,17021,16245,17846,0,0,0,12121,11542,13411,9551,9089,10719,2561,2445,2685,8,9,7,10,11,9,2.8,2.7,1.33,0.33,3294,76,4258,84,25,48,1864,762,890,492,64,36
"""4741520""","""Lebanon""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",13.70,25212.51,9100.14,18299.34,41,51,43,20,25,21,21,26,22,7.90,6.70,1.84,2,2,19417,18977,19388,1,1,1,13950,13545,13887,11025,10686,10967,2921,2855,2917,4,4,4,2,2,2,3.8,4.0,1.21,0.50,6039,63,10540,82,29,51,1599,1120,1178,891,59,41
"""4741760""","""Lenoir City""","""Knoxville, TN""",0.77,1463.22,578.78,2519.09,62,75,55,33,41,29,29,34,26,9.78,2.91,2.07,2,2,22607,22032,23425,0,0,0,15786,14681,16316,12376,11356,12782,3401,3315,3524,10,9,10,12,12,13,2.6,1.9,0.58,0.23,4943,82,5087,85,45,27,1584,1503,1557,1178,87,13
"""4741860""","""Lewisburg""","""Lewisburg, TN""",7.07,10607.85,3821.37,8887.30,44,53,38,18,22,15,26,30,23,7.80,7.07,1.85,2,2,19431,18645,19881,0,0,0,13983,12909,14315,11053,10096,11317,2923,2806,2991,7,7,7,9,9,9,3.0,1.8,1.70,0.43,4017,74,4343,85,21,56,1759,788,776,643,59,41
"""4741980""","""Lexington""","""""",1.97,1271.23,619.02,3284.18,42,51,31,17,21,12,25,30,19,3.50,0.67,1.50,1,2,15420,14672,16519,0,0,0,10839,10269,12196,8512,8054,9705,2320,2208,2485,6,7,6,8,9,7,5.1,2.5,0.94,0.19,2153,40,3724,84,34,41,1411,606,213,522,38,62
"""4742040""","""Liberty""","""""",0.03,38.16,15.17,738.63,60,74,46,25,32,18,35,42,27,11.45,0.24,2.07,2,2,26414,25654,27592,0,0,0,15715,15199,17153,11734,11333,12995,3975,3860,4151,6,6,7,8,7,8,0.9,1.1,0.27,0.02,2171,71,1943,86,263,7,3814,967,1120,618,75,25
"""4743140""","""Livingston""","""Cookeville, TN""",1.32,1628.43,654.09,4177.51,54,65,39,22,28,15,31,37,24,7.41,3.25,1.80,2,2,19116,18307,21002,0,0,0,13112,12547,14921,10230,9786,11756,2877,2755,3159,5,6,6,7,7,7,2.3,1.0,0.83,0.16,2100,81,2689,86,50,31,1972,781,902,551,73,27
"""4743160""","""Lobelville""","""""",0.10,97.06,39.03,3633.72,64,78,45,27,33,17,37,44,27,10.28,0.12,2.02,2,2,24954,24212,26347,0,0,0,15237,14578,17116,11476,10928,13146,3755,3643,3963,6,6,7,8,7,8,1.8,0.7,0.16,0.01,1445,60,1236,87,227,5,3780,909,950,312,91,9
"""4743420""","""Lone Oak""","""Chattanooga, TN-GA""",0.51,1413.69,514.58,29974.05,57,68,49,25,31,21,32,37,28,11.94,0.21,2.17,2,2,27123,26601,27966,0,0,0,17041,15911,17585,12953,11901,13369,4080,4003,4207,8,8,9,10,9,11,1.1,1.4,0.07,0.02,2943,67,2117,86,260,5,3978,1096,1150,676,90,10
"""4743640""","""Lookout Mountain""","""Chattanooga, TN-GA""",2.00,1965.00,737.00,826.31,86,105,73,59,74,50,27,31,23,8.40,7.70,1.89,2,2,18324,17842,18973,1,1,1,14083,13056,14595,11318,10364,11733,2757,2685,2854,8,8,8,9,9,9,4.0,4.1,1.21,0.89,6840,94,11184,82,9,165,866,2614,2738,1273,92,8
"""4743700""","""Loretto""","""Lawrenceburg, TN""",0.41,471.62,178.49,2303.08,63,77,46,27,34,19,36,43,27,10.74,1.05,2.11,2,2,25046,24083,26044,0,0,0,15761,15139,17230,11986,11509,13307,3769,3624,3918,6,6,6,7,7,7,1.2,0.5,0.43,0.08,1952,90,1600,87,100,10,2735,976,1034,730,83,17
"""4743780""","""Loudon""","""Knoxville, TN""",2.36,4140.70,1449.72,7636.39,48,58,43,20,26,18,28,32,25,9.29,6.60,1.99,2,2,21408,20628,22310,0,0,0,15106,14029,15612,11879,10918,12249,3221,3104,3356,6,6,6,8,8,8,3.0,0.8,1.53,0.19,3780,83,5029,87,25,34,1749,933,1007,745,72,28
"""4743820""","""Louisville""","""Knoxville, TN""",3.00,3998.28,1612.30,9546.28,61,74,54,33,41,29,28,33,25,9.04,1.82,2.04,2,2,22001,21469,22760,1,1,1,15520,14456,16018,12199,11215,12582,3310,3231,3424,11,11,12,14,13,15,2.2,2.7,0.41,0.17,5847,81,8910,84,58,25,2669,1496,1624,658,85,15
"""4744360""","""Lyles""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4744382""","""Lynchburg, Moore County""","""Shelbyville, TN,Tullahoma-Manchester, TN""",4.00,6378.00,2592.00,82702.30,60,72,50,27,34,22,32,38,28,10.85,0.35,2.13,2,2,25797,25192,26753,0,0,0,16637,15448,17305,12749,11650,13273,3881,3791,4024,7,7,7,9,8,9,0.9,1.0,0.18,0.03,2367,81,2103,86,185,9,3173,1170,1284,545,87,13
"""4744420""","""Lynnville""","""""",0.01,12.91,5.06,216.92,58,69,47,26,32,20,32,37,27,10.37,0.24,2.07,2,2,24501,23957,25847,0,0,0,16068,14883,16984,12376,11271,13088,3686,3605,3888,7,7,8,8,8,9,1.1,1.3,0.31,0.02,2059,80,1782,86,167,7,2820,1057,1121,640,89,11
"""4744840""","""McEwen""","""""",0.14,179.09,60.95,1179.36,62,75,47,27,34,20,34,41,27,10.81,0.63,2.10,2,2,25087,24223,25831,0,0,0,15680,15082,17007,11899,11431,13115,3775,3645,3886,6,6,6,8,7,7,1.7,0.7,0.58,0.05,1802,74,1614,87,112,11,2360,1034,1116,641,84,16
"""4744940""","""McKenzie""","""Martin, TN,Paris, TN""",2.86,4307.05,1694.06,4074.48,51,62,37,22,27,15,29,35,22,7.20,4.70,1.72,2,2,17772,16914,19396,0,0,0,12457,11891,14072,9777,9339,11149,2674,2545,2918,6,6,6,7,7,7,3.3,1.0,1.00,0.42,2510,67,2607,86,24,56,1913,778,876,660,62,38
"""4745000""","""McLemoresville""","""""",0.09,102.03,44.30,1410.06,59,72,43,23,29,16,36,44,28,10.35,0.36,2.07,2,2,25374,24583,27071,0,0,0,15551,14922,17436,11727,11217,13357,3818,3699,4072,6,5,6,7,7,7,0.7,0.4,0.29,0.03,1704,82,1299,87,207,5,3576,813,857,596,84,16
"""4745100""","""McMinnville""","""McMinnville, TN""",7.51,9962.96,4162.13,7078.56,49,60,35,20,25,13,29,35,22,5.13,4.16,1.66,2,2,17268,16436,18668,0,0,0,12052,11491,13597,9445,9009,10781,2599,2473,2808,8,9,8,10,11,10,3.7,2.4,1.61,0.59,4351,66,4509,84,24,58,1527,686,689,633,55,45
"""4745500""","""Manchester""","""Tullahoma-Manchester, TN""",1.23,1449.91,531.16,9553.74,50,60,42,20,25,17,30,35,25,9.87,0.85,2.01,2,2,22796,22053,23751,0,0,0,15437,14370,15984,12002,11045,12404,3429,3319,3573,6,6,6,8,7,8,2.9,1.7,0.55,0.06,2809,74,5832,85,71,16,2299,870,945,757,64,36
"""4746240""","""Martin""","""Martin, TN""",4.55,7743.23,2635.62,8277.00,55,67,38,25,31,16,30,36,22,6.68,2.86,1.65,2,2,17013,16242,19169,0,0,0,11907,11413,13720,9340,8963,10830,2560,2444,2884,6,6,6,8,8,8,3.9,2.4,2.02,0.32,2822,56,3926,84,26,45,1580,823,920,666,52,48
"""4746380""","""Maryville""","""Knoxville, TN""",14.53,21737.15,8127.27,7738.89,49,59,43,24,30,21,25,29,22,7.53,9.40,1.81,2,2,18313,17781,19011,1,1,1,13609,12621,14077,10840,9932,11203,2755,2676,2860,13,14,14,17,17,17,4.3,3.8,4.18,1.05,8410,74,12300,82,16,130,1121,1098,1207,823,70,30
