place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""2128270""","""Fordsville""","""""",0.01,9.85,3.85,286.51,56,68,43,22,27,16,34,41,27,10.82,0.15,2.03,2,2,26231,25480,27122,0,0,0,15455,14843,16893,11502,11003,12806,3947,3834,4080,6,6,7,8,8,8,0.8,0.9,0.26,0.01,1658,68,1668,86,340,4,4646,826,900,614,78,22
"""2128342""","""Forest Hills""","""Louisville/Jefferson County, KY-IN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2128486""","""Fort Campbell North""","""Clarksville, TN-KY""",11.22,13735.00,2910.00,5452.02,49,59,42,28,35,24,20,24,18,6.31,22.63,1.43,1,1,15435,14628,15920,0,1,0,10867,10006,11156,8536,7794,8752,2322,2201,2395,9,10,9,12,13,11,3.6,2.4,1.52,0.53,5678,5,4257,84,12,55,1679,1253,0,1253,11,89
"""2128540""","""Fort Knox""","""Elizabethtown-Fort Knox, KY""",7.32,8024.89,2473.98,13368.63,48,58,42,25,31,21,23,27,20,8.02,5.85,1.62,2,2,18110,17256,18778,0,0,0,12451,11556,12751,9720,8953,9920,2724,2597,2825,6,7,6,8,9,8,5.7,2.7,1.19,0.19,4055,23,3608,84,27,45,1811,1115,0,1124,12,88
"""2128558""","""Fort Mitchell""","""Cincinnati, OH-KY-IN""",4.64,8049.32,3222.90,1989.42,45,55,46,24,31,25,20,25,21,6.84,13.42,1.76,2,2,16235,16007,16438,3,4,3,13011,12591,13104,10526,10138,10588,2442,2408,2473,43,45,44,39,40,39,6.0,6.9,4.45,1.62,19403,59,28940,79,10,143,897,1302,1625,831,63,37
"""2128594""","""Fort Thomas""","""Cincinnati, OH-KY-IN""",10.84,14202.85,5607.43,3461.67,49,60,50,27,34,28,22,26,22,7.21,14.30,1.86,2,2,17264,17253,17510,3,3,3,13777,13365,13893,11139,10728,11218,2597,2595,2634,41,41,41,36,37,37,3.5,7.1,2.56,1.62,22031,74,28951,78,29,99,1507,1446,1623,750,77,23
"""2128612""","""Fort Wright""","""Cincinnati, OH-KY-IN""",5.52,6495.70,2793.90,1869.48,42,52,43,22,27,22,20,25,21,6.63,11.61,1.76,2,2,16229,16012,16445,3,3,3,13003,12571,13104,10522,10122,10591,2441,2409,2474,39,40,39,35,36,35,5.5,6.6,3.68,1.49,21162,65,29415,79,14,127,965,1160,1367,712,67,33
"""2128666""","""Fountain Run""","""Glasgow, KY""",0.07,41.05,17.98,841.66,66,81,41,27,34,15,39,47,26,9.35,0.20,1.80,2,2,22805,21746,25975,0,0,0,13630,13013,16054,10194,9736,12142,3432,3272,3907,4,4,5,5,5,6,1.2,0.4,0.13,0.02,1620,67,1594,87,243,6,3682,796,994,608,54,46
"""2128785""","""Fox Chase""","""Louisville/Jefferson County, KY-IN""",0.24,352.96,141.28,268.93,52,64,49,26,32,24,26,32,25,9.02,4.74,2.07,2,2,21141,20701,21515,1,1,1,15576,15126,15838,12378,11994,12582,3180,3114,3237,18,18,19,22,22,23,2.5,3.6,0.90,0.53,7908,96,8390,83,23,41,1423,1268,1285,986,94,6
"""2128900""","""Frankfort""","""Frankfort, KY""",5.66,5734.84,2375.13,2390.69,39,47,36,17,21,15,22,26,21,6.67,12.49,1.68,2,2,16645,16288,17352,1,1,1,12576,11607,13071,10071,9155,10460,2504,2451,2610,1,1,1,24,25,24,5.0,2.7,2.47,0.99,6815,60,14791,84,10,134,1181,791,954,721,55,45
"""2128918""","""Franklin""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",2.91,3533.98,1195.88,6006.15,51,61,40,22,27,17,29,34,24,8.14,4.97,1.86,2,2,19944,19190,20894,0,0,0,14149,13073,14793,11142,10178,11643,3000,2888,3143,7,7,7,9,9,9,1.5,2.0,0.66,0.20,3380,75,3778,85,48,30,3450,875,937,808,67,33
"""2129080""","""Fredonia""","""""",0.02,20.28,6.58,396.32,60,73,45,23,29,17,36,44,29,12.54,0.21,2.14,2,2,26995,26220,28661,0,0,0,16218,15664,17937,12150,11713,13620,4062,3946,4312,5,5,6,6,6,7,0.7,0.4,0.42,0.02,1512,79,1323,87,244,5,2942,871,922,666,83,17
"""2129134""","""Freeburn""","""""",0.13,105.13,38.08,773.73,48,57,31,8,11,5,39,47,26,9.69,0.48,1.85,2,2,21207,20540,23945,0,0,0,13710,13043,16489,10512,9945,12880,3191,3091,3602,7,6,7,8,8,9,1.8,0.7,0.70,0.05,1862,69,1346,87,155,12,2247,247,283,0,90,10
"""2129260""","""Frenchburg""","""Mount Sterling, KY""",0.02,27.24,12.90,401.61,56,68,43,21,26,15,35,42,28,10.17,0.33,2.09,2,2,26412,25728,27427,0,0,0,15858,15186,17516,11876,11307,13382,3974,3872,4126,7,7,8,9,9,10,0.4,0.9,0.06,0.03,2081,84,1393,86,270,9,4053,772,784,716,90,10
"""2129566""","""Fulton""","""Union City, TN""",2.22,1738.08,662.19,1905.30,64,77,34,26,33,13,37,44,22,6.50,4.48,1.57,1,2,15476,14396,18769,0,0,0,11221,10658,13739,8885,8484,10909,2329,2166,2823,7,7,7,9,9,8,3.5,1.3,1.19,0.35,2400,72,1939,86,12,78,1811,660,720,579,63,37
"""2129872""","""Gamaliel""","""""",0.03,19.22,9.21,363.90,68,83,42,28,35,15,40,48,26,9.12,0.23,1.88,2,2,22831,21981,25573,0,0,0,14108,13488,16618,10667,10176,12765,3436,3308,3847,5,5,6,7,6,7,1.1,0.8,0.34,0.03,1649,79,1533,87,169,6,3535,809,895,616,76,24
"""2130232""","""Garrison""","""""",0.10,135.12,53.64,1733.74,77,94,43,33,41,16,45,53,26,9.62,0.40,1.86,2,2,22094,21208,24349,0,0,0,13874,13221,16449,10542,10024,12778,3325,3191,3663,7,6,8,8,8,9,1.7,1.4,0.43,0.03,2012,69,1720,86,111,10,2349,855,874,652,90,10
"""2130700""","""Georgetown""","""Lexington-Fayette, KY""",5.10,10029.95,3560.33,10942.34,55,66,52,27,34,25,28,32,26,10.52,10.55,2.10,2,2,23908,23601,24474,0,0,0,16161,15144,16499,12565,11592,12817,3597,3552,3682,0,0,0,1,1,1,2.8,1.2,2.24,0.33,6010,71,9540,86,56,25,2437,1328,1443,1065,70,30
"""2130718""","""Germantown""","""Cincinnati, OH-KY-IN,Maysville, KY""",0.00,5.04,1.98,76.14,50,62,49,22,28,21,28,34,28,11.91,0.32,2.16,2,2,28159,27705,28688,0,0,0,17075,16599,17415,12832,12425,13093,4236,4168,4316,7,6,7,10,9,10,0.3,1.5,0.14,0.03,2222,73,1969,86,500,4,5556,1110,1211,647,84,16
"""2130808""","""Ghent""","""""",0.05,45.51,14.43,446.67,60,74,44,26,32,18,34,42,26,10.56,0.34,2.02,2,2,23633,22802,25003,0,0,0,15002,14504,16490,11440,11067,12723,3556,3431,3761,6,6,6,7,7,8,1.6,1.5,0.62,0.03,2336,76,4857,86,111,10,2527,932,991,829,69,31
"""2131114""","""Glasgow""","""Glasgow, KY""",2.37,2991.35,1282.41,3502.51,58,71,40,27,34,18,31,37,22,7.56,5.60,1.70,2,2,18765,18528,19336,1,1,1,12478,11976,13994,9654,9187,11084,2824,2788,2909,1,1,1,3,3,3,2.9,4.1,1.55,0.37,3875,76,6740,82,30,43,1850,927,1025,717,71,29
"""2131204""","""Glencoe""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2131348""","""Glenview""","""Louisville/Jefferson County, KY-IN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2131402""","""Glenview Hills""","""Louisville/Jefferson County, KY-IN""",0.13,169.90,60.75,44.76,70,87,66,47,58,44,23,28,23,7.51,10.20,1.86,2,2,17803,17892,18023,2,2,2,13871,13391,14143,11144,10650,11382,2678,2691,2711,49,50,49,59,60,60,3.1,7.0,1.45,1.36,17528,99,21911,79,14,88,1323,2300,2271,3000,96,4
"""2131420""","""Glenview Manor""","""Louisville/Jefferson County, KY-IN""",0.16,212.11,96.93,371.13,81,101,77,59,73,55,23,28,22,7.15,1.87,1.78,2,2,18727,18987,18964,1,1,1,13507,13023,13777,10665,10141,10899,2817,2856,2853,25,26,25,30,31,31,3.7,4.9,0.86,0.26,10638,66,14033,81,32,36,2018,2889,3234,1170,85,15
"""2131870""","""Goose Creek""","""Louisville/Jefferson County, KY-IN""",0.25,176.47,73.68,39.54,59,72,56,34,42,32,25,30,24,7.95,16.97,1.98,2,2,18695,18400,18999,2,2,2,14679,14269,14927,11833,11468,12035,2812,2768,2858,34,33,35,41,41,42,4.2,6.2,2.50,1.86,17844,95,23561,80,11,135,1051,1665,1685,137,97,3
"""2131960""","""Goshen""","""Louisville/Jefferson County, KY-IN""",0.21,401.08,124.00,127.39,63,78,59,33,42,31,30,36,28,11.79,11.48,2.29,2,2,25061,24455,25460,0,0,0,17461,17123,17676,13690,13442,13845,3770,3679,3830,1,1,1,1,1,2,2.5,2.4,1.68,0.97,5963,100,6006,84,20,77,1187,1641,1639,1682,95,5
"""2132212""","""Grand Rivers""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2132523""","""Graymoor-Devondale""","""Louisville/Jefferson County, KY-IN""",1.28,2625.61,1022.38,521.42,55,67,52,32,40,30,23,27,22,6.99,16.55,1.80,2,2,16795,16770,17014,3,3,3,13330,12880,13574,10739,10290,10949,2526,2523,2559,65,67,65,79,81,79,3.8,7.6,2.65,1.96,21360,81,27655,78,12,115,943,1579,1596,1577,81,19
"""2132572""","""Grayson""","""Huntington-Ashland, WV-KY-OH""",0.58,754.32,249.44,713.17,49,60,38,23,29,17,26,31,21,5.68,3.60,1.65,2,2,16878,16100,18073,0,0,0,11895,11365,13217,9349,8936,10492,2540,2423,2719,6,6,6,8,8,7,4.0,2.3,1.74,0.35,2373,58,2635,84,19,68,1617,877,1597,372,57,43
"""2132968""","""Greensburg""","""Campbellsville, KY""",0.70,1093.05,443.98,1283.48,50,61,36,21,27,14,29,35,22,6.50,4.03,1.67,2,2,17124,16318,18695,0,0,0,12042,11489,13652,9459,9027,10833,2577,2456,2812,6,6,6,8,8,8,3.2,2.3,1.40,0.35,2238,68,1978,85,20,46,2303,741,884,580,62,38
"""2132986""","""Green Spring""","""Louisville/Jefferson County, KY-IN""",0.07,174.80,63.61,56.27,67,83,64,41,52,39,26,31,25,8.91,10.08,2.00,2,2,21390,21735,21569,1,1,1,15190,14791,15438,11945,11495,12165,3218,3270,3245,27,27,28,33,33,34,2.9,5.4,1.40,1.13,13977,92,17024,80,20,65,1474,2045,2104,,97,3
"""2133004""","""Greenup""","""Huntington-Ashland, WV-KY-OH""",1.03,1243.72,494.40,556.27,51,62,39,27,33,19,24,29,20,5.46,6.16,1.57,1,2,14636,13929,15732,0,0,0,11133,10590,12457,8930,8494,10090,2202,2096,2367,0,0,0,0,0,0,5.2,2.1,1.59,0.89,2692,73,2559,85,6,136,1241,1004,1263,581,67,33
"""2133022""","""Greenville""","""Central City, KY""",2.45,2795.54,1064.48,3323.06,51,63,38,20,26,14,31,37,24,4.23,2.05,1.85,2,2,20031,19129,21113,0,0,0,13493,12923,14867,10472,10038,11685,3014,2879,3176,6,6,6,8,8,7,2.7,1.5,0.89,0.32,2461,74,2147,86,33,32,2094,743,866,512,70,30
"""2133562""","""Guthrie""","""Clarksville, TN-KY""",0.08,125.39,58.87,1280.28,49,60,37,20,25,14,30,35,23,7.25,0.33,1.75,2,2,20585,19725,21702,0,0,0,13043,12399,14518,9939,9424,11248,3098,2968,3265,6,7,6,8,8,8,2.4,1.0,1.85,0.05,2390,57,2175,86,127,8,2176,724,945,555,55,45
"""2134390""","""Hanson""","""Madisonville, KY""",0.11,211.50,85.65,1504.99,64,77,50,29,36,22,35,40,28,10.75,0.78,2.13,2,2,24838,24153,26432,0,0,0,16468,15250,17535,12725,11609,13552,3736,3635,3976,6,6,7,7,7,8,1.0,0.5,0.24,0.06,2190,87,1744,87,118,12,3208,1143,1165,948,91,9
"""2134552""","""Hardinsburg""","""""",0.53,897.19,354.19,11091.64,62,74,47,25,31,19,37,43,29,12.08,0.40,2.19,2,2,28344,27601,29140,0,0,0,17357,16153,18004,13087,11994,13614,4264,4153,4384,6,6,7,8,8,8,0.3,0.9,0.40,0.03,2082,84,2047,87,321,8,3662,977,1064,550,84,16
"""2134660""","""Hardyville""","""""",0.04,38.56,13.23,403.61,69,84,45,28,35,17,41,49,28,12.01,0.41,2.03,2,2,27020,26282,28666,0,0,0,15616,14984,17674,11543,11023,13355,4066,3955,4312,6,6,7,8,8,9,0.3,0.9,0.05,0.03,1852,80,1621,86,456,4,5353,899,1039,181,86,14
"""2134732""","""Harlan""","""""",0.28,268.71,116.31,845.02,68,80,33,30,37,13,38,43,21,5.62,0.86,1.40,1,2,14161,13234,17430,0,0,0,10105,9045,13105,7967,6997,10477,2131,2040,2622,7,8,6,9,10,8,4.2,2.2,2.16,0.14,2234,59,2787,85,36,29,1262,657,878,407,59,41
"""2134966""","""Harrodsburg""","""""",2.39,2717.29,1211.84,4337.81,43,52,39,18,23,16,25,29,23,7.15,4.44,1.83,2,2,19722,19019,20379,0,0,0,13925,12879,14324,10952,10011,11251,2967,2862,3066,6,7,6,8,8,8,2.8,1.6,1.77,0.28,3262,65,3593,85,39,33,1704,834,1017,575,58,42
"""2135020""","""Hartford""","""""",1.44,1690.97,672.56,1628.72,49,60,38,21,26,15,28,34,23,7.56,3.78,1.78,2,2,18626,17860,19533,0,0,0,12886,12349,14145,10077,9655,11200,2803,2688,2938,7,7,7,9,9,8,3.9,2.5,2.74,0.41,2309,69,3372,84,19,58,1512,799,973,518,70,30
"""2135200""","""Hawesville""","""Owensboro, KY""",0.08,91.46,36.91,1036.74,53,63,45,22,27,18,31,36,27,10.22,0.39,2.08,2,2,24088,23465,25190,0,0,0,16044,14895,16729,12414,11358,12933,3624,3531,3789,6,6,7,8,7,8,1.4,1.2,0.57,0.04,2059,79,2260,86,115,11,2926,944,1026,631,82,18
"""2135362""","""Hazard""","""""",0.31,419.22,177.03,755.03,68,82,40,35,44,19,33,39,21,5.96,1.49,1.53,1,2,15233,14585,17478,0,0,0,10987,10385,13377,8686,8181,10740,2292,2195,2629,8,9,8,10,11,10,4.9,2.5,1.83,0.23,2393,50,4051,84,32,48,1412,985,1098,668,76,24
"""2135380""","""Hazel""","""Murray, KY,Paris, TN""",0.01,18.77,6.97,223.49,65,80,47,30,37,20,36,43,27,10.87,0.34,2.02,2,2,24637,24008,26527,0,0,0,15196,14659,17120,11489,11046,13129,3707,3613,3991,0,0,0,9,8,10,1.3,1.2,0.53,0.03,1953,73,1620,86,176,7,2994,1041,1110,708,87,13
"""2135398""","""Hazel Green""","""""",0.02,22.63,9.37,688.70,101,121,46,49,62,19,52,59,26,9.39,0.13,1.70,2,2,21485,20474,24927,0,0,0,12862,11625,16532,9622,8464,12775,3233,3155,3750,6,6,7,8,7,9,1.5,0.8,0.09,0.01,1677,62,1387,87,242,7,4166,1011,1292,,86,14
"""2135542""","""Hebron""","""Cincinnati, OH-KY-IN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2135866""","""Henderson""","""Evansville, IN-KY""",4.78,8552.80,3286.37,7473.21,40,48,35,17,21,15,23,26,21,6.75,9.92,1.63,2,2,16762,16506,17513,1,1,1,12322,11374,12887,9779,8868,10231,2522,2484,2635,21,22,21,26,27,26,2.9,4.0,1.07,0.44,6400,54,7282,82,23,42,3461,773,971,599,51,49
"""2135902""","""Hendron""","""Paducah, KY-IL""",3.28,3618.34,1533.64,3542.59,53,65,41,25,31,19,27,33,23,6.96,4.59,1.75,2,2,18673,18377,19717,1,1,1,12764,12324,14193,9949,9553,11221,2810,2765,2966,6,6,6,18,19,19,3.3,4.1,1.36,0.43,5572,70,6589,82,27,48,1500,978,1164,482,68,32
"""2136102""","""Heritage Creek""","""Louisville/Jefferson County, KY-IN""",0.16,466.02,156.83,440.79,67,83,64,39,48,36,29,35,27,11.34,4.22,2.18,2,2,26187,26419,26436,1,1,1,16990,16626,17231,13035,12636,13238,3939,3974,3977,16,15,17,19,19,20,1.5,3.0,1.27,0.36,8579,81,7576,83,88,21,2567,1900,1964,985,93,7
"""2136298""","""Hickman""","""""",1.82,759.02,303.84,2115.36,68,82,37,28,34,13,41,48,24,7.87,2.69,1.70,2,2,17237,16218,20532,0,0,0,12223,11584,15093,9624,9139,11999,2594,2441,3089,4,5,5,6,6,6,2.5,0.4,0.87,0.14,1297,93,1197,87,24,52,2609,690,764,340,88,12
"""2136316""","""Hickory""","""Mayfield, KY""",0.06,79.36,29.56,566.21,67,82,49,30,38,21,36,44,28,11.05,0.68,2.14,2,2,25721,24916,26921,0,0,0,16038,15493,17572,12162,11738,13517,3871,3749,4050,6,5,6,7,7,8,1.5,0.7,0.21,0.05,1872,79,2408,87,127,9,2788,1110,1225,306,89,11
"""2136374""","""Hickory Hill""","""Louisville/Jefferson County, KY-IN""",0.02,21.06,9.79,15.83,47,58,45,25,32,24,21,26,21,6.50,4.02,1.68,2,2,17174,17203,17427,3,3,3,12671,12187,12918,10034,9545,10243,2584,2588,2622,53,54,54,65,66,65,5.2,6.2,0.87,0.62,17274,28,30391,79,96,26,2000,1254,1152,1525,75,25
"""2136604""","""Highland Heights""","""Cincinnati, OH-KY-IN""",3.28,5965.38,2184.47,2209.41,41,51,42,20,25,21,21,26,22,7.01,8.20,1.82,2,2,17390,17193,17616,3,3,3,13570,13158,13668,10911,10528,10974,2616,2586,2650,43,44,44,39,39,39,5.4,6.2,3.73,0.99,13563,53,18455,79,24,68,1341,1077,1115,879,78,22
"""2136865""","""Hills and Dales""","""Louisville/Jefferson County, KY-IN""",0.09,250.07,88.43,77.30,62,77,59,36,45,34,26,32,25,9.06,10.36,2.02,2,2,21451,21757,21638,1,1,1,15347,14947,15598,12093,11648,12315,3227,3273,3255,26,26,27,32,32,33,2.7,5.3,1.78,1.14,13957,100,17914,81,19,76,1487,1783,1840,113,97,3
"""2136982""","""Hillview""","""Louisville/Jefferson County, KY-IN""",3.21,4452.63,1420.30,1952.88,49,60,46,22,28,21,26,32,25,9.62,18.16,2.07,2,2,21512,20999,21873,1,1,1,15612,15237,15833,12356,12058,12522,3236,3159,3290,20,20,21,24,24,25,3.0,4.1,1.40,0.73,11082,85,11496,82,26,52,1724,1103,1126,1012,80,20
"""2137108""","""Hindman""","""""",0.29,249.42,105.36,1990.30,62,76,35,20,25,10,42,51,26,9.42,0.50,1.74,2,2,22412,21676,25392,0,0,0,13233,12627,16028,9855,9359,12201,3373,3262,3820,6,6,7,8,7,9,1.2,1.5,0.38,0.05,1806,61,1851,86,343,12,4175,522,537,556,74,26
"""2137234""","""Hiseville""","""Glasgow, KY""",0.03,19.21,9.12,469.19,64,78,44,26,33,17,37,45,27,9.93,0.19,2.02,2,2,25768,24926,27347,0,0,0,15318,14683,17175,11440,10932,13061,3878,3751,4114,0,0,0,1,1,1,0.5,0.7,0.12,0.02,1854,79,1613,87,286,7,3401,891,978,638,77,23
"""2137576""","""Hollow Creek""","""Louisville/Jefferson County, KY-IN""",0.33,743.25,247.87,242.76,52,64,49,27,34,26,25,30,24,8.31,9.02,1.97,2,2,18767,18584,19040,2,2,2,14658,14217,14909,11786,11373,11996,2823,2796,2864,48,49,49,58,59,59,3.0,5.9,2.61,1.02,20714,80,20985,80,29,55,1400,1347,1394,709,82,18
"""2137630""","""Hollyvilla""","""Louisville/Jefferson County, KY-IN""",0.06,89.62,40.61,216.70,47,57,44,20,26,19,26,32,25,8.53,1.60,2.05,2,2,21282,20860,21672,1,1,1,15483,15001,15763,12265,11846,12485,3202,3138,3260,17,17,18,21,21,21,1.1,3.6,0.83,0.19,10657,100,13775,83,71,14,2008,1009,1013,995,80,20
"""2137918""","""Hopkinsville""","""Clarksville, TN-KY""",17.35,26294.86,10678.98,18728.62,45,53,38,20,25,17,25,29,21,6.60,8.00,1.75,2,2,17820,17137,18215,0,0,0,13135,12099,13469,10444,9510,10720,2681,2579,2740,10,10,9,12,13,12,3.7,2.8,2.16,0.57,6006,69,7715,84,21,66,1661,879,985,688,56,44
"""2138008""","""Horse Cave""","""Glasgow, KY""",0.26,344.37,146.25,2028.95,53,64,36,18,23,11,35,41,24,8.06,0.73,1.80,2,2,20473,19623,22237,0,0,0,13323,12696,15262,10235,9736,11911,3081,2953,3345,6,6,6,8,8,8,2.1,1.4,1.18,0.07,2086,71,3091,86,88,14,1972,589,663,390,70,30
"""2138170""","""Houston Acres""","""Louisville/Jefferson County, KY-IN""",0.20,228.20,123.56,92.18,44,54,42,23,28,21,21,26,21,5.93,7.94,1.71,2,2,15649,15458,15910,3,4,3,12631,12127,12888,10208,9727,10425,2354,2325,2393,69,74,69,84,90,84,5.1,6.6,5.08,1.34,25598,65,34242,79,17,78,1182,1118,1304,855,58,42
"""2138670""","""Hunters Hollow""","""Louisville/Jefferson County, KY-IN""",0.14,200.65,69.03,46.04,46,56,43,19,24,18,27,32,25,9.22,13.84,2.09,2,2,21270,20788,21628,1,1,1,15702,15301,15943,12481,12152,12666,3200,3127,3254,22,22,23,27,26,28,3.1,4.0,2.39,1.50,12205,94,12009,82,19,113,1340,938,931,953,87,13
"""2138814""","""Hurstbourne""","""Louisville/Jefferson County, KY-IN""",2.90,3783.07,1683.28,1342.22,48,59,46,27,34,26,21,25,20,6.40,10.38,1.65,2,2,15696,15521,15951,3,3,3,12253,11811,12472,9841,9423,10022,2361,2335,2399,51,54,51,62,65,62,7.3,6.1,11.02,1.25,22173,39,40307,79,16,76,1403,1349,1273,968,51,49
"""2138818""","""Hurstbourne Acres""","""Louisville/Jefferson County, KY-IN""",1.18,1268.54,552.14,372.50,53,65,50,29,36,27,24,29,23,7.13,11.29,1.93,2,2,17428,17364,17667,2,2,2,14226,13743,14501,11556,11081,11794,2622,2612,2658,49,50,49,59,61,60,3.4,6.5,2.35,1.48,23383,100,40317,79,12,118,1154,1432,1564,219,91,9
"""2138836""","""Hustonville""","""Danville, KY""",0.03,41.99,16.75,416.08,54,66,41,21,26,15,34,41,27,10.41,0.43,2.00,2,2,24628,23924,26018,0,0,0,15083,14512,16707,11370,10906,12786,3706,3600,3914,7,6,7,8,8,9,1.3,1.1,0.21,0.04,2120,71,1599,86,192,8,2590,775,806,683,79,21
"""2139142""","""Independence""","""Cincinnati, OH-KY-IN""",5.70,10958.42,3944.52,6595.53,47,58,48,22,28,23,25,30,26,9.87,7.11,2.09,2,2,22752,22609,23028,1,1,1,15914,15554,16032,12479,12141,12555,3423,3401,3464,12,12,13,11,11,11,2.2,3.8,1.14,0.60,10830,77,13988,82,57,41,1925,1194,1271,442,82,18
"""2139304""","""Indian Hills""","""Louisville/Jefferson County, KY-IN""",1.39,2375.95,926.31,1443.52,86,107,82,62,78,58,24,29,23,7.73,5.67,1.91,2,2,18431,18481,18655,2,2,2,14232,13772,14495,11410,10943,11639,2773,2780,2806,49,49,50,60,60,60,3.0,6.9,1.81,0.64,18273,92,23781,79,18,55,1473,3062,3279,0,95,5
"""2139430""","""Inez""","""""",0.00,2.99,1.19,26.22,59,72,41,23,29,15,36,43,26,10.64,0.48,1.91,2,2,25450,24708,26971,0,0,0,14678,14123,16378,10842,10399,12313,3830,3718,4057,6,6,7,8,8,9,1.9,1.0,0.09,0.05,1876,40,1511,86,461,9,4178,789,957,488,74,26
"""2139592""","""Ironville""","""Huntington-Ashland, WV-KY-OH""",0.19,218.29,87.81,314.00,51,62,39,21,27,15,30,35,24,7.92,2.22,1.85,2,2,19519,18923,20502,1,1,1,13432,12885,14873,10493,10037,11787,2937,2847,3084,1,1,1,1,1,1,2.1,3.4,0.62,0.28,5215,93,4890,83,36,46,1497,807,898,536,78,22
"""2139646""","""Irvine""","""Richmond-Berea, KY""",0.04,23.51,9.05,37.93,47,56,37,18,22,13,29,34,23,7.64,1.87,1.84,2,2,18842,18027,19958,0,0,0,13834,12695,14635,10994,9976,11627,2834,2713,3002,5,6,5,7,7,7,3.3,0.9,2.40,0.24,2140,88,1893,86,18,54,1020,698,775,558,72,28
"""2139664""","""Irvington""","""""",0.20,157.38,65.59,528.75,50,60,39,20,25,15,30,35,24,8.40,1.23,1.85,2,2,21108,20250,22031,0,0,0,14238,13092,14929,11057,10039,11609,3175,3047,3314,6,6,6,7,7,7,2.7,1.2,1.04,0.12,2037,65,1811,86,68,24,1748,785,835,729,60,40
"""2139700""","""Island""","""Owensboro, KY""",0.01,16.59,6.16,214.90,53,63,45,22,28,18,31,36,27,10.61,0.30,2.07,2,2,24186,23542,25348,0,0,0,16040,14855,16765,12396,11307,12946,3638,3543,3813,6,6,6,7,7,8,1.9,0.6,0.55,0.03,1817,68,1561,87,129,5,2447,956,1055,549,84,16
"""2139952""","""Jackson""","""""",0.00,0.75,0.30,15.72,84,100,42,36,45,16,48,55,26,9.91,0.21,1.71,2,2,22883,21942,26319,0,0,0,13145,11985,16300,9696,8598,12334,3443,3382,3959,6,5,7,7,7,9,1.3,0.9,0.12,0.02,1729,52,1370,86,417,4,5013,827,992,434,74,26
"""2140114""","""Jamestown""","""""",0.50,570.82,215.66,7598.80,56,68,37,21,26,13,35,42,25,8.63,0.55,1.84,2,2,21130,20402,22630,0,0,0,13613,12969,15580,10426,9892,12168,3180,3070,3404,8,7,8,9,9,10,2.2,1.9,0.12,0.03,2046,68,2060,85,100,8,5330,661,767,428,83,17
"""2140204""","""Jeff""","""""",0.04,45.27,18.74,484.80,70,85,41,28,35,15,42,50,27,9.63,0.37,1.89,2,2,22358,21557,25083,0,0,0,14124,13545,16656,10754,10296,12876,3364,3244,3773,6,5,7,7,7,8,2.1,0.9,0.36,0.04,1876,66,1436,86,118,13,2286,781,932,0,86,14
"""2140222""","""Jeffersontown""","""Louisville/Jefferson County, KY-IN""",5.08,9608.20,3867.08,1706.53,50,61,47,26,33,25,24,29,23,7.60,20.70,1.87,2,2,18121,17939,18381,2,2,2,13981,13549,14216,11207,10802,11403,2726,2699,2765,48,49,48,58,60,59,4.6,5.2,3.57,2.27,20877,67,27152,81,16,116,1120,1288,1426,846,70,30
"""2140240""","""Jeffersonville""","""Mount Sterling, KY""",0.25,356.05,133.37,2391.51,58,71,43,24,30,17,34,41,26,10.03,0.58,2.02,2,2,23873,23136,24921,0,0,0,15060,14493,16536,11461,11005,12780,3592,3482,3749,7,7,7,9,8,9,2.6,1.0,0.28,0.06,2242,55,1707,86,120,8,2344,896,928,671,87,13
