blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""471490408073""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,993.00,347.00,5971.76,68,82,68,40,50,40,28,32,28,11.68,0.68,2.13,2,2,25722,23025,25582,0,0,0,15257,13986,15173,11616,10727,11552,3641,3259,3621,0,0,0,0,0,0,1.1,3.1,0.30,0.06,4307,85,4090,84,206,9,3472,1803,1803,,80,20
"""470210704022""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,3620.00,1351.00,14140.13,55,66,55,27,34,27,28,32,28,11.39,1.09,2.13,2,2,25776,22970,25647,0,0,0,15249,13928,15173,11601,10677,11543,3648,3251,3630,0,0,0,0,0,0,0.9,3.0,0.42,0.10,3630,83,3139,83,143,10,3462,1211,1259,858,88,12
"""471839687001""","""Martin, TN""",1.00,721.00,289.00,24910.63,68,82,50,32,40,22,37,42,28,10.04,0.12,1.98,2,2,23288,20810,25382,1,1,1,13554,12486,15324,10239,9522,11711,3297,2946,3592,17,17,21,15,14,18,1.5,1.0,0.05,0.01,1001,66,880,79,286,3,4463,981,1104,548,78,22
"""471279301001""","""Tullahoma-Manchester, TN""",1.00,2035.00,741.00,17008.46,60,70,49,26,32,20,34,38,28,11.47,0.50,2.02,2,2,24336,21742,25827,0,0,0,14462,12750,15336,11016,9671,11676,3444,3078,3655,2,1,4,2,1,4,1.1,1.8,0.09,0.04,1773,79,1806,82,191,9,3272,911,968,646,82,18
"""470370151002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,509.00,232.00,179.90,50,59,50,25,32,25,24,27,24,9.38,12.09,1.84,2,2,22598,20362,22448,0,1,0,13207,11809,13112,9999,8916,9925,3198,2882,3177,9,11,10,7,9,8,3.3,8.0,1.72,1.29,13099,100,33879,89,26,82,1491,1135,1257,865,69,31
"""470470604022""","""Memphis, TN-MS-AR""",1.00,1647.00,552.00,8035.37,67,79,60,35,44,31,32,35,28,11.89,0.82,2.12,2,2,25825,22995,25760,0,0,1,15212,13347,15336,11547,10087,11679,3655,3256,3646,9,4,10,8,4,9,0.6,2.8,0.56,0.07,2104,79,1745,81,161,6,3052,1401,1401,,93,7
"""470370188015""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,758.00,295.00,365.97,64,76,64,39,49,39,24,27,24,10.07,8.12,1.83,2,2,22746,20292,22596,0,0,0,13197,11752,13107,9974,8876,9906,3219,2872,3198,3,4,4,3,3,3,3.2,9.0,1.21,0.81,14326,100,28364,88,14,77,1686,1764,1764,,80,20
"""470930021002""","""Knoxville, TN""",1.00,1195.00,550.00,1703.49,49,56,43,22,27,18,27,29,24,7.56,2.44,1.72,2,2,21389,19508,22358,1,2,1,12399,10695,13108,9356,7910,9931,3027,2762,3164,16,22,13,23,33,19,4.8,4.8,0.79,0.32,10877,74,12698,88,40,29,2290,826,950,675,55,45
"""471599752001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1803.00,665.00,22362.34,49,58,49,21,26,21,29,33,28,10.79,0.32,2.16,2,2,25728,22866,25608,0,0,0,15408,14117,15336,11760,10880,11705,3641,3236,3624,7,1,7,6,1,6,1.2,1.7,0.18,0.03,1953,69,1846,82,219,8,3749,929,1013,408,86,14
"""470999605023""","""Lawrenceburg, TN""",1.00,609.00,296.00,1299.28,41,48,32,10,13,7,31,35,24,7.55,1.72,1.65,2,2,21995,19792,23302,0,0,0,11620,10581,13110,8502,7772,9811,3114,2802,3298,3,7,0,3,6,0,5.8,3.7,2.09,0.23,3631,61,4007,84,27,50,1094,326,,326,49,51
"""470930035002""","""Knoxville, TN""",1.00,1759.00,754.00,1070.55,61,71,53,34,42,29,27,29,24,8.45,5.95,1.71,2,2,21675,19520,22740,0,0,0,12400,10684,13112,9332,7915,9894,3068,2764,3218,1,5,0,1,8,0,5.2,4.7,1.65,0.70,8414,69,12748,88,21,63,1462,1285,1285,,61,39
"""471839685002""","""Martin, TN""",1.00,1376.00,465.00,20222.41,60,72,45,24,30,16,36,42,28,10.36,0.24,1.95,2,2,23354,20993,25395,1,1,1,13399,12331,15174,10077,9342,11563,3306,2972,3594,15,16,17,13,14,15,1.6,1.5,0.38,0.02,1485,76,1052,80,196,5,3143,738,789,582,75,25
"""470370185004""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,933.00,307.00,363.49,86,104,86,62,77,62,24,27,24,10.07,8.51,1.83,2,2,22583,20132,22475,1,1,1,13184,11736,13113,9973,8875,9917,3196,2849,3181,15,12,15,11,10,12,3.0,8.6,1.34,0.84,10377,81,16601,86,28,63,1568,2772,2772,,83,17
"""470370116004""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,980.00,487.00,200.13,50,59,50,25,31,25,24,27,24,8.88,21.60,1.84,2,2,22093,19639,21941,3,3,3,13201,11767,13114,10006,8922,9939,3127,2780,3106,68,66,69,53,52,54,4.2,6.0,2.05,2.43,16506,87,24255,89,13,122,1022,1133,1234,817,76,24
"""471790607001""","""Johnson City, TN""",1.00,1963.00,0.00,214.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,0.00,0.00,,,,,,,693,,,,,
"""470010211001""","""Knoxville, TN""",1.00,1183.00,562.00,3584.82,68,80,59,36,46,31,31,34,28,9.30,1.46,1.99,2,2,24199,21408,25480,0,0,0,14234,12430,14929,10809,9399,11323,3425,3031,3606,0,0,0,0,0,0,1.4,3.1,0.53,0.16,3367,80,3763,84,63,24,2306,1388,1444,673,93,7
"""471439753002""","""Dayton, TN""",1.00,1515.00,675.00,15158.18,68,82,49,32,40,21,37,42,28,8.78,0.39,1.92,2,2,23411,20766,25172,0,0,0,13232,12115,14930,9912,9171,11358,3315,2940,3563,5,4,8,4,3,7,2.1,1.0,0.11,0.04,2172,62,1770,82,168,10,3337,956,956,,80,20
"""471570206514""","""Memphis, TN-MS-AR""",1.00,1183.00,446.00,162.17,55,63,48,27,34,24,27,29,24,9.66,26.58,1.81,2,2,22083,19591,22057,2,2,2,12997,11111,13115,9836,8304,9958,3126,2774,3122,35,33,35,34,32,34,3.6,7.5,2.88,2.75,16565,100,14915,87,7,209,770,1082,1082,,85,15
"""470359703022""","""Crossville, TN""",1.00,1358.00,539.00,17583.21,59,70,46,25,31,18,34,39,28,9.83,0.30,1.93,2,2,22466,19926,25366,0,0,1,13145,12083,15175,9955,9254,11573,3181,2821,3590,9,8,12,8,7,10,1.5,1.1,0.08,0.03,1955,67,1421,81,251,9,4515,794,842,608,80,20
"""471570211252""","""Memphis, TN-MS-AR""",1.00,1774.00,721.00,402.59,67,79,60,40,50,35,27,29,24,9.15,16.38,1.81,2,2,22243,19704,22212,1,1,1,13020,11117,13137,9860,8313,9980,3148,2790,3144,13,14,13,12,14,13,3.5,8.3,3.11,1.79,18204,92,22568,88,11,197,898,1589,1624,1355,87,13
"""471570206212""","""Memphis, TN-MS-AR""",1.00,1618.00,598.00,489.96,57,66,51,30,37,26,27,29,24,9.89,12.08,1.81,2,2,22134,19881,22112,1,2,2,13013,11069,13125,9859,8226,9972,3133,2815,3130,22,28,23,21,27,22,3.6,7.8,1.90,1.22,17939,93,20129,88,14,110,940,1176,1072,1627,81,19
"""470159602005""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1052.00,458.00,22138.71,51,60,51,22,28,22,28,33,28,,,2.16,2,2,25579,22686,25463,1,0,1,15394,14117,15327,11761,10899,11709,3620,3211,3604,13,6,13,11,5,11,0.9,2.4,0.07,0.02,2004,65,1674,81,321,5,4096,1000,1056,630,87,13
"""470010209023""","""Knoxville, TN""",1.00,1297.00,445.00,5830.34,69,82,60,37,47,32,32,35,28,11.87,0.91,2.05,2,2,24460,21689,25743,0,0,0,14642,12847,15327,11180,9776,11683,3462,3071,3644,0,0,0,0,0,0,1.2,1.8,0.10,0.08,3745,81,4406,85,97,18,2615,1422,1422,,89,11
"""471890309012""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,6645.00,2406.00,2100.00,54,64,54,29,37,29,24,28,24,10.19,11.67,1.82,2,2,23453,20989,23290,0,0,0,13239,11981,13126,9920,9010,9830,3319,2971,3296,0,0,0,0,0,0,5.4,3.9,2.32,1.15,7004,66,8401,86,23,58,1219,1317,1422,1181,56,44
"""471570092004""","""Memphis, TN-MS-AR""",1.00,1478.00,666.00,348.13,66,78,59,39,49,34,27,29,24,9.06,17.33,1.81,2,2,22298,19806,22259,1,1,1,13023,11014,13129,9855,8196,9966,3156,2804,3150,12,14,12,12,13,12,2.0,9.2,2.17,1.91,17152,100,31032,88,12,149,963,1545,1545,,100,0
"""470370154011""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,662.00,198.00,1168.92,48,57,48,24,29,24,24,27,24,10.49,1.78,1.83,2,2,22528,20082,22388,2,2,2,13203,11873,13120,9969,8983,9905,3189,2842,3169,46,47,47,36,37,36,4.2,6.8,2.23,0.17,11749,63,12029,86,78,23,1914,1062,1167,885,63,37
"""470370156172""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1368.00,612.00,587.10,52,61,52,27,34,27,24,27,24,9.26,9.65,1.82,2,2,22693,19630,22586,2,1,2,13171,11654,13120,9926,8851,9890,3212,2778,3197,33,25,33,26,20,26,4.2,6.7,2.57,1.04,11316,40,9912,86,31,70,2525,1231,1248,1031,92,8
"""470930044012""","""Knoxville, TN""",1.00,2734.00,1118.00,654.53,60,71,52,33,41,28,27,29,24,9.77,16.69,1.72,2,2,21757,19470,22897,0,0,0,12431,10771,13121,9351,8014,9879,3079,2757,3241,0,1,1,0,1,1,4.7,6.2,2.29,1.71,13600,90,15766,88,12,116,948,1260,1395,989,67,33
"""470370154051""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2780.00,983.00,345.90,51,60,51,27,33,27,24,27,24,10.15,28.85,1.83,2,2,22415,19924,22289,2,2,2,13197,11740,13121,9981,8882,9923,3173,2820,3155,43,39,44,34,30,34,3.8,6.8,2.86,2.84,12674,79,12140,86,20,91,1369,1200,1263,950,80,20
"""471790614022""","""Johnson City, TN""",1.00,2807.00,1077.00,1823.45,65,77,50,35,44,25,29,33,24,9.90,5.85,1.64,1,2,21403,19050,23445,0,0,0,11481,10384,13123,8448,7685,9800,3030,2697,3318,2,2,5,6,5,11,5.1,5.2,1.14,0.59,5006,57,5342,84,33,34,1634,1143,1454,607,63,37
"""470090110012""","""Knoxville, TN""",1.00,1788.00,639.00,734.34,56,65,48,28,35,24,27,30,24,9.52,8.28,1.72,2,2,21971,19616,23124,0,0,0,12455,10834,13123,9345,8057,9850,3110,2777,3273,0,0,0,0,0,0,5.5,4.1,1.94,0.87,7240,66,7346,86,19,90,1227,1075,1209,880,59,41
"""471439754014""","""Dayton, TN""",1.00,2826.00,1044.00,4490.56,53,63,39,22,27,15,32,36,24,8.76,2.04,1.62,1,2,21704,19611,23381,0,1,0,11456,10481,13130,8377,7693,9819,3073,2777,3309,7,11,2,6,10,2,5.9,1.8,1.71,0.23,2623,55,2731,83,45,35,1195,656,715,615,41,59
"""471519754002""",,1.00,864.00,352.00,14202.70,66,78,41,22,27,12,44,51,28,10.11,0.25,1.94,2,2,23676,21013,25516,1,1,1,13369,12247,15329,10005,9262,11702,3352,2975,3611,11,10,16,10,9,14,1.2,1.6,0.13,0.02,1263,66,1200,80,200,10,3500,545,545,,89,11
"""471570205111""","""Memphis, TN-MS-AR""",1.00,1011.00,344.00,317.24,61,71,54,34,42,30,27,29,24,9.69,10.51,1.80,2,2,22358,20005,22324,3,3,3,13020,11089,13131,9811,8210,9927,3164,2832,3160,44,47,44,43,46,43,3.8,7.2,1.49,1.08,13835,79,9879,85,19,113,1140,1338,1339,1332,81,19
"""470851305003""",,1.00,1356.00,520.00,15665.22,59,68,47,24,30,19,34,38,28,10.33,0.34,2.01,2,2,24289,21682,25797,1,1,1,14403,12687,15330,10954,9607,11664,3438,3070,3651,11,10,15,10,9,12,1.0,2.7,0.27,0.03,1109,81,1243,80,154,7,3952,847,848,838,86,14
"""470090104002""","""Knoxville, TN""",1.00,1308.00,566.00,1906.72,51,59,44,24,30,20,27,30,24,9.06,2.69,1.71,2,2,22189,19817,23342,0,0,0,12452,10802,13133,9311,7996,9829,3141,2806,3304,0,0,0,0,0,0,4.9,7.3,1.18,0.30,5657,76,8957,85,13,48,975,902,1010,668,68,32
"""470370151003""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,892.00,477.00,451.53,50,60,50,26,32,26,24,27,24,8.34,8.81,1.84,2,2,22477,20059,22348,0,0,0,13211,11711,13138,10030,8872,9975,3181,2839,3163,0,0,0,0,0,0,3.4,8.2,1.37,1.06,13594,87,41062,90,17,91,1252,1168,1146,1283,84,16
"""470370182032""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,702.00,270.00,283.16,81,98,81,57,71,57,24,27,24,9.52,9.08,1.84,2,2,22241,19830,22130,2,2,2,13210,11720,13140,10028,8880,9973,3148,2807,3132,34,33,34,27,26,27,2.8,8.7,1.17,0.95,12174,93,21514,87,14,77,1077,2551,2650,1692,90,10
"""470930047001""","""Knoxville, TN""",1.00,2196.00,954.00,510.66,56,65,49,29,36,24,27,29,24,8.90,16.62,1.73,2,2,21226,18840,22379,0,0,0,12400,10601,13142,9393,7930,9972,3004,2667,3167,3,4,3,4,5,4,4.5,5.9,2.08,1.87,13475,77,16101,88,14,113,1098,1093,1168,851,76,24
"""471099303002""",,1.00,1647.00,525.00,28995.91,69,82,45,28,35,17,41,47,28,11.12,0.20,1.95,2,2,23575,20968,25464,1,1,1,13425,12326,15337,10069,9339,11710,3338,2969,3604,18,18,22,16,15,19,1.1,1.9,0.05,0.02,1076,68,933,79,234,5,3581,759,764,730,86,14
"""470210704021""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1174.00,368.00,3633.86,58,69,58,30,37,30,28,32,28,11.36,1.15,2.12,2,2,26091,23464,25955,0,0,0,15217,13926,15131,11524,10604,11458,3693,3321,3674,0,0,0,0,0,0,0.9,3.2,0.21,0.10,2304,92,2472,82,158,10,3170,1329,1334,1306,81,19
"""470090101001""","""Knoxville, TN""",1.00,1459.00,550.00,609.36,47,54,41,20,25,17,27,30,24,8.96,8.09,1.73,2,2,21676,19379,22823,0,0,0,12466,10853,13135,9398,8109,9904,3068,2744,3230,0,0,0,0,0,0,5.9,2.9,1.89,0.90,9274,68,11644,88,14,87,897,754,787,713,55,45
"""470930062052""","""Knoxville, TN""",1.00,2501.00,832.00,1981.92,69,81,60,38,47,32,31,34,28,11.68,4.90,1.99,2,2,24172,21450,25434,0,0,0,14242,12454,14931,10821,9417,11331,3421,3037,3600,0,0,0,0,0,0,0.7,3.5,0.61,0.42,6095,88,4624,84,132,32,2924,1438,1493,928,90,10
"""470831203002""",,1.00,1190.00,487.00,4647.82,58,68,45,24,30,18,33,38,28,9.68,1.01,1.91,2,2,23358,20840,25373,1,1,1,13159,12009,14931,9839,9046,11324,3307,2951,3591,13,12,16,11,11,14,1.8,1.8,0.37,0.10,1248,82,1043,80,60,22,1860,791,807,700,85,15
"""471570224103""","""Memphis, TN-MS-AR""",1.00,1680.00,485.00,224.52,56,65,50,29,36,25,27,29,24,10.08,21.77,1.78,2,2,23393,21060,23361,3,3,3,13045,11134,13158,9695,8110,9813,3311,2982,3306,38,41,39,38,41,38,2.9,8.1,2.43,2.16,9130,100,6110,83,16,128,1121,1143,1292,529,80,20
"""471530602002""","""Chattanooga, TN-GA""",1.00,1066.00,470.00,8088.86,59,69,52,28,35,25,31,34,28,10.15,0.59,2.02,2,2,24986,22487,25647,0,0,0,14517,12812,14933,10976,9624,11297,3536,3184,3630,4,4,6,4,4,5,1.0,3.9,0.24,0.06,2286,84,2334,81,311,9,4197,1103,1103,,74,26
"""471570213311""","""Memphis, TN-MS-AR""",1.00,1203.00,531.00,647.85,58,68,52,31,39,27,27,29,24,8.85,7.25,1.82,2,2,22175,19595,22141,1,2,1,13048,11100,13161,9890,8302,10006,3139,2774,3134,20,24,22,20,23,21,2.8,9.1,2.10,0.82,21349,89,34664,88,19,133,1319,1228,1259,906,91,9
"""470370105013""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1247.00,374.00,2251.13,48,57,48,24,29,24,24,28,24,10.56,1.76,1.83,2,2,22988,20517,22842,1,1,1,13226,11916,13144,9961,8998,9898,3254,2904,3233,11,13,12,9,11,10,3.9,6.2,1.15,0.17,10243,59,12383,87,161,16,4477,1062,1302,722,59,41
"""471570206442""","""Memphis, TN-MS-AR""",1.00,2718.00,937.00,661.60,55,64,49,27,34,24,27,30,24,10.41,14.74,1.80,2,2,22776,20267,22751,1,1,1,13015,11258,13144,9775,8372,9906,3224,2869,3220,16,16,18,16,16,17,4.3,6.9,3.13,1.42,15163,85,11281,86,15,104,841,1087,1029,1243,73,27
"""471890309033""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2310.00,679.00,8352.82,63,76,63,35,44,35,29,33,28,12.63,1.03,2.15,2,2,26162,23421,26029,0,0,0,15409,14095,15332,11706,10780,11648,3703,3315,3684,0,0,0,0,0,0,0.3,4.6,0.22,0.08,3419,94,3885,83,204,9,3273,1570,1565,1609,88,12
"""470919561002""",,1.00,1227.00,490.00,14321.11,77,92,49,37,46,21,41,47,28,10.18,0.35,1.84,2,2,21568,19005,25334,1,0,1,12564,11501,15132,9499,8802,11528,3054,2691,3586,11,9,18,9,7,15,1.4,2.0,0.18,0.03,1458,63,1255,80,186,9,3197,938,938,,89,11
"""470459646002""","""Dyersburg, TN""",1.00,1391.00,516.00,29130.94,60,71,49,26,33,21,34,38,28,10.62,0.19,2.02,2,2,24404,22026,25371,1,1,1,14457,12808,15132,10986,9670,11522,3454,3119,3591,17,19,19,15,16,16,1.6,2.0,0.14,0.02,1466,80,1031,79,241,4,3709,931,923,950,70,30
"""470370115004""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,860.00,415.00,233.03,48,57,48,24,30,24,24,27,24,8.89,15.84,1.85,2,2,22514,20036,22365,0,0,0,13233,11800,13147,10047,8964,9981,3187,2836,3165,0,0,0,0,0,0,4.5,5.8,1.93,1.78,14459,77,25443,90,19,107,1777,1069,1179,793,72,28
"""471239252003""",,1.00,1589.00,550.00,346.27,64,75,45,31,39,21,32,36,24,8.86,14.08,1.63,1,2,20333,18210,22129,0,1,0,11311,10173,13147,8424,7583,10015,2879,2578,3132,8,12,0,7,10,0,5.7,2.5,2.14,1.59,4497,85,4901,85,3,388,447,926,1047,657,69,31
"""470370184051""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1135.00,513.00,217.79,55,65,55,31,38,31,24,27,24,8.65,20.39,1.84,2,2,22125,19376,22027,4,3,4,13205,11728,13148,9995,8917,9951,3131,2742,3118,78,69,78,61,54,61,3.7,7.0,2.57,2.36,13166,61,9565,85,24,106,1268,1381,1393,1266,90,10
"""471550802011""","""Sevierville, TN""",1.00,2935.00,1052.00,4981.27,67,78,53,32,40,25,35,38,28,11.08,2.34,2.03,2,2,25119,22521,25702,0,0,0,14629,12827,15132,11074,9638,11495,3555,3189,3638,0,0,0,0,0,0,1.1,1.6,0.48,0.21,3601,91,2471,83,96,20,2799,1124,1204,640,86,14
"""470179621002""",,1.00,841.00,364.00,17324.30,59,70,42,21,27,14,37,43,28,9.62,0.20,1.93,2,2,23474,20991,25469,1,1,1,13306,12223,15132,9965,9233,11507,3323,2972,3605,18,18,20,15,15,17,1.1,3.6,0.09,0.02,1378,75,1228,79,251,4,3555,634,658,529,81,19
"""471870509042""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2745.00,770.00,562.86,49,58,49,25,31,25,25,28,24,11.24,15.37,1.83,2,2,23118,20686,22964,0,0,0,13249,11891,13150,9977,8963,9900,3272,2928,3250,0,0,0,0,0,0,4.3,6.6,2.59,1.37,10717,81,23312,89,26,64,1126,1110,1215,906,66,34
"""471130019002""","""Jackson, TN""",1.00,1331.00,480.00,17146.70,58,68,46,24,29,18,35,38,28,10.56,0.30,1.99,2,2,24556,21996,25310,1,1,1,14312,12637,14932,10821,9508,11331,3476,3114,3582,16,15,18,14,14,16,1.7,2.1,0.06,0.03,1355,68,1287,80,264,4,3769,813,868,654,74,26
"""471890302042""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,4481.00,1466.00,13320.90,69,83,69,41,52,41,28,32,28,11.39,1.25,2.09,2,2,25539,22715,25412,0,0,0,15008,13676,14932,11388,10460,11330,3615,3215,3597,5,1,5,1,0,1,1.2,3.9,0.38,0.11,3692,80,3437,83,111,12,2765,1860,1987,871,89,11
"""470370154023""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1364.00,484.00,311.88,47,56,47,23,28,23,25,27,24,10.51,16.31,1.84,2,2,22942,20637,22787,0,1,0,13255,11857,13162,9999,8926,9927,3247,2921,3225,9,11,10,7,8,8,3.9,6.3,1.54,1.55,11316,87,13139,87,31,62,1529,1026,1076,934,65,35
"""470370111001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,667.00,271.00,219.62,53,62,53,28,35,28,25,27,24,9.41,11.61,1.86,2,2,21895,19687,21754,0,0,0,13246,11775,13163,10140,8980,10076,3099,2786,3079,7,9,7,5,7,6,4.2,5.7,1.55,1.23,14533,90,21824,89,12,137,1304,1268,1341,1060,74,26
"""470459643003""","""Dyersburg, TN""",1.00,1203.00,606.00,358.38,52,61,43,23,29,18,29,32,24,9.32,15.76,1.69,2,2,22699,20661,23657,0,0,0,12429,10815,13163,9217,7890,9815,3213,2925,3348,0,0,0,0,0,0,4.9,4.9,2.44,1.69,5370,97,8030,86,11,171,806,812,855,759,56,44
"""471119703005""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2255.00,945.00,2465.65,41,48,40,16,20,16,25,28,24,8.75,3.35,1.83,2,2,23563,21208,23406,0,0,0,13273,12083,13157,9934,9078,9838,3335,3002,3313,4,3,6,4,3,5,5.7,2.4,1.71,0.38,3246,58,2815,83,40,34,1524,720,960,506,47,53
"""471570211262""","""Memphis, TN-MS-AR""",1.00,1581.00,567.00,222.88,64,75,57,37,46,32,27,29,24,10.35,26.33,1.80,2,2,22766,20156,22742,0,0,1,13032,11206,13157,9803,8347,9930,3222,2854,3219,7,5,8,7,5,8,3.6,7.8,2.74,2.54,17962,96,23194,88,10,204,864,1452,1404,1704,84,16
"""471079708003""","""Athens, TN""",1.00,1421.00,537.00,20623.33,64,76,48,29,36,21,35,40,28,10.27,0.27,1.95,2,2,23903,21282,25137,1,0,1,13484,12360,14934,10091,9338,11364,3384,3013,3558,9,9,12,8,7,10,2.1,2.0,0.18,0.03,2124,66,1662,81,160,8,3061,932,1039,543,78,22
"""471570205212""","""Memphis, TN-MS-AR""",1.00,1527.00,407.00,1046.99,54,62,48,26,33,23,27,30,24,10.13,3.94,1.80,2,2,22665,20783,22657,2,2,2,13054,11274,13177,9820,8295,9943,3208,2942,3207,26,36,27,26,36,27,3.4,6.7,2.18,0.39,10895,98,7224,84,58,31,1685,1039,963,1125,53,47
"""470370152002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,780.00,337.00,267.12,46,55,46,22,27,22,25,27,24,8.92,11.26,1.85,2,2,22544,20173,22404,1,1,1,13265,11835,13179,10050,8956,9983,3191,2855,3171,24,24,25,19,19,19,3.8,7.0,1.66,1.26,12292,87,24806,89,19,72,1253,988,1036,846,74,26
"""471819502002""",,1.00,1835.00,673.00,25838.70,64,75,40,21,27,12,42,48,28,9.80,0.26,1.87,2,2,23039,20676,25510,1,1,1,12935,11897,15138,9654,8949,11507,3262,2927,3611,19,21,20,16,18,17,1.5,2.1,1.01,0.03,916,75,955,79,190,6,2459,547,611,321,78,22
"""471650206023""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,711.00,294.00,5799.33,49,58,49,20,25,20,28,32,28,10.57,0.54,2.13,2,2,25875,23271,25735,0,0,0,15230,13952,15138,11568,10658,11496,3662,3294,3642,0,0,0,0,0,0,1.6,2.5,0.56,0.05,2442,88,2696,83,105,11,2571,917,917,,78,22
"""471570208101""","""Memphis, TN-MS-AR""",1.00,1733.00,546.00,18111.71,76,90,67,42,53,37,33,37,30,11.83,0.36,2.22,2,2,26440,23752,26386,0,0,0,15834,13989,15962,12091,10626,12225,3742,3363,3735,1,0,3,1,0,3,0.1,3.0,0.54,0.03,2135,96,2026,81,377,3,5574,1675,1775,854,89,11
"""471079708001""","""Athens, TN""",1.00,2080.00,796.00,26218.51,62,74,47,26,32,19,36,41,28,10.26,0.31,2.02,2,2,24446,21826,25678,0,0,0,13871,12721,15339,10404,9626,11696,3461,3090,3634,6,5,9,5,4,7,1.3,1.7,0.04,0.03,1664,76,1552,81,168,7,3537,831,891,524,84,16
"""471650209021""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2017.00,769.00,515.65,45,54,45,21,26,21,25,28,24,9.83,14.66,1.83,2,2,23456,20744,23306,0,0,0,13264,11947,13165,9944,9011,9867,3320,2936,3299,0,0,0,0,0,0,5.3,4.2,2.43,1.49,6413,57,9354,87,19,103,1244,943,1037,741,68,32
"""471530602001""","""Chattanooga, TN-GA""",1.00,2850.00,1065.00,58541.15,56,65,49,24,30,21,32,35,28,10.56,0.19,2.09,2,2,24843,22033,25558,1,0,1,14915,13137,15340,11389,10012,11710,3516,3120,3617,10,5,13,9,5,11,1.0,2.7,0.07,0.02,1653,68,1651,81,260,5,3978,933,993,523,87,13
"""470239702001""","""Jackson, TN""",1.00,2644.00,904.00,2033.81,51,59,40,21,26,16,30,33,24,9.29,4.13,1.70,2,2,22961,20930,23692,0,0,0,12512,10992,13167,9259,8020,9812,3250,2963,3353,3,8,2,2,7,2,5.4,3.0,1.83,0.44,2360,72,2639,82,34,37,1422,712,833,625,42,58
"""471450308002""","""Knoxville, TN""",1.00,1124.00,479.00,1148.78,49,57,43,21,27,18,27,30,24,8.29,3.46,1.72,2,2,22297,20419,23278,1,1,0,12519,10977,13168,9353,8069,9864,3156,2891,3295,11,17,9,9,14,7,5.4,3.9,1.70,0.42,3158,86,2471,82,15,84,1038,816,,816,45,55
"""471019702002""",,1.00,1414.00,575.00,949.80,54,64,39,22,28,15,32,36,24,8.31,5.03,1.64,2,2,21795,19820,23259,0,0,0,11578,10567,13168,8489,7752,9876,3086,2806,3292,3,9,0,3,7,0,6.1,1.2,1.44,0.61,2716,66,2575,83,21,87,965,675,970,464,42,58
