Households 2015,Annual Median Household Income 2015,Monthly Median Household Income 2015,Annual Transportation Cost 2015,Monthly Transportation Cost 2015,Annual Housing Cost 2015,Monthly Housing Cost 2015,Annual Housing and Transportation Cost 2015,Monthly Housing and Transportation Cost 2015,Transportation Cost as Percent of Monthly Median Household Income 2015,Transportation Cost as Percent of Annual Median Household Income 2015,Housing Cost as Percent of Monthly Median Household Income 2015,Housing Cost as Percent of Annual Median Household Income 2015,Housing and Transportation Cost as Percent of Monthly Median Household Income 2015,Housing and Transportation Cost as Percent of Annual Median Household Income 2015,Difference Annual Median Household Income and Total Annual Costs 2015
415.0,54356.0,4529.666666666667,12893.0,1074.4166666666667,12384.0,1032.0,25277.0,2106.4166666666665,23.719552579292074,23.719552579292074,22.78313341673412,22.78313341673412,46.50268599602619,46.5026859960262,29079.0
244.0,41061.0,3421.75,12901.0,1075.0833333333333,11484.0,957.0,24385.0,2032.0833333333333,31.41910815615791,31.41910815615791,27.968144955066855,27.968144955066855,59.38725311122476,59.38725311122476,16676.0
729.0,44351.0,3695.9166666666665,12916.0,1076.3333333333333,11820.0,985.0,24736.0,2061.3333333333335,29.122229487497464,29.122229487497464,26.651033798561475,26.651033798561475,55.77326328605895,55.773263286058935,19615.0
701.0,46630.0,3885.8333333333335,12932.0,1077.6666666666667,10116.0,843.0,23048.0,1920.6666666666667,27.73321895775252,27.73321895775252,21.69418829079991,21.694188290799914,49.427407248552434,49.427407248552434,23582.0
404.0,35625.0,2968.75,12944.0,1078.6666666666667,10224.0,852.0,23168.0,1930.6666666666667,36.3340350877193,36.33403508771929,28.698947368421052,28.698947368421052,65.03298245614036,65.03298245614036,12457.0
810.0,85000.0,7083.333333333333,15760.0,1313.3333333333333,27120.0,2260.0,42880.0,3573.3333333333335,18.541176470588237,18.541176470588237,31.905882352941177,31.905882352941177,50.44705882352941,50.44705882352941,42120.0
936.0,46087.0,3840.5833333333335,12933.0,1077.75,11256.0,938.0,24189.0,2015.75,28.062143337600627,28.062143337600627,24.423373185496995,24.423373185496995,52.48551652309762,52.48551652309762,21898.0
1059.0,39245.0,3270.4166666666665,12664.0,1055.3333333333333,9792.0,816.0,22456.0,1871.3333333333333,32.269078863549495,32.269078863549495,24.95094916549879,24.95094916549879,57.22002802904829,57.22002802904829,16789.0
452.0,52727.0,4393.916666666667,12941.0,1078.4166666666667,13440.0,1120.0,26381.0,2198.4166666666665,24.543402810704194,24.543402810704194,25.489787016139736,25.489787016139736,50.03318982684392,50.03318982684392,26346.0
317.0,157188.0,13099.0,12922.0,1076.8333333333333,40284.0,3357.0,53206.0,4433.833333333333,8.220729317759625,8.220729317759625,25.627910527521188,25.627910527521188,33.84863984528081,33.84863984528081,103982.0
332.0,86538.0,7211.5,12955.0,1079.5833333333333,18372.0,1531.0,31327.0,2610.5833333333335,14.97030206383323,14.97030206383323,21.229979893226098,21.229979893226098,36.200281957059325,36.200281957059325,55211.0
661.0,34583.0,2881.9166666666665,12962.0,1080.1666666666667,11052.0,921.0,24014.0,2001.1666666666667,37.48084318885002,37.48084318885001,31.957898389382066,31.957898389382066,69.43874157823208,69.43874157823208,10569.0
1301.0,70408.0,5867.333333333333,15761.0,1313.4166666666667,13176.0,1098.0,28937.0,2411.4166666666665,22.38524031360073,22.385240313600725,18.713782524713103,18.713782524713103,41.09902283831383,41.09902283831383,41471.0
372.0,76591.0,6382.583333333333,12926.0,1077.1666666666667,13536.0,1128.0,26462.0,2205.1666666666665,16.87665652622371,16.87665652622371,17.673094750035904,17.673094750035904,34.54975127625961,34.54975127625961,50129.0
383.0,134531.0,11210.916666666666,15243.0,1270.25,17916.0,1493.0,33159.0,2763.25,11.330474017141032,11.33047401714103,13.317376664114592,13.317376664114592,24.647850681255623,24.64785068125562,101372.0
746.0,40888.0,3407.3333333333335,15238.0,1269.8333333333333,14880.0,1240.0,30118.0,2509.8333333333335,37.26765799256505,37.267657992565056,36.39209548033653,36.39209548033653,73.65975347290158,73.65975347290158,10770.0
500.0,57708.0,4809.0,15241.0,1270.0833333333333,11220.0,935.0,26461.0,2205.0833333333335,26.410549663824774,26.410549663824774,19.442711582449572,19.442711582449572,45.85326124627435,45.85326124627434,31247.0
971.0,50019.0,4168.25,12980.0,1081.6666666666667,14352.0,1196.0,27332.0,2277.6666666666665,25.950138947200063,25.950138947200063,28.693096623283154,28.693096623283154,54.64323557048322,54.64323557048322,22687.0
538.0,31212.0,2601.0,13001.0,1083.4166666666667,11868.0,989.0,24869.0,2072.4166666666665,41.65385108291683,41.65385108291682,38.0238369857747,38.0238369857747,79.67768806869152,79.67768806869154,6343.0
516.0,57500.0,4791.666666666667,15776.0,1314.6666666666667,14892.0,1241.0,30668.0,2555.6666666666665,27.436521739130438,27.436521739130438,25.89913043478261,25.89913043478261,53.33565217391304,53.33565217391304,26832.0
198.0,36548.0,3045.6666666666665,12967.0,1080.5833333333333,10620.0,885.0,23587.0,1965.5833333333333,35.47936959614753,35.47936959614753,29.05767757469629,29.05767757469629,64.53704717084382,64.53704717084382,12961.0
795.0,81685.0,6807.083333333333,12941.0,1078.4166666666667,24180.0,2015.0,37121.0,3093.4166666666665,15.842565954581625,15.842565954581625,29.601518026565465,29.601518026565465,45.44408398114709,45.44408398114709,44564.0
1068.0,101875.0,8489.583333333334,12958.0,1079.8333333333333,25164.0,2097.0,38122.0,3176.8333333333335,12.719509202453985,12.719509202453988,24.70085889570552,24.700858895705522,37.42036809815951,37.42036809815951,63753.0
729.0,49083.0,4090.25,12699.0,1058.25,9564.0,797.0,22263.0,1855.25,25.872501680826353,25.872501680826353,19.485361530468797,19.485361530468797,45.357863211295154,45.357863211295154,26820.0
816.0,47167.0,3930.5833333333335,12699.0,1058.25,12516.0,1043.0,25215.0,2101.25,26.923484639684524,26.923484639684524,26.535501515890346,26.535501515890346,53.45898615557487,53.45898615557487,21952.0
297.0,42670.0,3555.8333333333335,12983.0,1081.9166666666667,13752.0,1146.0,26735.0,2227.9166666666665,30.426529177408018,30.426529177408014,32.22873213030232,32.22873213030232,62.65526130771033,62.65526130771033,15935.0
528.0,60952.0,5079.333333333333,16016.0,1334.6666666666667,18096.0,1508.0,34112.0,2842.6666666666665,26.276414227588923,26.276414227588923,29.688935555847223,29.688935555847223,55.965349783436146,55.965349783436146,26840.0
845.0,41496.0,3458.0,12719.0,1059.9166666666667,11652.0,971.0,24371.0,2030.9166666666667,30.651147098515523,30.65114709851552,28.07981492192019,28.07981492192019,58.730962020435705,58.730962020435705,17125.0
615.0,44338.0,3694.8333333333335,15247.0,1270.5833333333333,11316.0,943.0,26563.0,2213.5833333333335,34.38810952230592,34.38810952230592,25.52212549054987,25.52212549054987,59.91023501285579,59.91023501285579,17775.0
326.0,23026.0,1918.8333333333333,12718.0,1059.8333333333333,10896.0,908.0,23614.0,1967.8333333333333,55.23321462694345,55.23321462694345,47.320420394336836,47.320420394336836,102.5536350212803,102.5536350212803,-588.0
789.0,47465.0,3955.4166666666665,12986.0,1082.1666666666667,11088.0,924.0,24074.0,2006.1666666666667,27.359106710207527,27.35910671020752,23.3603707995365,23.3603707995365,50.719477509744024,50.719477509744024,23391.0
240.0,51111.0,4259.25,13000.0,1083.3333333333333,11196.0,933.0,24196.0,2016.3333333333333,25.43483790182152,25.434837901821528,21.905265011445678,21.905265011445678,47.3401029132672,47.3401029132672,26915.0
498.0,49375.0,4114.583333333333,13013.0,1084.4166666666667,11892.0,991.0,24905.0,2075.4166666666665,26.355443037974684,26.355443037974684,24.085063291139242,24.085063291139242,50.44050632911392,50.44050632911392,24470.0
344.0,40263.0,3355.25,12996.0,1083.0,6408.0,534.0,19404.0,1617.0,32.27777363832799,32.27777363832799,15.915356530809923,15.915356530809923,48.193130169137916,48.193130169137916,20859.0
560.0,64500.0,5375.0,15249.0,1270.75,12192.0,1016.0,27441.0,2286.75,23.64186046511628,23.64186046511628,18.90232558139535,18.90232558139535,42.544186046511626,42.544186046511626,37059.0
477.0,40625.0,3385.4166666666665,13001.0,1083.4166666666667,12468.0,1039.0,25469.0,2122.4166666666665,32.00246153846154,32.00246153846154,30.690461538461538,30.690461538461538,62.69292307692308,62.69292307692308,15156.0
599.0,35469.0,2955.75,13006.0,1083.8333333333333,11004.0,917.0,24010.0,2000.8333333333333,36.66864022103808,36.66864022103809,31.024274718768503,31.024274718768503,67.6929149398066,67.6929149398066,11459.0
381.0,31042.0,2586.8333333333335,13043.0,1086.9166666666667,13020.0,1085.0,26063.0,2171.9166666666665,42.01726692867728,42.01726692867728,41.943173764577026,41.943173764577026,83.96044069325428,83.9604406932543,4979.0
618.0,55000.0,4583.333333333333,13011.0,1084.25,16056.0,1338.0,29067.0,2422.25,23.65636363636364,23.656363636363636,29.192727272727275,29.19272727272727,52.84909090909091,52.84909090909091,25933.0
520.0,35532.0,2961.0,13051.0,1087.5833333333333,10224.0,852.0,23275.0,1939.5833333333333,36.73027130473939,36.73027130473939,28.77406281661601,28.77406281661601,65.5043341213554,65.5043341213554,12257.0
1584.0,50507.0,4208.916666666667,12778.0,1064.8333333333333,13200.0,1100.0,25978.0,2164.8333333333335,25.299463440711182,25.29946344071119,26.13499118934009,26.13499118934009,51.434454630051285,51.434454630051285,24529.0
0.0,-666666666.0,-55555555.5,,,,,,,,,,,,,
1029.0,56510.0,4709.166666666667,13042.0,1086.8333333333333,16380.0,1365.0,29422.0,2451.8333333333335,23.079101044062995,23.079101044063,28.98602017342063,28.986020173420634,52.065121217483636,52.065121217483636,27088.0
536.0,115750.0,9645.833333333334,13011.0,1084.25,29112.0,2426.0,42123.0,3510.25,11.24060475161987,11.24060475161987,25.15075593952484,25.15075593952484,36.39136069114471,36.39136069114471,73627.0
1055.0,44975.0,3747.9166666666665,12787.0,1065.5833333333333,10692.0,891.0,23479.0,1956.5833333333333,28.431350750416897,28.4313507504169,23.773207337409673,23.773207337409673,52.20455808782657,52.20455808782657,21496.0
2021.0,51257.0,4271.416666666667,12773.0,1064.4166666666667,12936.0,1078.0,25709.0,2142.4166666666665,24.919523187076887,24.919523187076887,25.237528532688213,25.23752853268822,50.1570517197651,50.1570517197651,25548.0
1032.0,83617.0,6968.083333333333,15383.0,1281.9166666666667,19152.0,1596.0,34535.0,2877.9166666666665,18.39697669134267,18.39697669134267,22.90443330901611,22.90443330901611,41.30141000035878,41.30141000035878,49082.0
1356.0,69682.0,5806.833333333333,13056.0,1088.0,17484.0,1457.0,30540.0,2545.0,18.736546023363278,18.736546023363278,25.091128268419393,25.091128268419393,43.82767429178267,43.82767429178267,39142.0
724.0,52439.0,4369.916666666667,15123.0,1260.25,11904.0,992.0,27027.0,2252.25,28.83922271591754,28.83922271591754,22.700661721238006,22.70066172123801,51.53988443715555,51.53988443715555,25412.0
351.0,47880.0,3990.0,13088.0,1090.6666666666667,11316.0,943.0,24404.0,2033.6666666666667,27.33500417710944,27.33500417710944,23.63408521303258,23.63408521303258,50.96908939014202,50.96908939014202,23476.0
1496.0,57349.0,4779.083333333333,13033.0,1086.0833333333333,14856.0,1238.0,27889.0,2324.0833333333335,22.72576679628241,22.72576679628241,25.90454933826222,25.904549338262218,48.630316134544636,48.630316134544636,29460.0
1072.0,64167.0,5347.25,15385.0,1282.0833333333333,13884.0,1157.0,29269.0,2439.0833333333335,23.976498823382734,23.976498823382737,21.637290195895087,21.637290195895087,45.613789019277824,45.613789019277824,34898.0
424.0,52717.0,4393.083333333333,13073.0,1089.4166666666667,15924.0,1327.0,28997.0,2416.4166666666665,24.798452112221867,24.798452112221863,30.206574729214488,30.206574729214488,55.00502684143635,55.00502684143635,23720.0
482.0,36250.0,3020.8333333333335,13105.0,1092.0833333333333,9108.0,759.0,22213.0,1851.0833333333333,36.151724137931026,36.15172413793103,25.12551724137931,25.12551724137931,61.27724137931034,61.27724137931034,14037.0
536.0,54219.0,4518.25,13090.0,1090.8333333333333,15300.0,1275.0,28390.0,2365.8333333333335,24.142828159870156,24.142828159870156,28.218890056991093,28.218890056991093,52.361718216861256,52.361718216861256,25829.0
250.0,74423.0,6201.916666666667,13098.0,1091.5,14124.0,1177.0,27222.0,2268.5,17.599398035553524,17.599398035553527,18.978004111632156,18.978004111632156,36.57740214718568,36.57740214718569,47201.0
1177.0,65893.0,5491.083333333333,15389.0,1282.4166666666667,16956.0,1413.0,32345.0,2695.4166666666665,23.35452931267358,23.354529312673577,25.732627137935744,25.732627137935744,49.08715645060932,49.08715645060932,33548.0
679.0,51701.0,4308.416666666667,15388.0,1282.3333333333333,13752.0,1146.0,29140.0,2428.3333333333335,29.76344751552194,29.763447515521946,26.59909866346879,26.59909866346879,56.36254617899073,56.36254617899073,22561.0
447.0,66563.0,5546.916666666667,15784.0,1315.3333333333333,15084.0,1257.0,30868.0,2572.3333333333335,23.712873518320986,23.71287351832099,22.66123822544056,22.66123822544056,46.374111743761546,46.374111743761546,35695.0
672.0,49250.0,4104.166666666667,12822.0,1068.5,12984.0,1082.0,25806.0,2150.5,26.034517766497462,26.034517766497462,26.363451776649743,26.36345177664975,52.397969543147205,52.397969543147205,23444.0
964.0,46520.0,3876.6666666666665,13108.0,1092.3333333333333,11772.0,981.0,24880.0,2073.3333333333335,28.17712811693895,28.17712811693895,25.30524505588994,25.30524505588994,53.4823731728289,53.482373172828886,21640.0
356.0,103810.0,8650.833333333334,13073.0,1089.4166666666667,25164.0,2097.0,38237.0,3186.4166666666665,12.593199113765532,12.593199113765532,24.240439264040074,24.240439264040074,36.8336383778056,36.833638377805606,65573.0
0.0,-666666666.0,-55555555.5,,,,,,,,,,,,,
584.0,51857.0,4321.416666666667,13102.0,1091.8333333333333,15780.0,1315.0,28882.0,2406.8333333333335,25.265634340590466,25.26563434059047,30.42983589486472,30.429835894864727,55.69547023545519,55.69547023545519,22975.0
0.0,-666666666.0,-55555555.5,,,,,,,,,,,,,
494.0,25500.0,2125.0,13141.0,1095.0833333333333,10788.0,899.0,23929.0,1994.0833333333333,51.53333333333333,51.53333333333333,42.305882352941175,42.305882352941175,93.8392156862745,93.83921568627451,1571.0
208.0,65119.0,5426.583333333333,13088.0,1090.6666666666667,15780.0,1315.0,28868.0,2405.6666666666665,20.09858873754204,20.098588737542038,24.232558853790753,24.232558853790753,44.331147591332794,44.331147591332794,36251.0
426.0,47368.0,3947.3333333333335,15134.0,1261.1666666666667,12804.0,1067.0,27938.0,2328.1666666666665,31.949839554129372,31.949839554129372,27.030906941395035,27.030906941395035,58.98074649552439,58.98074649552441,19430.0
1077.0,75851.0,6320.916666666667,15166.0,1263.8333333333333,12780.0,1065.0,27946.0,2328.8333333333335,19.994462828439964,19.994462828439968,16.84882203266931,16.84882203266931,36.84328486110928,36.84328486110928,47905.0
723.0,47768.0,3980.6666666666665,13136.0,1094.6666666666667,13488.0,1124.0,26624.0,2218.6666666666665,27.499581309663373,27.499581309663373,28.23647630212695,28.236476302126945,55.736057611790315,55.73605761179032,21144.0
408.0,37273.0,3106.0833333333335,12870.0,1072.5,11496.0,958.0,24366.0,2030.5,34.52901564134896,34.52901564134896,30.842701150967187,30.842701150967187,65.37171679231615,65.37171679231616,12907.0
251.0,39276.0,3273.0,13165.0,1097.0833333333333,11700.0,975.0,24865.0,2072.0833333333335,33.519197474284546,33.51919747428455,29.789184234647117,29.789184234647117,63.30838170893167,63.30838170893166,14411.0
406.0,59398.0,4949.833333333333,15778.0,1314.8333333333333,,,,,26.563183945587394,26.563183945587394,,,,,
250.0,42500.0,3541.6666666666665,13144.0,1095.3333333333333,9000.0,750.0,22144.0,1845.3333333333333,30.927058823529414,30.927058823529414,21.176470588235293,21.176470588235293,52.103529411764704,52.103529411764704,20356.0
714.0,37391.0,3115.9166666666665,13158.0,1096.5,10824.0,902.0,23982.0,1998.5,35.19028643256399,35.19028643256399,28.948142601160708,28.948142601160708,64.13842903372469,64.13842903372469,13409.0
389.0,72019.0,6001.583333333333,13158.0,1096.5,14412.0,1201.0,27570.0,2297.5,18.27017870284231,18.270178702842305,20.01138588428054,20.011385884280536,38.281564587122844,38.281564587122844,44449.0
510.0,39167.0,3263.9166666666665,13132.0,1094.3333333333333,14328.0,1194.0,27460.0,2288.3333333333335,33.52822529169964,33.52822529169964,36.58181632496745,36.58181632496745,70.11004161666709,70.11004161666709,11707.0
672.0,89038.0,7419.833333333333,15401.0,1283.4166666666667,17412.0,1451.0,32813.0,2734.4166666666665,17.297109099485613,17.297109099485613,19.555695321098856,19.555695321098856,36.85280442058447,36.85280442058447,56225.0
1053.0,80399.0,6699.916666666667,13165.0,1097.0833333333333,16608.0,1384.0,29773.0,2481.0833333333335,16.37458177340514,16.374581773405144,20.65697334543962,20.65697334543962,37.031555118844764,37.031555118844764,50626.0
355.0,56445.0,4703.75,13166.0,1097.1666666666667,12048.0,1004.0,25214.0,2101.1666666666665,23.325360970856586,23.325360970856586,21.344671804411377,21.344671804411377,44.67003277526796,44.67003277526796,31231.0
552.0,36364.0,3030.3333333333335,12905.0,1075.4166666666667,9372.0,781.0,22277.0,1856.4166666666667,35.488395116048835,35.488395116048835,25.772742272577272,25.772742272577275,61.26113738862611,61.26113738862612,14087.0
537.0,87135.0,7261.25,13191.0,1099.25,23136.0,1928.0,36327.0,3027.25,15.138578068514374,15.138578068514374,26.551902220692032,26.551902220692032,41.690480289206405,41.690480289206405,50808.0
548.0,62230.0,5185.833333333333,13221.0,1101.75,11508.0,959.0,24729.0,2060.75,21.245380041780493,21.245380041780493,18.492688413948258,18.492688413948258,39.73806845572875,39.73806845572875,37501.0
347.0,82668.0,6889.0,15257.0,1271.4166666666667,21636.0,1803.0,36893.0,3074.4166666666665,18.45575071369817,18.455750713698166,26.172158513572363,26.172158513572363,44.62790922727052,44.62790922727053,45775.0
1351.0,68715.0,5726.25,15249.0,1270.75,14532.0,1211.0,29781.0,2481.75,22.19166120934294,22.19166120934294,21.148220912464527,21.148220912464527,43.33988212180746,43.33988212180746,38934.0
232.0,41897.0,3491.4166666666665,13207.0,1100.5833333333333,13620.0,1135.0,26827.0,2235.5833333333335,31.522543380194286,31.522543380194286,32.50829414993914,32.50829414993914,64.03083753013344,64.03083753013343,15070.0
295.0,95703.0,7975.25,13197.0,1099.75,21168.0,1764.0,34365.0,2863.75,13.789536378169965,13.789536378169965,22.11842888937651,22.11842888937651,35.90796526754647,35.90796526754647,61338.0
307.0,121776.0,10148.0,13184.0,1098.6666666666667,33264.0,2772.0,46448.0,3870.6666666666665,10.826435422414926,10.826435422414926,27.31572723689397,27.31572723689397,38.142162659308894,38.142162659308894,75328.0
487.0,49097.0,4091.4166666666665,13201.0,1100.0833333333333,13596.0,1133.0,26797.0,2233.0833333333335,26.887589873108336,26.887589873108336,27.69211968144693,27.69211968144693,54.57970955455528,54.579709554555265,22300.0
2406.0,63981.0,5331.75,13239.0,1103.25,15804.0,1317.0,29043.0,2420.25,20.692080461386976,20.692080461386976,24.701083134055423,24.701083134055423,45.393163595442395,45.393163595442395,34938.0
198.0,52237.0,4353.083333333333,13203.0,1100.25,12744.0,1062.0,25947.0,2162.25,25.2751880850738,25.275188085073797,24.39650056473381,24.39650056473381,49.671688649807614,49.67168864980761,26290.0
612.0,72000.0,6000.0,13171.0,1097.5833333333333,14772.0,1231.0,27943.0,2328.5833333333335,18.293055555555554,18.293055555555558,20.516666666666666,20.516666666666666,38.80972222222223,38.80972222222222,44057.0
983.0,61627.0,5135.583333333333,13197.0,1099.75,14400.0,1200.0,27597.0,2299.75,21.41431515407208,21.414315154072078,23.36638161844646,23.36638161844646,44.78069677251854,44.78069677251854,34030.0
520.0,42024.0,3502.0,14403.0,1200.25,10164.0,847.0,24567.0,2047.25,34.27327241576242,34.27327241576242,24.18617932609937,24.18617932609937,58.45945174186179,58.45945174186179,17457.0
477.0,50885.0,4240.416666666667,13211.0,1100.9166666666667,14016.0,1168.0,27227.0,2268.9166666666665,25.962464380465754,25.962464380465754,27.54446300481478,27.54446300481478,53.50692738528052,53.506927385280534,23658.0
270.0,91250.0,7604.166666666667,13210.0,1100.8333333333333,30612.0,2551.0,43822.0,3651.8333333333335,14.476712328767121,14.476712328767125,33.54739726027397,33.54739726027397,48.024109589041096,48.024109589041096,47428.0
368.0,51389.0,4282.416666666667,15217.0,1268.0833333333333,15948.0,1329.0,31165.0,2597.0833333333335,29.611395434820675,29.611395434820682,31.033878845667356,31.033878845667363,60.64527428048804,60.64527428048804,20224.0
487.0,35781.0,2981.75,13159.0,1096.5833333333333,9492.0,791.0,22651.0,1887.5833333333333,36.77650149520695,36.77650149520695,26.52804561079903,26.52804561079903,63.304547106005984,63.304547106005984,13130.0
374.0,52667.0,4388.916666666667,13226.0,1102.1666666666667,12744.0,1062.0,25970.0,2164.1666666666665,25.11249928797919,25.11249928797919,24.197315206865778,24.19731520686578,49.309814494844964,49.309814494844964,26697.0
679.0,85825.0,7152.083333333333,15409.0,1284.0833333333333,18840.0,1570.0,34249.0,2854.0833333333335,17.953976114185842,17.953976114185842,21.951645790853483,21.95164579085348,39.90562190503933,39.905621905039325,51576.0
415.0,50536.0,4211.333333333333,13233.0,1102.75,12828.0,1069.0,26061.0,2171.75,26.185293652050024,26.185293652050024,25.38388475542188,25.383884755421875,51.5691784074719,51.5691784074719,24475.0
513.0,56736.0,4728.0,13205.0,1100.4166666666667,16572.0,1381.0,29777.0,2481.4166666666665,23.274464184997182,23.27446418499718,29.208967851099832,29.208967851099832,52.483432036097014,52.483432036097014,26959.0
770.0,45833.0,3819.4166666666665,13249.0,1104.0833333333333,13320.0,1110.0,26569.0,2214.0833333333335,28.907119324504176,28.907119324504176,29.062029542033034,29.062029542033034,57.96914886653721,57.96914886653721,19264.0
1466.0,82000.0,6833.333333333333,15008.0,1250.6666666666667,22320.0,1860.0,37328.0,3110.6666666666665,18.302439024390246,18.302439024390242,27.219512195121954,27.219512195121954,45.5219512195122,45.5219512195122,44672.0
484.0,43351.0,3612.5833333333335,13255.0,1104.5833333333333,12312.0,1026.0,25567.0,2130.5833333333335,30.57599594011672,30.575995940116723,28.400728933588614,28.400728933588614,58.97672487370534,58.97672487370534,17784.0
271.0,63650.0,5304.166666666667,13246.0,1103.8333333333333,15216.0,1268.0,28462.0,2371.8333333333335,20.810683424980358,20.81068342498036,23.9057344854674,23.9057344854674,44.71641791044776,44.71641791044776,35188.0
945.0,26445.0,2203.75,13273.0,1106.0833333333333,8640.0,720.0,21913.0,1826.0833333333333,50.190962374740025,50.190962374740025,32.67158252977879,32.67158252977879,82.86254490451881,82.86254490451881,4532.0
337.0,60039.0,5003.25,13265.0,1105.4166666666667,11856.0,988.0,25121.0,2093.4166666666665,22.093972251369944,22.09397225136994,19.747164343176934,19.747164343176934,41.841136594546875,41.84113659454688,34918.0
294.0,56507.0,4708.916666666667,15230.0,1269.1666666666667,11004.0,917.0,26234.0,2186.1666666666665,26.952412975383584,26.952412975383584,19.473693524696053,19.473693524696056,46.42610650007963,46.426106500079634,30273.0
769.0,41567.0,3463.9166666666665,13264.0,1105.3333333333333,11316.0,943.0,24580.0,2048.3333333333335,31.909928549089422,31.909928549089422,27.22351865662665,27.22351865662665,59.13344720571608,59.133447205716074,16987.0
633.0,57031.0,4752.583333333333,15018.0,1251.5,12336.0,1028.0,27354.0,2279.5,26.33304693938385,26.33304693938384,21.63034139327734,21.63034139327734,47.96338833266119,47.96338833266118,29677.0
528.0,40671.0,3389.25,13983.0,1165.25,12552.0,1046.0,26535.0,2211.25,34.380762705613336,34.380762705613336,30.862285166334736,30.862285166334736,65.24304787194806,65.24304787194806,14136.0
999.0,75208.0,6267.333333333333,15414.0,1284.5,18708.0,1559.0,34122.0,2843.5,20.495160089352197,20.495160089352197,24.875013296457823,24.875013296457823,45.37017338581002,45.37017338581002,41086.0
704.0,51667.0,4305.583333333333,13305.0,1108.75,11796.0,983.0,25101.0,2091.75,25.75144676485958,25.75144676485958,22.830820446319702,22.830820446319702,48.582267211179285,48.58226721117928,26566.0
257.0,93897.0,7824.75,13277.0,1106.4166666666667,17244.0,1437.0,30521.0,2543.4166666666665,14.139961873116288,14.139961873116286,18.364803987347837,18.364803987347837,32.504765860464126,32.504765860464126,63376.0
845.0,58942.0,4911.833333333333,13267.0,1105.5833333333333,12912.0,1076.0,26179.0,2181.5833333333335,22.508567744562452,22.508567744562452,21.906280750568357,21.906280750568357,44.41484849513081,44.414848495130805,32763.0
1448.0,64348.0,5362.333333333333,15437.0,1286.4166666666667,13908.0,1159.0,29345.0,2445.4166666666665,23.98986759495245,23.989867594952447,21.613725368309815,21.613725368309815,45.603592963262265,45.603592963262265,35003.0
741.0,49125.0,4093.75,13283.0,1106.9166666666667,11424.0,952.0,24707.0,2058.9166666666665,27.039185750636136,27.03918575063613,23.25496183206107,23.25496183206107,50.2941475826972,50.2941475826972,24418.0
352.0,62727.0,5227.25,15432.0,1286.0,15264.0,1272.0,30696.0,2558.0,24.60184609498302,24.60184609498302,24.33401884356019,24.33401884356019,48.93586493854321,48.93586493854321,32031.0
1237.0,68555.0,5712.916666666667,15431.0,1285.9166666666667,16248.0,1354.0,31679.0,2639.9166666666665,22.508934432207717,22.508934432207717,23.70067828750638,23.70067828750638,46.209612719714094,46.2096127197141,36876.0
492.0,69200.0,5766.666666666667,13275.0,1106.25,14172.0,1181.0,27447.0,2287.25,19.18352601156069,19.183526011560694,20.479768786127167,20.479768786127167,39.66329479768786,39.66329479768786,41753.0
358.0,48284.0,4023.6666666666665,13310.0,1109.1666666666667,13740.0,1145.0,27050.0,2254.1666666666665,27.566067434346785,27.56606743434678,28.45663159638804,28.45663159638804,56.02269903073481,56.02269903073483,21234.0
1092.0,81667.0,6805.583333333333,13308.0,1109.0,17868.0,1489.0,31176.0,2598.0,16.295443692066563,16.295443692066563,21.879094371043383,21.879094371043383,38.17453806310995,38.17453806310995,50491.0
327.0,92250.0,7687.5,15429.0,1285.75,24804.0,2067.0,40233.0,3352.75,16.725203252032518,16.725203252032518,26.887804878048783,26.887804878048783,43.6130081300813,43.6130081300813,52017.0
807.0,59327.0,4943.916666666667,13304.0,1108.6666666666667,12948.0,1079.0,26252.0,2187.6666666666665,22.424865575538963,22.424865575538963,21.824801523758154,21.824801523758154,44.249667099297106,44.24966709929712,33075.0
770.0,31071.0,2589.25,13356.0,1113.0,9792.0,816.0,23148.0,1929.0,42.98542048855846,42.98542048855846,31.514917447137204,31.514917447137204,74.50033793569565,74.50033793569565,7923.0
887.0,63750.0,5312.5,13346.0,1112.1666666666667,16044.0,1337.0,29390.0,2449.1666666666665,20.934901960784316,20.934901960784313,25.16705882352941,25.16705882352941,46.101960784313725,46.101960784313725,34360.0
1465.0,57569.0,4797.416666666667,13316.0,1109.6666666666667,14808.0,1234.0,28124.0,2343.6666666666665,23.13050426444788,23.13050426444788,25.72217686602164,25.722176866021645,48.85268113046951,48.85268113046952,29445.0
459.0,52824.0,4402.0,13327.0,1110.5833333333333,14904.0,1242.0,28231.0,2352.5833333333335,25.22906254732697,25.229062547326976,28.214447978191732,28.214447978191732,53.44351052551871,53.443510525518704,24593.0
442.0,40547.0,3378.9166666666665,13340.0,1111.6666666666667,13488.0,1124.0,26828.0,2235.6666666666665,32.90009125212717,32.90009125212716,33.26509976077145,33.26509976077145,66.1651910128986,66.16519101289862,13719.0
506.0,89130.0,7427.5,13355.0,1112.9166666666667,23016.0,1918.0,36371.0,3030.9166666666665,14.983731627959163,14.983731627959159,25.82295523392797,25.82295523392797,40.80668686188713,40.80668686188713,52759.0
595.0,115938.0,9661.5,13341.0,1111.75,24468.0,2039.0,37809.0,3150.75,11.507012368679812,11.507012368679812,21.10438337732236,21.10438337732236,32.611395746002174,32.611395746002174,78129.0
